month,hour,meanHourlyCapFactor,p90HourlyCapFactor,p10HourlyCapFactor,meanHourlyEnergyMWh,p90HourlyEnergyMWh,p10HourlyEnergyMWh,coefVarHourlyEnergy,solar_meanHourlyCapFactor,solar_p90HourlyCapFactor,solar_p10HourlyCapFactor,solar_meanHourlyEnergyMWh,solar_p90HourlyEnergyMWh,solar_p10HourlyEnergyMWh,solar_coefVarHourlyEnergy,wind_meanHourlyCapFactor,wind_p90HourlyCapFactor,wind_p10HourlyCapFactor,wind_meanHourlyEnergyMWh,wind_p90HourlyEnergyMWh,wind_p10HourlyEnergyMWh,wind_coefVarHourlyEnergy
4,15,0.6955181084137362,1.0884671241830066,0.30568888888888895,118.23807843033518,185.03941111111112,51.967111111111116,0.4009867069723157,0.7368583587301584,1,0.30781600000000003,36.84291793650794,50,15.3908,0.355957692715694,0.5087197530864195,0.9118388888888889,0.13546666666666665,81.39516049382713,145.8942222222222,21.674666666666667,0.5542290400918305
4,16,0.7768401139122325,1.1198325490196077,0.37324960784313727,132.06281936507935,190.37153333333333,63.45243333333334,0.3639350936091722,0.6417338476190477,0.909962,0.18406480000000003,32.0866923809524,45.4981,9.203240000000001,0.41077218261734866,0.6248507936507932,0.980011111111111,0.20714444444444444,99.97612698412698,156.8017777777778,33.14311111111111,0.45102062094302614
4,17,0.7219063003216102,1.0154675163398692,0.3099003594771242,122.72407105467374,172.62947777777777,52.68306111111111,0.3731336529709454,0.2590717561904765,0.389318,0.08696120000000002,12.953587809523796,19.465899999999998,4.34806,0.4247831232100067,0.6860655202821867,0.9921777777777777,0.26108333333333333,109.77048324514993,158.74844444444446,41.77333333333333,0.4104720664052388
4,18,0.6742174731818648,0.9390483660130718,0.2471372549019608,114.61697044091711,159.63822222222223,42.013333333333335,0.39050251882979886,0.0001763047619047618,0,0,0.008815238095238096,0,0,5.567447899103232,0.7163009700176365,0.997738888888889,0.26258333333333334,114.60815520282188,159.63822222222223,42.013333333333335,0.39058188517971215
4,19,0.6855238095238092,0.9393986928104574,0.25176470588235295,116.53904761904751,159.69777777777776,42.800000000000004,0.38830771019819393,0,0,0,0,0,0,NaN,0.7283690476190477,0.9981111111111111,0.2675,116.53904761904751,159.69777777777776,42.800000000000004,0.38830771019819393
4,20,0.6852744060587194,0.9396130718954248,0.22610196078431372,116.49664902998241,159.7342222222222,38.437333333333335,0.39588819187580854,0,0,0,0,0,0,NaN,0.7281040564373888,0.9983388888888889,0.24023333333333335,116.49664902998241,159.7342222222222,38.437333333333335,0.39588819187580854
4,21,0.6759027284988072,0.9394509803921568,0.20670849673202615,114.90346384479713,159.70666666666665,35.14044444444445,0.41140835232863626,0,0,0,0,0,0,NaN,0.7181466490299822,0.9981666666666666,0.21962777777777778,114.90346384479713,159.70666666666665,35.14044444444445,0.41140835232863626
4,22,0.6659372134038799,0.9396078431372549,0.18756078431372553,113.20932627865952,159.73333333333332,31.885333333333342,0.42426617648045706,0,0,0,0,0,0,NaN,0.7075582892416223,0.9983333333333333,0.19928333333333337,113.20932627865952,159.73333333333332,31.885333333333342,0.42426617648045706
4,23,0.6662355016080509,0.9398849673202614,0.18218039215686274,113.26003527336854,159.78044444444444,30.97066666666667,0.4280637386476062,0,0,0,0,0,0,NaN,0.7078752204585539,0.9986277777777778,0.1935666666666667,113.26003527336854,159.78044444444444,30.97066666666667,0.4280637386476062
5,0,0.7292741784885992,0.940549019607843,0.2878954248366013,123.9766103430618,159.89333333333332,48.94222222222222,0.34797069331440544,0,0,0,0,0,0,NaN,0.7748538146441375,0.9993333333333333,0.3058888888888889,123.9766103430618,159.89333333333332,48.94222222222222,0.34797069331440544
5,1,0.7042233667660611,0.9406535947712419,0.24177777777777779,119.71797235023031,159.91111111111113,41.102222222222224,0.38018843545410524,0,0,0,0,0,0,NaN,0.7482373271889398,0.9994444444444445,0.2568888888888889,119.71797235023031,159.91111111111113,41.102222222222224,0.38018843545410524
5,2,0.6825718100860412,0.9404967320261438,0.21667973856209152,116.03720771462702,159.88444444444445,36.83555555555556,0.40973065580299356,0,0,0,0,0,0,NaN,0.725232548216419,0.9992777777777778,0.23022222222222222,116.03720771462702,159.88444444444445,36.83555555555556,0.40973065580299356
5,3,0.6621443932411678,0.940549019607843,0.188078431372549,112.56454685099838,159.89333333333332,31.973333333333333,0.4405392586134875,0,0,0,0,0,0,NaN,0.7035284178187401,0.9993333333333333,0.19983333333333334,112.56454685099838,159.89333333333332,31.973333333333333,0.4405392586134875
5,4,0.637959258255274,0.9403921568627451,0.16386928104575163,108.45307390339651,159.86666666666667,27.857777777777777,0.47734508473603254,0,0,0,0,0,0,NaN,0.6778317118962279,0.9991666666666666,0.1741111111111111,108.45307390339651,159.86666666666667,27.857777777777777,0.47734508473603254
5,5,0.5705028161802355,0.938875816993464,0.1563921568627451,96.98547875063997,159.60888888888888,26.586666666666666,0.5225386608617204,0,0,0,0,0,0,NaN,0.6061592421915,0.9975555555555555,0.16616666666666666,96.98547875063997,159.60888888888888,26.586666666666666,0.5225386608617204
5,6,0.4502633565354458,0.9350407189542482,0.05984555555555556,76.54477061102577,158.9569222222222,10.173744444444445,0.7143636586208707,0.033953545007680455,0.051772,0.01413,1.697677250384024,2.5886,0.7065,0.4854599854365272,0.46779433350401106,0.980111111111111,0.053,74.84709336064168,156.81777777777776,8.48,0.7295659701658367
5,7,0.5518786242081065,1.0324313725490195,0.2029385620915033,93.81936611537797,175.51333333333332,34.49955555555556,0.5652993562773468,0.5602266122887863,0.68894,0.37812,28.011330614439327,34.447,18.906,0.24556441783612692,0.41130022188086673,0.9253888888888888,0.03144444444444445,65.80803550093866,148.0622222222222,5.0311111111111115,0.7959922992107598
5,8,0.5588201957772355,1.0127908496732025,0.27702875816993466,94.99943328212994,172.17444444444445,47.09488888888889,0.5178249526898586,0.874078168970814,0.97876,0.76562,43.70390844854068,48.938,38.281,0.1778122881680932,0.32059703020993324,0.8208888888888889,0.008777777777777778,51.29552483358935,131.34222222222223,1.4044444444444446,0.9462802549234924
5,9,0.5023866149613971,0.8936993464052287,0.2902281045751634,85.40572454343749,151.92888888888888,49.33877777777778,0.5016090045964483,0.9525059569892478,1,0.91018,47.62529784946236,50,45.509,0.12105841083442521,0.23612766683734449,0.6741666666666666,0.0021666666666666666,37.78042669397506,107.86666666666665,0.3466666666666667,1.1276307389155795
5,10,0.4623782134072269,0.8125947712418301,0.2929294117647059,78.60429627922845,138.14111111111112,49.798,0.48438741616521463,0.9735133364055301,1,0.95076,48.67566682027645,50,47.538,0.09392053492190061,0.18705393411845003,0.5581111111111111,0.0003333333333333333,29.928629458952013,89.29777777777778,0.05333333333333333,1.2727161535271476
5,11,0.45016296065379546,0.7801830065359476,0.29128104575163394,76.52770331114526,132.6311111111111,49.51777777777777,0.475441770876909,0.968397520737327,1,0.90114,48.41987603686637,50,45.057,0.08793547724442008,0.17567392046424302,0.5198333333333333,0.00022222222222222223,28.107827274278886,83.17333333333332,0.035555555555555556,1.299282717304715
5,12,0.45933409947491527,0.7953300653594771,0.275545751633987,78.08679691073563,135.2061111111111,46.84277777777778,0.4864684506358643,0.9347224546850992,1,0.79916,46.736122734255,50,39.958,0.12278810007563691,0.19594171360300403,0.5547222222222222,0,31.350674176480634,88.75555555555556,0,1.2026314414022001
5,13,0.5082931821330686,0.8793366013071895,0.2740921568627451,86.40984096262164,149.48722222222221,46.595666666666666,0.4818551987488306,0.9060294869431655,1,0.71926,45.30147434715821,50,35.963,0.1517329245139551,0.25692729134664644,0.653,0.002,41.1083666154634,104.48,0.32,1.0022573546123268
5,14,0.5994045955443107,0.9981562091503268,0.2914156862745098,101.89878124253296,169.68655555555554,49.54066666666667,0.45606498700325626,0.8543218955453156,1,0.63664,42.71609477726575,50,31.832,0.2123527003912868,0.3698917904079196,0.7986666666666666,0.0047777777777777775,59.182686465267125,127.78666666666666,0.7644444444444444,0.772417512631802
5,15,0.7315641524853661,1.1192111111111112,0.3036496732026144,124.36590592251237,190.2658888888889,51.620444444444445,0.3980477367252586,0.7965274715821815,0.9888,0.49664,39.826373579108996,49.44,24.832,0.2538581335956418,0.5283720771462707,0.9266666666666667,0.04455555555555556,84.5395323434034,148.26666666666668,7.1288888888888895,0.5773564902469223
5,16,0.8605147516139074,1.156637908496732,0.3633483660130719,146.28750777436426,196.62844444444445,61.769222222222226,0.32849591739768186,0.6998186313364056,0.87318,0.44254,34.990931566820244,43.659,22.127,0.2770051099600847,0.6956036012971494,0.9882222222222222,0.17005555555555554,111.29657620754394,158.11555555555555,27.208888888888886,0.42575441734879965
5,17,0.7943140084234417,0.9994888888888889,0.41700614379084966,135.0333814319851,169.9131111111111,70.89104444444445,0.32014284303229873,0.18825281382488473,0.25124,0.112108,9.412640691244244,12.562,5.6053999999999995,0.29885028532186136,0.7851296296296296,0.9981111111111111,0.39261111111111113,125.62074074074067,159.69777777777776,62.81777777777778,0.3427344526212921
5,18,0.7749661355581668,0.9403921568627451,0.4379607843137256,131.74424304488812,159.86666666666667,74.45333333333335,0.3010046326041072,0,0,0,0,0,0,NaN,0.8234015190305511,0.9991666666666666,0.4653333333333334,131.74424304488812,159.86666666666667,74.45333333333335,0.3010046326041072
5,19,0.7897375781853959,0.9407581699346405,0.44266666666666665,134.25538829151728,159.92888888888888,75.25333333333333,0.28973849386656875,0,0,0,0,0,0,NaN,0.8390961768219833,0.9995555555555555,0.4703333333333333,134.25538829151728,159.92888888888888,75.25333333333333,0.28973849386656875
5,20,0.7912499824302486,0.9407581699346405,0.43879738562091497,134.51249701314217,159.92888888888888,74.59555555555555,0.28894181052812695,0,0,0,0,0,0,NaN,0.8407031063321384,0.9995555555555555,0.4662222222222222,134.51249701314217,159.92888888888888,74.59555555555555,0.28894181052812695
5,21,0.7831275764786212,0.9404967320261438,0.4469019607843137,133.1316880013654,159.88444444444445,75.97333333333333,0.29563323031144484,0,0,0,0,0,0,NaN,0.8320730500085343,0.9992777777777778,0.47483333333333333,133.1316880013654,159.88444444444445,75.97333333333333,0.29563323031144484
5,22,0.7719606035962775,0.9404967320261438,0.4103006535947712,131.23330261136695,159.88444444444445,69.7511111111111,0.3031051308955704,0,0,0,0,0,0,NaN,0.8202081413210451,0.9992777777777778,0.4359444444444444,131.23330261136695,159.88444444444445,69.7511111111111,0.3031051308955704
5,23,0.7556308946517685,0.9406535947712419,0.3438954248366013,128.45725209080038,159.91111111111113,58.46222222222222,0.3187168238191013,0,0,0,0,0,0,NaN,0.8028578255675031,0.9994444444444445,0.3653888888888889,128.45725209080038,159.91111111111113,58.46222222222222,0.3187168238191013
6,0,0.7425566967527754,0.9410718954248366,0.358640522875817,126.23463844797173,159.98222222222222,60.968888888888884,0.32341495743418747,0,0,0,0,0,0,NaN,0.7889664902998237,0.9998888888888888,0.38105555555555554,126.23463844797173,159.98222222222222,60.968888888888884,0.32341495743418747
6,1,0.7195527336860676,0.9408888888888889,0.3055058823529412,122.32396472663143,159.95111111111112,51.936,0.3550002648258363,0,0,0,0,0,0,NaN,0.7645247795414463,0.9996944444444444,0.3246,122.32396472663143,159.95111111111112,51.936,0.3550002648258363
6,2,0.7010703184977692,0.9410718954248366,0.28354509803921574,119.18195414462075,159.98222222222222,48.20266666666667,0.38103423065041864,0,0,0,0,0,0,NaN,0.7448872134038806,0.9998888888888888,0.3012666666666667,119.18195414462075,159.98222222222222,48.20266666666667,0.38103423065041864
6,3,0.6841046581595605,0.9410771241830066,0.2426666666666667,116.29779188712513,159.9831111111111,41.25333333333334,0.40783356977214946,0,0,0,0,0,0,NaN,0.7268611992945335,0.9998944444444444,0.25783333333333336,116.29779188712513,159.9831111111111,41.25333333333334,0.40783356977214946
6,4,0.6595592903828197,0.9410718954248366,0.2037176470588236,112.12507936507937,159.98222222222222,34.63200000000001,0.4479490473577769,0,0,0,0,0,0,NaN,0.7007817460317456,0.9998888888888888,0.21645000000000006,112.12507936507937,159.98222222222222,34.63200000000001,0.4479490473577769
6,5,0.6148627865961205,0.9397124183006537,0.18374901960784312,104.52667372134043,159.75111111111113,31.237333333333332,0.4741490379264786,0,0,0,0,0,0,NaN,0.6532917107583772,0.9984444444444445,0.19523333333333334,104.52667372134043,159.75111111111113,31.237333333333332,0.4741490379264786
6,6,0.4772505933603074,0.9384991490196077,0.07838636928104577,81.13260087125222,159.54485533333332,13.325682777777779,0.6779116539351651,0.013016179682539682,0.0284098,0,0.6508089841269833,1.42049,0,0.8580569426489021,0.5030111992945326,0.9937333333333334,0.08061111111111113,80.48179188712515,158.99733333333336,12.89777777777778,0.6834746960695298
6,7,0.552949170245876,1.0566495424836602,0.17402901960784314,94.001358941799,179.63042222222222,29.584933333333336,0.5878148907634424,0.452411517460317,0.556282,0.340932,22.620575873015877,27.8141,17.0466,0.20818888810735484,0.4461298941798945,0.9790166666666668,0.0449277777777778,71.38078306878307,156.64266666666668,7.188444444444449,0.7700859148471403
6,8,0.5910103016910473,1.1024249019607844,0.26902477124183005,100.47175128747794,187.41223333333332,45.73421111111111,0.5250743764882796,0.8343216571428587,0.924984,0.739618,41.71608285714283,46.2492,36.980900000000005,0.14547186764352998,0.3672229276895943,0.9164777777777781,0.019122222222222228,58.75566843033514,146.6364444444445,3.0595555555555562,0.8892797598182246
6,9,0.5321929304907153,1.0244750980392159,0.2824309150326797,90.47279818342152,174.1607666666667,48.01325555555555,0.528217993334008,0.9298129301587312,0.985904,0.887502,46.49064650793654,49.2952,44.3751,0.10705355566558095,0.27488844797178175,0.7918611111111115,0.0040833333333333355,43.98215167548505,126.69777777777783,0.6533333333333335,1.0777030086526782
6,10,0.48083393972403804,0.8786039869281047,0.28688411764705884,81.74176975308634,149.3626777777778,48.770300000000006,0.5181502172312489,0.9631565238095238,1,0.940162,48.157826190476214,50,47.0081,0.08165394503856478,0.2098996472663138,0.6299111111111119,0.00043333333333333396,33.58394356261021,100.7857777777779,0.06933333333333344,1.2547057235302925
6,11,0.45683590476190467,0.7836372549019608,0.28696588235294124,77.66210380952379,133.21833333333333,48.784200000000006,0.505513061159217,0.9667531873015874,1,0.943186,48.33765936507936,50,47.159299999999995,0.07748040455998152,0.1832777777777778,0.5399833333333334,0,29.324444444444445,86.39733333333334,0,1.3363540705058883
6,12,0.4656252874779542,0.8206307189542486,0.28589176470588235,79.15629887125226,139.50722222222225,48.6016,0.5001746129027217,0.9547904571428573,1,0.905332,47.73952285714285,50,45.266600000000004,0.08501599913084576,0.1963548500881835,0.5825666666666667,0.00005000000000000032,31.416776014109363,93.21066666666667,0.00800000000000005,1.259936733124913
6,13,0.5108193292872701,0.8931552941176473,0.2865139215686275,86.83928597883606,151.83640000000003,48.70736666666667,0.49012861141130587,0.9361143968253975,0.9971939999999999,0.82216,46.805719841269834,49.859700000000004,41.108000000000004,0.11164365630427674,0.25020978835978813,0.6756055555555556,0.0022555555555555567,40.03356613756612,108.09688888888888,0.36088888888888904,1.063196782421463
6,14,0.6049335907251789,1.0564783660130719,0.2914598039215686,102.83871042328046,179.60132222222222,49.54816666666667,0.4526670403068372,0.9067365365079362,0.9829220000000001,0.737036,45.336826825396834,49.146100000000004,36.851800000000004,0.13555851305570782,0.3593867724867721,0.8656500000000001,0.014055555555555554,57.50188359788358,138.50400000000002,2.2488888888888887,0.8105067416097678
6,15,0.7426578366013076,1.155500522875817,0.3064194117647059,126.2518322222223,196.43508888888888,52.091300000000004,0.4005821617392784,0.8491534698412704,0.945282,0.6375540000000001,42.457673492063485,47.2641,31.877700000000004,0.16741369616978105,0.5237134920634923,0.9736555555555556,0.044138888888888894,83.79415873015877,155.7848888888889,7.062222222222222,0.602738815688468
6,16,0.8784053401805165,1.1604126143790852,0.35302764705882367,149.3289078306877,197.27014444444444,60.01470000000002,0.3268572288736348,0.7250297968253973,0.835102,0.543802,36.25148984126982,41.7551,27.1901,0.18782027533107978,0.7067338624338622,0.9975555555555555,0.14445000000000002,113.0774179894181,159.60888888888888,23.112000000000005,0.4273947222889242
6,17,0.805155959435626,0.997034111111111,0.4132750522875817,136.87651310405636,169.49579888888886,70.2567588888889,0.3141148813653837,0.18104405396825396,0.21655600000000003,0.13993460000000002,9.052202698412687,10.8278,6.99673,0.1940868366628472,0.7989019400352729,0.9991111111111112,0.37940555555555555,127.82431040564364,159.85777777777778,60.70488888888889,0.3354311678398443
6,18,0.7906757132482626,0.9410196078431372,0.4405490196078431,134.41487125220434,159.97333333333333,74.89333333333333,0.2871812159239936,0,0,0,0,0,0,NaN,0.8400929453262781,0.9998333333333334,0.4680833333333333,134.41487125220434,159.97333333333333,74.89333333333333,0.2871812159239936
6,19,0.8082441747069191,0.9412287581699345,0.48872156862745103,137.40150970017635,160.00888888888886,83.08266666666668,0.2630271046902262,0,0,0,0,0,0,NaN,0.858759435626102,1.0000555555555555,0.5192666666666668,137.40150970017635,160.00888888888886,83.08266666666668,0.2630271046902262
6,20,0.8120569353667396,0.9409777777777779,0.5020392156862745,138.0496790123456,159.96622222222226,85.34666666666668,0.2532874084096805,0,0,0,0,0,0,NaN,0.862810493827161,0.999788888888889,0.5334166666666668,138.0496790123456,159.96622222222226,85.34666666666668,0.2532874084096805
6,21,0.8062590725178953,0.9407633986928104,0.5051607843137256,137.0640423280423,159.92977777777776,85.87733333333334,0.25236866807698377,0,0,0,0,0,0,NaN,0.8566502645502644,0.9995611111111111,0.5367333333333334,137.0640423280423,159.92977777777776,85.87733333333334,0.25236866807698377
6,22,0.7904729536258961,0.9408627450980391,0.44691764705882353,134.38040211640217,159.94666666666666,75.976,0.2679584000997654,0,0,0,0,0,0,NaN,0.8398775132275125,0.9996666666666667,0.47485,134.38040211640217,159.94666666666666,75.976,0.2679584000997654
6,23,0.7695604938271607,0.9408784313725489,0.3797856209150327,130.82528395061726,159.94933333333333,64.56355555555557,0.2888035900333115,0,0,0,0,0,0,NaN,0.8176580246913582,0.9996833333333334,0.4035222222222222,130.82528395061726,159.94933333333333,64.56355555555557,0.2888035900333115
7,0,0.7567821049566789,0.941437908496732,0.32711111111111113,128.65295784263535,160.04444444444445,55.60888888888889,0.32227561865600185,0,0,0,0,0,0,NaN,0.80408098651647,1.0002777777777778,0.34755555555555556,128.65295784263535,160.04444444444445,55.60888888888889,0.32227561865600185
7,1,0.7394407798961876,0.941437908496732,0.2818823529411765,125.70493258235203,160.04444444444445,47.92,0.3459671632755036,0,0,0,0,0,0,NaN,0.7856558286396991,1.0002777777777778,0.2995,125.70493258235203,160.04444444444445,47.92,0.3459671632755036
7,2,0.724004778972521,0.9413333333333334,0.2647843137254902,123.08081242532856,160.02666666666667,45.013333333333335,0.3683417135505021,0,0,0,0,0,0,NaN,0.769255077658303,1.0001666666666666,0.2813333333333333,123.08081242532856,160.02666666666667,45.013333333333335,0.3683417135505021
7,3,0.7076452717287628,0.941437908496732,0.24501960784313723,120.29969619388986,160.04444444444445,41.65333333333333,0.39341328956185756,0,0,0,0,0,0,NaN,0.7518731012118102,1.0002777777777778,0.2603333333333333,120.29969619388986,160.04444444444445,41.65333333333333,0.39341328956185756
7,4,0.6862980432316297,0.941437908496732,0.2042875816993464,116.67066734937711,160.04444444444445,34.72888888888889,0.4258814092539922,0,0,0,0,0,0,NaN,0.7291916709336065,1.0002777777777778,0.21705555555555556,116.67066734937711,160.04444444444445,34.72888888888889,0.4258814092539922
7,5,0.6441851751453275,0.9411764705882353,0.18086274509803923,109.51147977470559,160,30.74666666666667,0.45260272123536155,0,0,0,0,0,0,NaN,0.6844467485919099,1,0.19216666666666668,109.51147977470559,160,30.74666666666667,0.45260272123536155
7,6,0.5144557685009485,0.9410718954248366,0.08376470588235294,87.45748064516147,159.98222222222222,14.239999999999998,0.6482847003814882,0.0026918556067588324,0.00821,0,0.13459278033794164,0.41050000000000003,0,1.8826996503212545,0.5457680491551462,0.9991666666666666,0.0885,87.32288786482346,159.86666666666667,14.16,0.6490059266880744
7,7,0.5753234902563166,1.0494843137254903,0.14639281045751634,97.804993343574,178.41233333333335,24.886777777777777,0.5946276582688765,0.369911643625192,0.4803,0.23538,18.495582181259604,24.015,11.769,0.26918624638760136,0.4956838197644651,0.9976111111111111,0.054000000000000006,79.3094111623144,159.61777777777777,8.64,0.7199850935026537
7,8,0.6225162887664029,1.1429712418300653,0.24668431372549018,105.82776909028851,194.3051111111111,41.93633333333333,0.5387375781369547,0.782511210445469,0.9073,0.60732,39.125560522273425,45.365,30.366000000000003,0.18050605409969395,0.41688880355009394,0.9774444444444444,0.028055555555555556,66.70220856801501,156.39111111111112,4.488888888888889,0.8360026241369376
7,9,0.5724810421372849,1.0981575163398691,0.2785653594771242,97.32177716333838,186.68677777777776,47.35611111111111,0.5384979418154168,0.9164763010752685,0.99244,0.8268,45.82381505376344,49.622,41.34,0.11349773211944378,0.321862263184844,0.8797777777777779,0.005,51.49796210957504,140.76444444444445,0.8,1.0069545810254819
7,10,0.5227399485959254,0.9734379084967318,0.28799803921568623,88.8657912613073,165.48444444444442,48.959666666666664,0.5280025384633571,0.9660227035330262,1,0.91916,48.3011351766513,50,45.958,0.08130783342891794,0.2535291005291003,0.7307222222222223,0.001888888888888889,40.564656084656086,116.91555555555556,0.3022222222222222,1.157020980952346
7,11,0.500983907512826,0.9175856209150327,0.2915849673202614,85.16726427718045,155.98955555555557,49.56944444444444,0.5160096187254419,0.9773396190476188,1,0.94626,48.866980952380906,50,47.313,0.06602232289241095,0.22687677077999663,0.6849999999999999,0.00044444444444444447,36.30028332479943,109.6,0.07111111111111111,1.2161946197654372
7,12,0.5132727487123876,0.936941176470588,0.2905359477124183,87.25636728110595,159.27999999999997,49.39111111111111,0.5106576526441977,0.9716121382488474,1,0.93596,48.58060691244236,50,46.798,0.07762929681875876,0.24172350230414755,0.699,0.0008888888888888889,38.67576036866362,111.83999999999999,0.14222222222222222,1.1581614107627496
7,13,0.5672019567683707,1.035032679738562,0.2884705882352941,96.42433265062304,175.95555555555555,49.04,0.5012454972307385,0.9618791090629801,1,0.91088,48.093955453149015,50,45.544,0.08916443015173664,0.30206485748421236,0.8051666666666667,0.0031111111111111114,48.33037719747392,128.82666666666668,0.4977777777777778,1.0008628163538944
7,14,0.666052026746183,1.14081045751634,0.2923777777777778,113.22884454685092,193.9377777777778,49.70422222222223,0.46544817001607763,0.9321086881720424,1,0.83304,46.60543440860212,50,41.652,0.11128661236094893,0.41639631336405547,0.9145555555555556,0.012277777777777778,66.62341013824881,146.32888888888888,1.9644444444444444,0.7877878582611207
7,15,0.7881887920042574,1.1912692810457517,0.2942372549019608,133.9920946407236,202.51577777777777,50.02033333333333,0.41285832857663124,0.861401612903226,0.96106,0.71084,43.070080645161205,48.053,35.542,0.15498002850843062,0.5682625874722651,0.9852777777777777,0.03733333333333333,90.92201399556227,157.64444444444445,5.973333333333333,0.6007042997224833
7,16,0.9035144497655695,1.1736954248366012,0.2994993464052288,153.5974564601468,199.5282222222222,50.914888888888896,0.3434176536300008,0.7242147035330251,0.85074,0.55406,36.2107351766513,42.537,27.702999999999996,0.18793083687284215,0.7336670080218469,0.9986111111111111,0.10066666666666667,117.38672128349548,159.77777777777777,16.106666666666666,0.4351383559373545
7,17,0.8382289620794547,1.0147411764705885,0.4042862745098039,142.49892355350744,172.50600000000003,68.72866666666667,0.3084151065230772,0.2225482611367128,0.27798,0.160624,11.127413056835634,13.899,8.0312,0.2152081951982336,0.821071940604199,1.0000555555555555,0.34988888888888886,131.37151049667185,160.00888888888886,55.98222222222222,0.33063455208957304
7,18,0.8073803632922711,0.9413333333333334,0.4543790849673203,137.25466175968577,160.02666666666667,77.24444444444445,0.2772647802965937,0.00005496927803379415,0,0,0.002748463901689708,0,0,12.742976081946987,0.8578244580986516,1.0001666666666666,0.4827777777777778,137.2519132957841,160.02666666666667,77.24444444444445,0.2772875019470037
7,19,0.8175063803299093,0.9413333333333334,0.47989542483660136,138.9760846560846,160.02666666666667,81.58222222222223,0.2613241233262001,0,0,0,0,0,0,NaN,0.8686005291005285,1.0001666666666666,0.509888888888889,138.9760846560846,160.02666666666667,81.58222222222223,0.2613241233262001
7,20,0.8164138831159709,0.9413856209150325,0.4661437908496733,138.79036012971486,160.03555555555553,79.24444444444445,0.2624243514176801,0,0,0,0,0,0,NaN,0.8674397508107179,1.0002222222222221,0.4952777777777778,138.79036012971486,160.03555555555553,79.24444444444445,0.2624243514176801
7,21,0.811601256990251,0.9413333333333334,0.44481045751633985,137.97221368834278,160.02666666666667,75.61777777777777,0.26444431950124647,0,0,0,0,0,0,NaN,0.8623263355521423,1.0001666666666666,0.4726111111111111,137.97221368834278,160.02666666666667,75.61777777777777,0.26444431950124647
7,22,0.7987412427336525,0.9413856209150325,0.39895424836601306,135.7860112647208,160.03555555555553,67.82222222222222,0.27444515219571347,0,0,0,0,0,0,NaN,0.8486625704045065,1.0002222222222221,0.42388888888888887,135.7860112647208,160.03555555555553,67.82222222222222,0.27444515219571347
7,23,0.7795645512685362,0.941437908496732,0.34807843137254896,132.52597371565102,160.04444444444445,59.173333333333325,0.29446893621360354,0,0,0,0,0,0,NaN,0.828287335722821,1.0002777777777778,0.3698333333333333,132.52597371565102,160.04444444444445,59.173333333333325,0.29446893621360354
8,0,0.6993996566368479,0.9413333333333334,0.34060130718954246,118.89794162826409,160.02666666666667,57.90222222222222,0.3484282838953628,0,0,0,0,0,0,NaN,0.7431121351766512,1.0001666666666666,0.36188888888888887,118.89794162826409,160.02666666666667,57.90222222222222,0.3484282838953628
8,1,0.6804289027438933,0.941281045751634,0.3172287581699347,115.67291346646188,160.01777777777778,53.92888888888889,0.37452338882447533,0,0,0,0,0,0,NaN,0.7229557091653869,1.0001111111111112,0.33705555555555555,115.67291346646188,160.01777777777778,53.92888888888889,0.37452338882447533
8,2,0.6657339236769976,0.941281045751634,0.2952156862745098,113.17476702508961,160.01777777777778,50.18666666666667,0.39480741956989523,0,0,0,0,0,0,NaN,0.7073422939068096,1.0001111111111112,0.31366666666666665,113.17476702508961,160.01777777777778,50.18666666666667,0.39480741956989523
8,3,0.6520141762798306,0.941281045751634,0.27095424836601306,110.84240996757116,160.01777777777778,46.062222222222225,0.4147620910616483,0,0,0,0,0,0,NaN,0.6927650622973204,1.0001111111111112,0.2878888888888889,110.84240996757116,160.01777777777778,46.062222222222225,0.4147620910616483
8,4,0.6228967400580305,0.9412287581699345,0.23670588235294118,105.89244580986511,160.00888888888886,40.24,0.45627752726353843,0,0,0,0,0,0,NaN,0.6618277863116575,1.0000555555555555,0.2515,105.89244580986511,160.00888888888886,40.24,0.45627752726353843
8,5,0.5572620904992821,0.9393464052287582,0.20454901960784314,94.73455538487802,159.6888888888889,34.77333333333333,0.5097296712170244,0,0,0,0,0,0,NaN,0.5920909711554873,0.9980555555555556,0.21733333333333332,94.73455538487802,159.6888888888889,34.77333333333333,0.5097296712170244
8,6,0.42423043520777504,0.9324207189542484,0.09051326797385621,72.11917398532167,158.51152222222223,15.387255555555557,0.7448468730093536,0.01791022488479264,0.0374,0.0041174,0.8955112442396325,1.87,0.20587,0.7873063242164315,0.4451478921317627,0.9854999999999999,0.09127777777777778,71.22366274108204,157.67999999999998,14.604444444444445,0.7537341743863747
8,7,0.49534406127325525,1.009248366013072,0.17002745098039215,84.2084904164533,171.57222222222222,28.904666666666667,0.625848317525362,0.4058290675883256,0.56058,0.23908,20.291453379416296,28.029000000000003,11.954,0.29893024764279325,0.3994814814814814,0.9513888888888888,0.071,63.917037037037055,152.22222222222223,11.36,0.8072987357577895
8,8,0.5239105810065966,1.0464424836601307,0.2471549019607843,89.06479877112139,177.89522222222223,42.01633333333333,0.556521172509178,0.7770022734254989,0.9301,0.59892,38.85011367127494,46.505,29.945999999999998,0.1894975658057029,0.3138417818740401,0.8748888888888888,0.03688888888888889,50.21468509984639,139.98222222222222,5.902222222222222,0.9609228838073977
