site1Scale,date,datetime,year,month,meanDailyCapFactor,stdevDailyCapFactor,specificYield,coefVarDailyCapFactor
0,1312153200000,2011-08-01T00:00:00.000+01:00,2011,8,0.3819184059139785,0.028299503656726857,284.14729400000004,0.07409829748582712
0,1314831600000,2011-09-01T00:00:00.000+01:00,2011,9,0.3767989361111112,0.05705722821637906,271.295234,0.15142619245494343
0,1317423600000,2011-10-01T00:00:00.000+01:00,2011,10,0.32763384516129024,0.07755180949843862,243.7595808,0.23670268088530594
0,1320105600000,2011-11-01T00:00:00.000+00:00,2011,11,0.28593498416666674,0.07657412553736594,205.87318860000002,0.2678025767309822
0,1322697600000,2011-12-01T00:00:00.000+00:00,2011,12,0.3021201077956989,0.06259710814983178,224.77736020000006,0.20719279033278212
0,1325376000000,2012-01-01T00:00:00.000+00:00,2012,1,0.277490607795699,0.06809388804359326,206.45301219999996,0.24539168581059517
0,1328054400000,2012-02-01T00:00:00.000+00:00,2012,2,0.2991455514367817,0.05555406438665801,208.20530379999994,0.18570914432735006
0,1330560000000,2012-03-01T00:00:00.000+00:00,2012,3,0.28005760344787284,0.07527224541062728,208.36285696521736,0.2687741539023693
0,1333234800000,2012-04-01T00:00:00.000+01:00,2012,4,0.3623911766666667,0.07140390651285673,260.9216472,0.19703544432191075
0,1335826800000,2012-05-01T00:00:00.000+01:00,2012,5,0.3706464733870967,0.0339717332285803,275.7609762,0.09165535265487555
0,1338505200000,2012-06-01T00:00:00.000+01:00,2012,6,0.3722971519444444,0.015078026461542928,268.0539494,0.040499977995515066
0,1341097200000,2012-07-01T00:00:00.000+01:00,2012,7,0.36141299516129033,0.02000950048605659,268.8912684,0.05536464032547255
0,1343775600000,2012-08-01T00:00:00.000+01:00,2012,8,0.3444217588709678,0.06293261063485864,256.2497886,0.1827196134215067
0,1346454000000,2012-09-01T00:00:00.000+01:00,2012,9,0.34336906972222214,0.045168323224047506,247.22573020000007,0.13154453096368773
0,1349046000000,2012-10-01T00:00:00.000+01:00,2012,10,0.36430335698924726,0.0421357183323967,271.04169759999996,0.1156610761993071
0,1351728000000,2012-11-01T00:00:00.000+00:00,2012,11,0.29658691416666666,0.08372290226842069,213.54257819999998,0.28228791719843954
0,1354320000000,2012-12-01T00:00:00.000+00:00,2012,12,0.2778503948924731,0.07231302546313907,206.7206938,0.2602588543778169
0,1356998400000,2013-01-01T00:00:00.000+00:00,2013,1,0.29248691666666665,0.06902637581926876,217.61026600000002,0.235998165681834
0,1359676800000,2013-02-01T00:00:00.000+00:00,2013,2,0.3025230761904762,0.06772222055328529,203.29550720000003,0.22385803227336504
0,1362096000000,2013-03-01T00:00:00.000+00:00,2013,3,0.30700916670172995,0.09013097973848008,228.41482002608697,0.29357748730038885
0,1364770800000,2013-04-01T00:00:00.000+01:00,2013,4,0.35840779749999996,0.06427664951370701,258.0536142,0.17933942833290903
0,1367362800000,2013-05-01T00:00:00.000+01:00,2013,5,0.3597000833333335,0.04697148361591313,267.61686199999997,0.13058513409457492
0,1370041200000,2013-06-01T00:00:00.000+01:00,2013,6,0.38218129472222223,0.011585746371495821,275.1705322000001,0.03031479177942656
0,1372633200000,2013-07-01T00:00:00.000+01:00,2013,7,0.3739964360215054,0.014935985452179702,278.2533484,0.03993617054500717
0,1375311600000,2013-08-01T00:00:00.000+01:00,2013,8,0.363756605107527,0.040898831625748915,270.6349142,0.11243460888815794
0,1377990000000,2013-09-01T00:00:00.000+01:00,2013,9,0.36021076555555553,0.06433297899259954,259.3517512000001,0.1785981573687237
0,1380582000000,2013-10-01T00:00:00.000+01:00,2013,10,0.3622105519892473,0.07437150937898375,269.48465068,0.20532673322336442
0,1383264000000,2013-11-01T00:00:00.000+00:00,2013,11,0.3343421897222222,0.06601607707040748,240.72637660000004,0.1974506332128018
0,1385856000000,2013-12-01T00:00:00.000+00:00,2013,12,0.3012776037634409,0.07122987211862511,224.1505372,0.2364260443818248
0,1388534400000,2014-01-01T00:00:00.000+00:00,2014,1,0.2970395443548387,0.07055827742328254,220.99742099999995,0.23753833038134056
0,1391212800000,2014-02-01T00:00:00.000+00:00,2014,2,0.2576754636904762,0.0815077428634243,173.1579116,0.3163193797968
0,1393632000000,2014-03-01T00:00:00.000+00:00,2014,3,0.29772847497662447,0.07728743180408629,221.5099853826087,0.25959032574950835
0,1396306800000,2014-04-01T00:00:00.000+01:00,2014,4,0.31272937416666663,0.11376821617753845,225.1651494,0.3637912699460927
0,1398898800000,2014-05-01T00:00:00.000+01:00,2014,5,0.374251406451613,0.02315984798531065,278.4430464,0.06188312879007173
0,1401577200000,2014-06-01T00:00:00.000+01:00,2014,6,0.3554519991666666,0.03226539829027496,255.92543940000007,0.09077287050268117
0,1404169200000,2014-07-01T00:00:00.000+01:00,2014,7,0.3692449465053763,0.026970979999902625,274.71824019999997,0.07304359952698748
0,1406847600000,2014-08-01T00:00:00.000+01:00,2014,8,0.3652401903225806,0.027743406392229965,271.7387016,0.07595934710177145
0,1409526000000,2014-09-01T00:00:00.000+01:00,2014,9,0.37762193027777774,0.04990633352594749,271.8877898,0.13215952126836628
0,1412118000000,2014-10-01T00:00:00.000+01:00,2014,10,0.3599728870967743,0.06938460683731337,267.819828,0.19274953565783462
0,1414800000000,2014-11-01T00:00:00.000+00:00,2014,11,0.3326925052777777,0.08771825797519295,239.53860379999998,0.2636616592909228
0,1417392000000,2014-12-01T00:00:00.000+00:00,2014,12,0.29551209301075265,0.0649589226894242,219.86099720000007,0.21981815372632
0,1420070400000,2015-01-01T00:00:00.000+00:00,2015,1,0.296405466935484,0.07230974044120074,220.52566740000003,0.24395548836803263
0,1422748800000,2015-02-01T00:00:00.000+00:00,2015,2,0.3074405083333334,0.06657034922113902,206.60002160000008,0.2165308325243922
0,1425168000000,2015-03-01T00:00:00.000+00:00,2015,3,0.35011590264142123,0.06979290174215978,260.48623156521734,0.19934227841584132
0,1427842800000,2015-04-01T00:00:00.000+01:00,2015,4,0.29784161083333327,0.10902046531797704,214.44595979999997,0.36603503792820574
0,1430434800000,2015-05-01T00:00:00.000+01:00,2015,5,0.36910352634408605,0.034708960297161355,274.6130236,0.09403584040756341
0,1433113200000,2015-06-01T00:00:00.000+01:00,2015,6,0.3562505725000001,0.051231900459060335,256.5004121999999,0.14380861229089062
0,1435705200000,2015-07-01T00:00:00.000+01:00,2015,7,0.3672908045698924,0.023220850776044143,273.2643586,0.06322197693796444
0,1438383600000,2015-08-01T00:00:00.000+01:00,2015,8,0.38673777876344084,0.015028972455175073,287.73290739999993,0.03886088528312092
0,1441062000000,2015-09-01T00:00:00.000+01:00,2015,9,0.35449296361111127,0.05847008762054727,255.23493379999996,0.16494005134807302
0,1443654000000,2015-10-01T00:00:00.000+01:00,2015,10,0.339553378172043,0.07763661357965994,252.62771336000003,0.22864332552840472
0,1446336000000,2015-11-01T00:00:00.000+00:00,2015,11,0.3002092144444444,0.08811614973394771,216.15063439999997,0.29351580662509663
0,1448928000000,2015-12-01T00:00:00.000+00:00,2015,12,0.30618189677419355,0.07843527384762065,227.79933119999995,0.2561721469295945
0,1451606400000,2016-01-01T00:00:00.000+00:00,2016,1,0.2860362693548386,0.08821239924638528,212.81098440000002,0.3083958528942864
0,1454284800000,2016-02-01T00:00:00.000+00:00,2016,2,0.31500084885057467,0.06868200890307183,219.2405908,0.2180375359421719
0,1456790400000,2016-03-01T00:00:00.000+00:00,2016,3,0.31157731740299205,0.07932632049212643,231.81352414782606,0.2545959415573448
0,1459465200000,2016-04-01T00:00:00.000+01:00,2016,4,0.33863157805555555,0.08701250061034128,243.8147362,0.25695329747441953
0,1462057200000,2016-05-01T00:00:00.000+01:00,2016,5,0.36453062526881713,0.04885605582333844,271.21078520000003,0.134024557709823
0,1464735600000,2016-06-01T00:00:00.000+01:00,2016,6,0.37369139277777774,0.0250947810363244,269.0578028,0.06715375714111632
0,1467327600000,2016-07-01T00:00:00.000+01:00,2016,7,0.35854603091397846,0.03426836832045155,266.7582469999999,0.09557592433277594
0,1470006000000,2016-08-01T00:00:00.000+01:00,2016,8,0.3661094099462366,0.027967554270612326,272.385401,0.07639124674429805
0,1472684400000,2016-09-01T00:00:00.000+01:00,2016,9,0.37746730055555555,0.040473725914482166,271.7764564,0.10722445587978885
0,1475276400000,2016-10-01T00:00:00.000+01:00,2016,10,0.376624185376344,0.07193711773487067,280.20839392,0.19100504037728505
0,1477958400000,2016-11-01T00:00:00.000+00:00,2016,11,0.3191424997222222,0.08096518594052148,229.7825998,0.2536960323710963
0,1480550400000,2016-12-01T00:00:00.000+00:00,2016,12,0.33214067069892467,0.05431478670571231,247.112659,0.16352946657034664
0,1483228800000,2017-01-01T00:00:00.000+00:00,2017,1,0.2706703034946236,0.05631132141802541,201.37870579999995,0.20804395861308048
0,1485907200000,2017-02-01T00:00:00.000+00:00,2017,2,0.2647762151785714,0.05337866229034571,177.92961659999997,0.20159915895144082
0,1488326400000,2017-03-01T00:00:00.000+00:00,2017,3,0.30189029525479194,0.07386263138168128,224.60637966956517,0.24466712757143144
0,1491001200000,2017-04-01T00:00:00.000+01:00,2017,4,0.3167154672222222,0.09326391780582231,228.03513639999997,0.2944722549353235
0,1493593200000,2017-05-01T00:00:00.000+01:00,2017,5,0.35088979462365577,0.058226325257777406,261.0620072,0.165939067336591
0,1496271600000,2017-06-01T00:00:00.000+01:00,2017,6,0.36824262277777786,0.025941374722000296,265.1346884000001,0.07044642069490975
0,1498863600000,2017-07-01T00:00:00.000+01:00,2017,7,0.36128621801075256,0.02979829856080985,268.7969462,0.08247837054200334
0,1501542000000,2017-08-01T00:00:00.000+01:00,2017,8,0.3686438413978495,0.030941405373133606,274.271018,0.08393305922542425
0,1504220400000,2017-09-01T00:00:00.000+01:00,2017,9,0.38356650666666675,0.023933732615950092,276.1678848,0.062397868948316115
0,1506812400000,2017-10-01T00:00:00.000+01:00,2017,10,0.31879007467741927,0.11039660406913743,237.17981556,0.3462987490462077
0,1509494400000,2017-11-01T00:00:00.000+00:00,2017,11,0.28917607805555556,0.07823036950546712,208.2067762,0.27052849610346313
0,1512086400000,2017-12-01T00:00:00.000+00:00,2017,12,0.28117735860215054,0.07289256804619643,209.19595479999995,0.2592405320562639
0,1514764800000,2018-01-01T00:00:00.000+00:00,2018,1,0.34468723172043003,0.05746988716508677,256.4473004,0.16673053677746794
0,1517443200000,2018-02-01T00:00:00.000+00:00,2018,2,0.2995160196428572,0.07303900287304264,201.27476520000002,0.24385674916531788
0,1519862400000,2018-03-01T00:00:00.000+00:00,2018,3,0.2941526037050023,0.07435424806102989,218.84953715652173,0.2527744005135435
0,1522537200000,2018-04-01T00:00:00.000+01:00,2018,4,0.3246390116666666,0.08133591169635715,233.74008840000002,0.2505426297313626
0,1525129200000,2018-05-01T00:00:00.000+01:00,2018,5,0.3228440290322582,0.060614973416230566,240.1959576,0.1877531190461447
0,1527807600000,2018-06-01T00:00:00.000+01:00,2018,6,0.3551261866666667,0.04661661581568052,255.69085439999998,0.13126775091760956
0,1530399600000,2018-07-01T00:00:00.000+01:00,2018,7,0.337903173655914,0.05465746854405898,251.39996120000004,0.16175482447441156
0,1533078000000,2018-08-01T00:00:00.000+01:00,2018,8,0.3727945811827957,0.02718350720470597,277.3591684,0.07291819295886395
0,1535756400000,2018-09-01T00:00:00.000+01:00,2018,9,0.37485010916666656,0.0416050757062282,269.8920786,0.11099123273225371
0,1538348400000,2018-10-01T00:00:00.000+01:00,2018,10,0.37623953575268815,0.05171198669369586,279.9222146,0.1374443187908021
0,1541030400000,2018-11-01T00:00:00.000+00:00,2018,11,0.31360997138888896,0.09109665520823906,225.7991794,0.2904775470142037
0,1543622400000,2018-12-01T00:00:00.000+00:00,2018,12,0.280028267204301,0.058120025239863246,208.34103080000003,0.20755056559151028
0,1546300800000,2019-01-01T00:00:00.000+00:00,2019,1,0.27638362096774194,0.04971634753892595,205.62941400000008,0.1798816708632983
0,1548979200000,2019-02-01T00:00:00.000+00:00,2019,2,0.3075141619047619,0.08103732402370298,206.64951680000004,0.2635238764997122
0,1551398400000,2019-03-01T00:00:00.000+00:00,2019,3,0.30739665217391315,0.09303572568200712,228.70310921739136,0.30265692558476887
0,1554073200000,2019-04-01T00:00:00.000+01:00,2019,4,0.31189464861111127,0.08872200506774283,224.564147,0.2844614534517605
0,1556665200000,2019-05-01T00:00:00.000+01:00,2019,5,0.3514078298387097,0.052004113641446935,261.4474254,0.1479879195216451
0,1559343600000,2019-06-01T00:00:00.000+01:00,2019,6,0.37797832638888895,0.013232103174200505,272.1443949999999,0.03500757120286957
0,1561935600000,2019-07-01T00:00:00.000+01:00,2019,7,0.3662229524193549,0.0356875478853727,272.46987659999996,0.09744760029269704
0,1564614000000,2019-08-01T00:00:00.000+01:00,2019,8,0.3579499607526882,0.026546872001722694,266.3147708,0.07416363992861068
0,1567292400000,2019-09-01T00:00:00.000+01:00,2019,9,0.37512969916666666,0.03604063192407985,270.09338339999994,0.09607512282856423
0,1569884400000,2019-10-01T00:00:00.000+01:00,2019,10,0.3494598324193548,0.07863028524662873,259.99811532000007,0.22500521648585842
0,1572566400000,2019-11-01T00:00:00.000+00:00,2019,11,0.3150804461111111,0.06811348869347754,226.8579212,0.21617808891084836
0,1575158400000,2019-12-01T00:00:00.000+00:00,2019,12,0.31782087311827956,0.06342212396867794,236.45872959999997,0.19955304806262644
0,1577836800000,2020-01-01T00:00:00.000+00:00,2020,1,0.2998369379032258,0.054508635184133264,223.0786818,0.18179426312620048
0,1580515200000,2020-02-01T00:00:00.000+00:00,2020,2,0.29424287183908043,0.08474997233592517,204.7930388,0.288027274224928
0,1583020800000,2020-03-01T00:00:00.000+00:00,2020,3,0.2947280523258532,0.08963447401429829,219.2776709304347,0.30412603519395515
0,1585695600000,2020-04-01T00:00:00.000+01:00,2020,4,0.3548532455555556,0.056854248206491764,255.4943368,0.16021904524920205
0,1588287600000,2020-05-01T00:00:00.000+01:00,2020,5,0.37061787473118274,0.03446699668054736,275.7396987999999,0.09299874353212734
0,1590966000000,2020-06-01T00:00:00.000+01:00,2020,6,0.3520493433333334,0.02738443277044846,253.47552720000002,0.077785780002208
0,1593558000000,2020-07-01T00:00:00.000+01:00,2020,7,0.35410640698924734,0.03735505586767453,263.45516680000003,0.1054910476917997
0,1596236400000,2020-08-01T00:00:00.000+01:00,2020,8,0.3578449188172042,0.03852490964743445,266.2366196000001,0.10765811562945204
0,1598914800000,2020-09-01T00:00:00.000+01:00,2020,9,0.36602108999999994,0.06794307956954534,263.53518479999997,0.18562613309944886
0,1601506800000,2020-10-01T00:00:00.000+01:00,2020,10,0.3711562403225807,0.06948199730130297,276.14024279999995,0.18720417374880863
0,1604188800000,2020-11-01T00:00:00.000+00:00,2020,11,0.3084746033333333,0.09267045978545373,222.10171439999993,0.30041520042191394
0,1606780800000,2020-12-01T00:00:00.000+00:00,2020,12,0.276197679032258,0.06895739115860211,205.49107319999993,0.2496668016915101
0,1609459200000,2021-01-01T00:00:00.000+00:00,2021,1,0.2579348712365591,0.07703836045973977,191.9035442,0.29867369266672666
0,1612137600000,2021-02-01T00:00:00.000+00:00,2021,2,0.2917907690476191,0.08093054960141025,196.08339679999997,0.27735815586476864
0,1614556800000,2021-03-01T00:00:00.000+00:00,2021,3,0.2964110791374474,0.06098360432889042,220.5298428782609,0.20573996257613567
0,1617231600000,2021-04-01T00:00:00.000+01:00,2021,4,0.34909020472222224,0.05446802994234824,251.34494740000002,0.1560285255946654
0,1619823600000,2021-05-01T00:00:00.000+01:00,2021,5,0.3695592983870968,0.07471856720120389,274.952118,0.20218289061405118
0,1622502000000,2021-06-01T00:00:00.000+01:00,2021,6,0.36830912305555547,0.01791747457573595,265.1825686,0.048647924947092046
0,1625094000000,2021-07-01T00:00:00.000+01:00,2021,7,0.3631248072580645,0.031935537169372676,270.16485659999995,0.08794644852417592
0,1627772400000,2021-08-01T00:00:00.000+01:00,2021,8,0.36128706908602154,0.03460477560864695,268.7975794,0.09578193788166728
0,1630450800000,2021-09-01T00:00:00.000+01:00,2021,9,0.36190961666666666,0.06618993462070136,260.574924,0.1828907870156569
0,1633042800000,2021-10-01T00:00:00.000+01:00,2021,10,0.3405359383333333,0.07551554061940206,253.35873811999997,0.22175498124806947
0,1635724800000,2021-11-01T00:00:00.000+00:00,2021,11,0.33077952638888886,0.08134813784117376,238.16125899999992,0.2459285758379582
0,1638316800000,2021-12-01T00:00:00.000+00:00,2021,12,0.3318458442082111,0.09868706440572907,246.89330809090907,0.2973882787087414
0.5,754704000000,1993-12-31T22:00:00.000+00:00,1993,12,0,,0,NaN
0.5,757382400000,1994-01-01T00:00:00.000+00:00,1994,1,0.3144297193548387,0.04429460185526474,233.93571120000004,0.1408728219016651
0.5,760060800000,1994-02-01T00:00:00.000+00:00,1994,2,0.29849547339285715,0.055360466582814905,200.58895812000003,0.18546501209401473
0.5,762480000000,1994-03-01T00:00:00.000+00:00,1994,3,0.39043716093267883,0.03474772589307146,290.485247733913,0.08899697408429531
0.5,765154800000,1994-04-01T00:00:00.000+01:00,1994,4,0.3613672149722222,0.045103024285096396,260.18439478,0.12481216451404814
0.5,767746800000,1994-05-01T00:00:00.000+01:00,1994,5,0.359021200672043,0.03185772173779287,267.11177330000004,0.08873493174820644
0.5,770425200000,1994-06-01T00:00:00.000+01:00,1994,6,0.3641241955555555,0.01640276246546251,262.16942080000007,0.04504716430732188
0.5,773017200000,1994-07-01T00:00:00.000+01:00,1994,7,0.3649508670349462,0.013738402448483587,271.523445074,0.03764452612512372
0.5,775695600000,1994-08-01T00:00:00.000+01:00,1994,8,0.39649790130107526,0.017239894163088774,294.9944385679999,0.0434804171888867
0.5,778374000000,1994-09-01T00:00:00.000+01:00,1994,9,0.4059998744444445,0.027007249499477647,292.3199096000001,0.06652033953565475
0.5,780966000000,1994-10-01T00:00:00.000+01:00,1994,10,0.3547864184139785,0.06538778658059928,263.9610953,0.1843018311493037
0.5,783648000000,1994-11-01T00:00:00.000+00:00,1994,11,0.34266141711111103,0.07037660727136479,246.71622032000002,0.20538235049831868
0.5,786240000000,1994-12-01T00:00:00.000+00:00,1994,12,0.3367479545967742,0.05901843079578127,250.54047822000007,0.1752599532978622
0.5,788918400000,1995-01-01T00:00:00.000+00:00,1995,1,0.34205303930107533,0.06076251087953558,254.48746124,0.17764061095230432
0.5,791596800000,1995-02-01T00:00:00.000+00:00,1995,2,0.28332951678571433,0.06771612304462751,190.39743528000002,0.23900130072166842
0.5,794016000000,1995-03-01T00:00:00.000+00:00,1995,3,0.3496745217379616,0.05396859871430076,260.1578441730435,0.1543395224967052
0.5,796690800000,1995-04-01T00:00:00.000+01:00,1995,4,0.36778539456944437,0.03594458769815974,264.8054840899999,0.09773250441399126
0.5,799282800000,1995-05-01T00:00:00.000+01:00,1995,5,0.3355857093817204,0.04841633940109097,249.67576778,0.14427413935561417
0.5,801961200000,1995-06-01T00:00:00.000+01:00,1995,6,0.36393809138888894,0.00767805201889103,262.0354258,0.02109713767412872
0.5,804553200000,1995-07-01T00:00:00.000+01:00,1995,7,0.36314228290860223,0.015365253069118621,270.17785848399996,0.0423119360985728
0.5,807231600000,1995-08-01T00:00:00.000+01:00,1995,8,0.3764441297553764,0.0282442592738564,280.074432538,0.07502908676570488
0.5,809910000000,1995-09-01T00:00:00.000+01:00,1995,9,0.3951550286666666,0.03210227947421924,284.51162064,0.08123970883665294
0.5,812502000000,1995-10-01T00:00:00.000+01:00,1995,10,0.3606249499731182,0.06694246129453232,268.30496278,0.18562903453996282
0.5,815184000000,1995-11-01T00:00:00.000+00:00,1995,11,0.32815466730555554,0.07838316791490912,236.27136046000007,0.23886043906827628
0.5,817776000000,1995-12-01T00:00:00.000+00:00,1995,12,0.334076278360215,0.05567514006963129,248.55275110000002,0.1666539759808987
0.5,820454400000,1996-01-01T00:00:00.000+00:00,1996,1,0.30449343978494625,0.055311207608229246,226.54311919999998,0.1816499155032494
0.5,823132800000,1996-02-01T00:00:00.000+00:00,1996,2,0.28645299731321844,0.06003334071103813,199.37128613,0.20957483871392493
0.5,825638400000,1996-03-01T00:00:00.000+00:00,1996,3,0.32875862678821877,0.05141511431272087,244.5964183304348,0.156391681079267
0.5,828313200000,1996-04-01T00:00:00.000+01:00,1996,4,0.3655996657638889,0.04497831424958563,263.23175934999995,0.12302613613064259
0.5,830905200000,1996-05-01T00:00:00.000+01:00,1996,5,0.32580377473118294,0.06580502240090995,242.3980084,0.2019774708110885
0.5,833583600000,1996-06-01T00:00:00.000+01:00,1996,6,0.35205068361111114,0.0322218664570939,253.47649219999997,0.09152621471028707
0.5,836175600000,1996-07-01T00:00:00.000+01:00,1996,7,0.3672264198924731,0.023113765010143505,273.21645639999997,0.06294145453072632
0.5,838854000000,1996-08-01T00:00:00.000+01:00,1996,8,0.39710569402419366,0.018608563371634346,295.446636354,0.046860479846205935
0.5,841532400000,1996-09-01T00:00:00.000+01:00,1996,9,0.40138688302777775,0.02993120332816315,288.99855577999995,0.0745694605224351
0.5,844124400000,1996-10-01T00:00:00.000+01:00,1996,10,0.39646563115053773,0.04832081748751002,294.970429576,0.12187895668858781
0.5,846806400000,1996-11-01T00:00:00.000+00:00,1996,11,0.3175319089166667,0.07442204676254997,228.62297442000002,0.23437659231306213
0.5,849398400000,1996-12-01T00:00:00.000+00:00,1996,12,0.31980088553763436,0.05791727795417783,237.93185884000002,0.18110418255037036
0.5,852076800000,1997-01-01T00:00:00.000+00:00,1997,1,0.28044802352150533,0.06205500839953313,208.6533295,0.22127097784582755
0.5,854755200000,1997-02-01T00:00:00.000+00:00,1997,2,0.30619533049404757,0.0742864481854623,205.763262092,0.2426113032671033
0.5,857174400000,1997-03-01T00:00:00.000+00:00,1997,3,0.3303157342578307,0.057976246044707136,245.75490628782612,0.17551766395558166
0.5,859849200000,1997-04-01T00:00:00.000+01:00,1997,4,0.35333968858611103,0.050173480406012445,254.404575782,0.14199786218972926
0.5,862441200000,1997-05-01T00:00:00.000+01:00,1997,5,0.36568470000000014,0.04125750772652472,272.06941680000006,0.11282262486378213
0.5,865119600000,1997-06-01T00:00:00.000+01:00,1997,6,0.35763959694444447,0.018338839908438317,257.50050980000003,0.051277431428508914
0.5,867711600000,1997-07-01T00:00:00.000+01:00,1997,7,0.35483450601881716,0.05050885666393827,263.996872478,0.1423448278202677
0.5,870390000000,1997-08-01T00:00:00.000+01:00,1997,8,0.378192897311828,0.02236589799047445,281.3755156,0.059138863128974366
0.5,873068400000,1997-09-01T00:00:00.000+01:00,1997,9,0.32691237855555566,0.0778852328422958,235.37691256,0.23824497924008695
0.5,875660400000,1997-10-01T00:00:00.000+01:00,1997,10,0.33954963293010754,0.06293825390988186,252.6249269,0.18535803843097365
0.5,878342400000,1997-11-01T00:00:00.000+00:00,1997,11,0.3153759508333333,0.06783595467567725,227.0706846,0.2150955216985664
0.5,880934400000,1997-12-01T00:00:00.000+00:00,1997,12,0.32352423534946234,0.0643892593733077,240.7020311,0.19902453151231814
0.5,883612800000,1998-01-01T00:00:00.000+00:00,1998,1,0.29196828430107535,0.06674592762449201,217.22440352,0.2286067741373722
0.5,886291200000,1998-02-01T00:00:00.000+00:00,1998,2,0.34393022232142856,0.0551861966860814,231.1211094,0.16045753790868011
0.5,888710400000,1998-03-01T00:00:00.000+00:00,1998,3,0.34162886806568493,0.0448290273411762,254.1718778408696,0.13122142632441977
0.5,891385200000,1998-04-01T00:00:00.000+01:00,1998,4,0.3733790850277777,0.04237529350100891,268.83294122,0.11349134217803436
0.5,893977200000,1998-05-01T00:00:00.000+01:00,1998,5,0.39413508602150543,0.008129165843583407,293.23650399999997,0.02062532906075723
0.5,896655600000,1998-06-01T00:00:00.000+01:00,1998,6,0.3756452755555556,0.017009996030975423,270.46459839999994,0.0452820709799124
0.5,899247600000,1998-07-01T00:00:00.000+01:00,1998,7,0.3750727413897849,0.015822786181690366,279.0541195940001,0.04218591338592354
0.5,901926000000,1998-08-01T00:00:00.000+01:00,1998,8,0.3768404923709678,0.033153004611451084,280.36932632400004,0.08797622676603113
0.5,904604400000,1998-09-01T00:00:00.000+01:00,1998,9,0.35662275052777775,0.049191719464959656,256.76838038,0.1379376929603039
0.5,907196400000,1998-10-01T00:00:00.000+01:00,1998,10,0.3557099610107526,0.047340551981070275,264.64821099200003,0.1330875071548509
0.5,909878400000,1998-11-01T00:00:00.000+00:00,1998,11,0.30478785257222224,0.06889013428819815,219.447253852,0.22602650895305615
0.5,912470400000,1998-12-01T00:00:00.000+00:00,1998,12,0.29748494959677413,0.050368070302362095,221.3288025,0.16931300346667447
0.5,915148800000,1999-01-01T00:00:00.000+00:00,1999,1,0.3045123255376344,0.041296679796826205,226.5571702,0.1356157906709178
0.5,917827200000,1999-02-01T00:00:00.000+00:00,1999,2,0.33315943244047624,0.0630171387927439,223.88313859999997,0.18915009649022266
0.5,920246400000,1999-03-01T00:00:00.000+00:00,1999,3,0.32040126314539497,0.05817862151598826,238.37853978017384,0.1815804998546069
0.5,922921200000,1999-04-01T00:00:00.000+01:00,1999,4,0.3753507266111111,0.026226398724834076,270.25252316,0.069871714280725
0.5,925513200000,1999-05-01T00:00:00.000+01:00,1999,5,0.3711163160752688,0.027531165000175637,276.11053916,0.0741847334855303
0.5,928191600000,1999-06-01T00:00:00.000+01:00,1999,6,0.3546616527777778,0.01890188643037999,255.35638999999998,0.05329554600091892
0.5,930783600000,1999-07-01T00:00:00.000+01:00,1999,7,0.3339815027231182,0.054337422642305525,248.48223802599998,0.16269590441166754
0.5,933462000000,1999-08-01T00:00:00.000+01:00,1999,8,0.3641636367069892,0.040586424352729314,270.93774571,0.11145106282367692
0.5,936140400000,1999-09-01T00:00:00.000+01:00,1999,9,0.36330005966111106,0.05219118220813465,261.576042956,0.14365861171842076
0.5,938732400000,1999-10-01T00:00:00.000+01:00,1999,10,0.3128936174731184,0.05263686289134255,232.79285140000002,0.1682260677492558
0.5,941414400000,1999-11-01T00:00:00.000+00:00,1999,11,0.3236285519999999,0.0653064309131315,233.01255744,0.20179440444776184
0.5,944006400000,1999-12-01T00:00:00.000+00:00,1999,12,0.346097334516129,0.062605217650084,257.49641688,0.18088904884982998
0.5,946684800000,2000-01-01T00:00:00.000+00:00,2000,1,0.3107704770161291,0.06366502282853805,231.21323489999995,0.20486187568336425
0.5,949363200000,2000-02-01T00:00:00.000+00:00,2000,2,0.28692216474137927,0.06534909755535033,199.69782666,0.22775897294046113
0.5,951868800000,2000-03-01T00:00:00.000+00:00,2000,3,0.2980671828494624,0.06161966386980352,221.76198404000002,0.20673078894741753
0.5,954543600000,2000-04-01T00:00:00.000+01:00,2000,4,0.37313995701111113,0.03183538939062795,268.660769048,0.0853175565694777
0.5,957135600000,2000-05-01T00:00:00.000+01:00,2000,5,0.33782540873655914,0.06014621606333704,251.34210409999997,0.17803934964003812
0.5,959814000000,2000-06-01T00:00:00.000+01:00,2000,6,0.3150099181944445,0.04481297660427029,226.80714109999997,0.14225893857922536
0.5,962406000000,2000-07-01T00:00:00.000+01:00,2000,7,0.35625061854838713,0.03555210184213882,265.0504602,0.09979520031993998
0.5,965084400000,2000-08-01T00:00:00.000+01:00,2000,8,0.3612319007284947,0.031532898308946636,268.75653414199996,0.08729267333630941
0.5,967762800000,2000-09-01T00:00:00.000+01:00,2000,9,0.3452393374138889,0.046932151935039024,248.57232293799999,0.13594091648592926
0.5,970354800000,2000-10-01T00:00:00.000+01:00,2000,10,0.3599672578629033,0.048023792845720704,267.81563984999997,0.13341155840348956
0.5,973036800000,2000-11-01T00:00:00.000+00:00,2000,11,0.3435943343055555,0.05876222440667236,247.38792070000002,0.17102209943431607
0.5,975628800000,2000-12-01T00:00:00.000+00:00,2000,12,0.3100951645698925,0.05204998933623999,230.71080244000007,0.1678516638865822
