datetime,dayOfWeek,priceMean,priceMax,priceMin,value,volumeMWh,powerMW,powerMaxMW,powerMinMW,priceOffMean,priceOffCoefVar,powerOffMeanMW,valueOff,priceStandardMean,priceStandardCoefVar,powerStandardMeanMW,valueStandard,priceMorningMean,priceMorningCoefVar,powerMorningMeanMW,valueMorning,priceEveningMean,priceEveningCoefVar,powerEveningMeanMW,valueEvening
2020-09-16,3,52.523,89.99,24.93,97.204,1822.3,75.929,112,51,24.939,0.00045150,66.150,13.199,64.293,0.069903,79.145,55.362,57.950,0.26900,92.867,15.693,89.990,0.0000,71.950,12.950
2020-09-17,4,52.714,89.99,24.93,107.21,1979.0,82.458,113.7,40,24.939,0.00049979,70.188,14.004,64.529,0.057230,84.800,59.868,58.613,0.27561,107.23,18.675,89.985,0.00012064,81.500,14.667
2020-09-18,5,51.768,89.99,24.95,122.41,2527.9,105.33,168,40,25.390,0.041564,127.54,26.018,62.855,0.038462,87.809,60.568,55.980,0.24783,133.00,22.985,89.990,0.0000,71.350,12.842
2020-09-19,6,33.073,59.96,24.92,72.790,2115.5,88.146,116.4,63,24.949,0.00046748,81.353,34.505,52.803,0.092530,104.64,38.285,,,,,,,,
2020-09-20,7,29.113,39.98,24.94,54.688,1866.8,77.783,109,62,29.113,0.16552,77.783,54.688,,,,,,,,,,,,
2020-09-21,1,51.627,89.99,24.94,127.61,2487.9,103.66,153,60,24.951,0.00045128,97.912,19.545,62.868,0.038600,104.08,71.854,55.970,0.24772,140.27,23.707,89.990,0.0000,69.450,12.500
2020-09-22,2,51.708,89.99,24.94,134.74,2641.8,110.08,176,60,24.960,0.00037092,108.78,21.721,62.951,0.039427,102.95,71.204,56.290,0.25122,161.60,27.922,89.990,0.0000,77.200,13.894
2020-09-23,3,52.267,90,24.94,162.74,2952.0,123.00,198,60,24.949,0.00039722,86.563,17.278,64.093,0.017602,150.03,105.78,56.597,0.25457,158.43,27.627,90.000,0.0000,66.950,12.051
2020-09-24,4,52.033,89.99,24.93,171.77,3086.2,128.59,216,60,24.943,0.00051387,84.713,16.905,63.583,0.024528,171.07,120.19,56.623,0.25486,126.13,21.325,89.990,0.0000,74.150,13.346
2020-09-25,5,52.743,89.98,24.94,137.23,2638.4,109.93,211,60,26.900,0.20398,109.92,23.021,63.712,0.027619,105.69,74.502,56.620,0.25497,138.37,23.392,89.975,0.00012489,90.650,16.312
2020-09-26,6,32.587,59.98,21.96,110.50,3414.0,142.25,200,87,24.263,0.11076,141.88,58.665,52.804,0.092833,143.14,51.831,,,,,,,,
2020-09-27,7,26.721,39.98,21.99,110.55,4260.0,177.50,237,87,26.721,0.19896,177.50,110.55,,,,,,,,,,,,
2020-09-28,1,51.899,90,24.96,121.28,2614.7,108.95,203,40,25.712,0.053113,149.80,30.978,62.725,0.016026,77.236,53.439,56.633,0.25497,140.67,23.841,89.995,0.00012486,72.350,13.022
2020-09-29,2,54.062,100.08,24.97,130.54,2627.1,109.46,161.5,40,25.007,0.0026418,141.40,28.292,67.040,0.16457,84.573,64.006,56.637,0.25485,134.93,22.950,95.035,0.12597,80.400,15.288
2020-09-30,3,54.040,99.99,24.94,102.28,1912.0,79.667,102,40,24.951,0.00033446,80.563,16.081,67.045,0.16430,78.909,58.277,56.620,0.25513,91.333,16.023,94.995,0.12476,62.750,11.894
2020-10-01,4,55.059,99.99,25.04,159.70,3237.6,134.90,194,60,26.492,0.057711,177.38,37.455,68.145,0.15490,119.49,88.184,56.637,0.25500,123.73,21.495,94.990,0.12485,66.500,12.569
2020-10-02,5,56.083,99.97,27.91,145.72,2903.5,120.98,189,40,27.935,0.00089749,166.13,37.121,68.970,0.14964,101.44,76.253,57.963,0.23940,105.60,18.978,94.980,0.12175,70.950,13.368
2020-10-03,6,37.678,64.99,27.54,115.98,3441.0,143.38,200,77,27.912,0.0035177,167.24,79.335,61.396,0.039992,85.429,36.650,,,,,,,,
2020-10-04,7,31.793,39.98,28.33,127.14,4099.0,170.79,230,79,31.793,0.13588,170.79,127.14,,,,,,,,,,,,
2020-10-05,1,56.805,101.92,27.93,147.49,2864.9,119.37,209.1,60,27.942,0.00049700,157.36,35.177,70.104,0.15052,105.82,81.677,58.270,0.25697,107.33,19.005,96.915,0.12147,60.000,11.630
2020-10-06,2,56.927,101.92,27.94,176.23,3314.2,138.09,288,60,27.954,0.00050364,163.53,36.570,70.193,0.14992,115.73,89.105,58.890,0.26323,204.33,38.927,96.910,0.12031,60.000,11.629
2020-10-07,3,59.010,124.91,28,154.80,2528.7,105.36,161,60,29.669,0.022728,77.213,18.314,70.785,0.14689,126.27,98.476,59.617,0.27107,134.00,24.723,110.70,0.33697,60.000,13.285
2020-10-08,4,60.223,119.91,29.99,146.39,2432.3,101.35,145.5,60,30.714,0.032433,94.662,23.354,74.167,0.20475,110.45,90.098,60.273,0.27721,113.33,20.763,101.48,0.035313,60.000,12.178
2020-10-09,5,51.701,90.41,24.99,227.68,4065.1,169.38,288,60,25.129,0.0080534,97.225,19.568,62.155,0.041889,228.46,156.17,58.560,0.27463,216.97,40.819,90.205,0.0049507,61.650,11.122
2020-10-10,6,34.931,64.97,24.99,95.992,2632.1,109.67,172,51.4,25.368,0.0056548,102.95,44.432,58.156,0.080044,126.00,51.560,,,,,,,,
2020-10-11,7,27.027,39.93,24.98,85.894,3118.7,129.95,204,74,27.027,0.18431,129.95,85.894,,,,,,,,,,,,
2020-10-12,1,54.283,101.98,29.98,41.898,904.00,37.667,84,0,30.091,0.0063365,76.250,18.356,62.110,0.14186,14.909,11.025,58.963,0.27867,3.3333,0.39990,100.97,0.024105,60.000,12.117
2020-10-13,2,53.130,100.42,30.4,64.289,1379.1,57.462,125,5,30.412,0.00051991,90.000,21.898,59.559,0.13234,35.109,22.029,58.617,0.27564,50.967,8.3123,100.41,0.00024126,60.000,12.049
2020-10-14,3,54.892,100.43,29.99,141.89,2627.3,109.47,227,40,30.365,0.0050408,95.975,23.322,63.344,0.10121,125.45,85.028,58.950,0.27854,119.83,21.486,100.43,0.00011995,60.000,12.051
2020-10-15,4,53.441,100.1,30.1,77.477,1874.7,78.112,211,0,30.276,0.013272,160.75,38.995,60.403,0.13365,29.073,18.320,58.617,0.27564,49.633,8.1552,100.05,0.0012063,60.000,12.006
2020-10-16,5,53.113,100.41,30.4,75.068,1779.3,74.138,198,5,30.484,0.0047633,151.25,36.908,59.470,0.13518,27.500,18.214,58.617,0.27564,48.933,7.8978,100.41,0.00012063,60.000,12.049
2020-10-17,6,54.821,197.42,29.97,122.85,2238.5,93.271,108.5,30,36.364,0.16151,94.529,57.993,99.647,0.67004,90.214,64.858,,,,,,,,
2020-10-18,7,33.088,41.65,29.97,73.238,2237.0,93.208,102,71,33.088,0.14337,93.208,73.238,,,,,,,,,,,,
2020-10-19,1,70.469,299.43,29.98,73.268,1248.8,52.033,98,5,32.872,0.14201,89.000,23.348,59.431,0.13442,28.718,18.619,58.617,0.27564,47.300,7.6544,299.34,0.0021714,39.500,23.647
2020-10-20,2,69.695,299.27,30.41,116.24,2153.7,89.737,164,34.6,30.438,0.00048888,144.13,35.096,59.545,0.13223,67.682,42.539,58.617,0.27564,51.733,8.3930,299.16,0.0026539,50.500,30.214
2020-10-21,3,70.370,298.97,30.44,193.98,3544.2,147.67,237,60,30.492,0.0021380,204.75,49.952,60.923,0.040953,128.05,85.762,58.953,0.27843,125.90,22.386,298.97,0.00011994,60.000,35.876
2020-10-22,4,70.446,298.97,30.45,174.72,3188.0,132.83,209.3,60,30.470,0.00039226,197.51,48.146,61.105,0.039808,101.95,68.745,58.950,0.27854,122.17,21.954,298.97,0.00011995,60.000,35.876
2020-10-23,5,70.627,298.97,30.45,180.05,3294.2,137.26,230,60,30.505,0.0038189,203.13,49.568,61.205,0.047253,107.42,72.478,59.943,0.28828,122.53,22.123,298.97,0.00011796,60.000,35.876
2020-10-24,6,39.932,66.34,29.99,143.93,3633.4,151.39,257.3,106,32.382,0.15718,157.49,88.315,58.267,0.092673,136.59,55.614,,,,,,,,
2020-10-25,7,31.366,39.96,30.1,135.15,4319.0,179.96,225,111,31.366,0.10566,179.96,135.15,,,,,,,,,,,,
2020-10-26,1,70.516,298.98,30.35,174.29,3001.9,125.08,169,60,30.572,0.0086183,148.75,36.395,60.903,0.049487,119.59,80.072,59.977,0.28874,125.47,21.947,298.98,0.00011790,60.000,35.877
2020-10-27,2,97.841,299.33,31.12,221.03,2806.0,116.92,174,51,31.130,0.00034341,159.88,39.814,119.82,0.60159,99.636,128.52,60.973,0.28426,107.33,20.094,299.09,0.0013916,54.500,32.600
2020-10-28,3,102.08,299.95,32.95,166.24,2046.0,85.250,128,5,32.956,0.00022576,83.500,22.015,121.87,0.59087,92.727,111.22,81.977,0.57931,116.00,30.005,299.92,0.0000,5.0000,2.9992
2020-10-29,4,101.98,299.18,34.02,243.46,2789.4,116.23,159,40,34.035,0.00047115,147.13,40.058,121.56,0.59594,100.82,137.61,79.987,0.57305,128.80,30.811,299.02,0.00053042,58.500,34.985
2020-10-30,5,103.60,298.98,34.59,256.46,2818.7,117.45,161,40,37.109,0.042774,146.43,43.321,122.88,0.57283,103.73,146.47,79.973,0.57288,128.77,30.802,298.94,0.000088418,60.000,35.872
2020-10-31,6,39.940,64.99,28.5,71.399,1799.0,74.958,159,0,34.016,0.12361,91.647,56.547,54.327,0.16605,34.429,14.852,,,,,,,,
2020-11-01,7,37.622,52.5,31.98,71.645,1897.0,79.042,183,0,37.622,0.12053,79.042,71.645,,,,,,,,,,,,
2020-11-02,1,113.07,296.98,33.99,267.92,2800.0,116.67,171,40,37.719,0.049510,139.50,41.949,145.30,0.49240,102.82,159.95,73.257,0.47964,144.33,30.387,296.96,0.00019305,60.000,35.635
2020-11-03,2,112.32,296.96,33.96,261.09,2610.6,108.77,138.6,40,37.649,0.049555,119.14,35.753,143.71,0.49978,105.05,161.64,73.297,0.47920,127.33,28.066,296.94,0.000096471,60.000,35.632
2020-11-04,3,124.23,296.98,33.97,293.13,2671.6,111.32,145,40,37.996,0.052877,133.25,40.618,161.48,0.35691,101.18,179.11,102.51,0.81618,124.20,37.766,296.94,0.000068979,60.000,35.633
2020-11-05,4,129.50,299.05,33.96,281.23,2437.3,101.55,145,40,38.189,0.057925,123.13,37.598,162.76,0.34917,87.800,156.92,138.68,0.62004,123.13,51.824,298.01,0.010555,58.550,34.895
2020-11-06,5,130.21,297.43,37.96,276.20,2249.7,93.737,130,40,38.603,0.029669,102.58,31.614,162.82,0.34974,86.855,156.42,143.64,0.62577,117.90,52.502,297.18,0.0021660,60.000,35.662
2020-11-07,6,60.695,129.49,34.98,163.60,2687.6,111.98,187,86.7,42.999,0.33253,115.84,89.548,103.67,0.22714,102.63,74.049,,,,,,,,
2020-11-08,7,38.190,45.53,34.95,106.59,2792.4,116.35,187.4,55,38.190,0.089958,116.35,106.59,,,,,,,,,,,,
2020-11-09,1,129.23,296.92,37.96,307.65,2723.0,113.46,204,40,40.826,0.029304,144.38,47.367,159.38,0.34718,96.791,170.02,143.64,0.62581,127.77,54.818,295.41,0.0000,60.000,35.449
2020-11-10,2,129.40,295.35,40,308.27,2702.8,112.62,164,40,41.964,0.0029516,135.50,45.483,158.94,0.34489,101.64,176.82,143.63,0.62561,126.93,50.521,295.34,0.0000,60.000,35.441
2020-11-11,3,129.64,295.26,42.08,307.90,2627.0,109.46,138,40,42.804,0.0068976,126.13,43.191,158.69,0.34403,103.00,179.10,144.31,0.61431,121.67,50.174,295.25,0.000048999,60.000,35.429
2020-11-12,4,129.85,295.17,43.28,304.21,2601.7,108.40,140,40,43.521,0.0062123,130.70,45.482,158.45,0.34289,99.373,173.83,144.99,0.60345,114.33,49.483,295.14,0.000048769,60.000,35.417
2020-11-13,5,129.78,295.04,43.19,311.79,2731.0,113.79,164,40,43.716,0.030965,140.88,49.357,158.36,0.34305,102.00,176.90,145.98,0.58751,120.67,50.425,292.56,0.024074,60.000,35.107
2020-11-14,6,61.180,194.35,42.49,162.80,2990.1,124.59,282,30,43.525,0.026427,141.30,105.01,104.06,0.42438,84.000,57.789,,,,,,,,
2020-11-15,7,55.107,182.1,42.6,166.58,3631.5,151.31,280,30,55.107,0.70986,151.31,166.58,,,,,,,,,,,,
2020-11-16,1,128.60,295,42.91,303.20,2802.0,116.75,179.4,40,43.469,0.033674,162.65,56.325,155.96,0.33399,96.100,163.75,145.99,0.58749,107.90,48.033,292.50,0.024169,60.000,35.101
2020-11-17,2,129.62,298.09,43.19,335.97,3528.6,147.03,304.6,40,43.806,0.036862,260.82,90.851,157.66,0.33557,91.109,161.04,146.02,0.58759,105.33,47.652,294.08,0.038837,61.900,36.422
2020-11-18,3,130.36,300.01,43.79,300.39,2835.6,118.15,198.1,40,44.425,0.037564,183.55,64.972,158.65,0.33813,83.909,151.00,146.02,0.58757,107.00,48.061,295.04,0.048135,61.600,36.365
2020-11-19,4,128.74,299.4,44.23,306.02,2900.4,120.85,189.7,33.8,44.600,0.022033,180.76,64.492,154.80,0.34683,92.836,163.05,146.86,0.57439,112.33,50.269,294.74,0.044922,48.050,28.213
2020-11-20,5,125.73,299.8,44.06,264.09,2468.8,102.87,199.9,40,44.498,0.022667,152.24,53.994,148.29,0.35385,73.927,127.08,146.80,0.57489,105.33,47.122,294.94,0.046867,60.850,35.902
2020-11-21,6,85.856,135.04,43.95,180.60,2227.8,92.825,228.6,30,81.181,0.32834,96.518,124.85,97.211,0.26496,83.857,55.752,,,,,,,,
2020-11-22,7,52.299,113.06,43.37,145.20,3061.3,127.55,215.3,30,52.299,0.39655,127.55,145.20,,,,,,,,,,,,
2020-11-23,1,125.48,299.01,43.61,281.57,2773.2,115.55,228,26,44.094,0.026704,183.21,64.291,148.12,0.35488,79.464,133.72,146.82,0.57502,104.63,48.366,294.51,0.043297,59.750,35.192
2020-11-24,2,125.54,299.08,44.07,244.58,2266.2,94.425,165.3,26,44.399,0.018954,135.05,47.825,148.04,0.35512,72.391,119.88,146.74,0.57551,91.333,42.870,294.57,0.043417,57.750,34.003
2020-11-25,3,125.58,299.08,44.19,247.31,2279.3,94.971,166.1,26,44.505,0.017548,133.91,47.528,148.05,0.35508,74.964,123.38,146.74,0.57551,89.333,42.424,294.57,0.043417,57.700,33.973
2020-11-26,4,130.83,299.33,49.26,254.58,2270.3,94.596,150.3,26,50.084,0.0018970,136.05,54.506,154.61,0.34885,73.618,127.57,146.72,0.57608,92.333,44.053,299.20,0.0012049,47.550,28.453
2020-11-27,5,131.24,299.35,49.16,276.76,2399.6,99.983,160.3,26,50.671,0.017948,129.45,52.368,155.08,0.35126,88.773,150.04,146.67,0.57657,98.333,46.680,299.23,0.0012053,46.250,27.676
2020-11-28,6,53.630,69.72,46.91,152.99,2903.7,120.99,276,30,48.684,0.039220,137.45,115.57,65.641,0.064399,81.000,37.417,,,,,,,,
2020-11-29,7,48.277,51.18,46.04,219.98,4569.1,190.38,268,37,48.277,0.036694,190.38,219.98,,,,,,,,,,,,
2020-11-30,1,127.84,299,50.14,295.56,2545.7,106.07,203,40,50.646,0.0059572,127.84,51.873,147.74,0.35333,100.27,161.77,146.69,0.57103,100.00,46.036,298.96,0.00038563,60.000,35.875
2020-12-01,2,127.07,298.95,50.53,252.84,2568.3,107.01,220.2,40,50.748,0.0079443,176.41,71.635,146.82,0.35408,63.818,103.18,143.71,0.55239,111.67,42.173,298.77,0.0017713,60.000,35.852
2020-12-02,3,125.97,299.01,50.26,267.14,2663.6,110.98,258.3,40,50.445,0.0069975,171.26,69.176,144.97,0.34806,79.727,126.67,142.50,0.54364,99.033,35.620,298.78,0.0022826,59.700,35.674
2020-12-03,4,122.93,298.13,50.12,251.70,2531.0,105.46,174,40,50.361,0.013070,166.25,66.961,140.55,0.35761,73.727,113.68,141.06,0.54015,90.000,36.371,289.09,0.090632,60.000,34.691
2020-12-04,5,121.89,297.08,50.2,286.55,2787.5,116.15,197,40,50.435,0.0056510,161.19,65.064,138.69,0.36345,92.182,140.16,140.40,0.53878,121.33,46.824,287.57,0.095792,60.000,34.508
2020-12-05,6,56.037,150.62,46.97,135.32,2567.7,106.99,170,40,48.762,0.031604,118.51,98.053,73.706,0.46082,79.000,37.268,,,,,,,,
2020-12-06,7,48.312,50.07,44.97,158.49,3275.2,136.47,182.8,62,48.312,0.049890,136.47,158.49,,,,,,,,,,,,
2020-12-07,1,119.61,290.15,50.03,249.93,2183.0,90.958,194,40,50.231,0.0072317,82.750,33.335,134.14,0.34340,90.455,133.32,137.70,0.53257,135.33,48.454,290.15,0.0000,60.000,34.818
2020-12-08,2,120.07,289.5,50.14,244.70,2340.2,97.508,164.2,17,54.567,0.21160,130.15,53.149,133.27,0.34130,82.091,119.98,133.42,0.54057,92.000,36.824,289.50,0.0000,60.000,34.740
2020-12-09,3,117.41,280.01,50.14,232.24,2178.7,90.779,133.9,40,53.689,0.18379,113.59,47.375,130.72,0.32983,81.545,116.74,130.11,0.53229,84.333,34.517,280.01,0.0000,60.000,33.601
2020-12-10,4,116.21,275.08,50.15,273.35,2468.7,102.86,126.5,40,53.851,0.18788,105.46,44.396,129.80,0.31820,107.55,153.60,126.76,0.52338,107.33,42.348,275.08,0.0000,60.000,33.010
2020-12-11,5,112.70,270.14,50.14,245.38,2219.0,92.458,112,40,50.281,0.0066656,86.875,34.948,126.52,0.32060,99.273,138.18,123.47,0.51432,104.00,39.841,270.14,0.0000,60.000,32.417
2020-12-12,6,51.347,64.94,46.91,124.14,2364.0,98.500,149,30,47.436,0.029431,88.176,71.519,60.844,0.029684,123.57,52.623,,,,,,,,
2020-12-13,7,46.784,51.16,44.94,179.27,3835.0,159.79,198,80,46.784,0.060971,159.79,179.27,,,,,,,,,,,,
2020-12-14,1,111.57,270.18,50.13,272.13,2605.2,108.55,145,60,53.750,0.18786,115.40,48.272,123.37,0.33155,113.91,155.36,116.77,0.49419,103.00,36.083,270.16,0.00024222,60.000,32.419
2020-12-15,2,111.91,270.01,50.09,255.02,2249.0,93.708,122,55,53.848,0.19624,71.000,30.107,124.94,0.31622,113.36,156.60,113.53,0.48399,104.67,35.912,270.01,0.0000,60.000,32.401
2020-12-16,3,109.08,268.01,50.04,252.86,2300.0,95.833,124,60,50.064,0.00057434,75.250,30.139,122.29,0.31797,115.09,155.59,112.07,0.47929,104.00,34.967,268.01,0.0000,60.000,32.161
2020-12-17,4,102.65,240.01,50.09,239.00,2308.0,96.167,125,60,50.114,0.00031887,75.250,30.169,113.87,0.27645,115.55,145.36,110.06,0.47183,105.00,34.670,240.00,0.000064247,60.000,28.801
2020-12-18,5,100.72,230.04,50.11,241.93,2502.0,104.25,252,60,50.123,0.00036555,85.750,34.388,112.36,0.27503,112.73,139.74,106.76,0.45889,152.00,40.197,230.04,0.0000,60.000,27.605
2020-12-19,6,57.231,99.92,46.03,142.26,2479.0,103.29,221,67,51.086,0.25025,101.00,87.695,72.153,0.26397,108.86,54.569,,,,,,,,
2020-12-20,7,45.684,47.1,44.04,128.70,2811.0,117.13,221,71,45.684,0.033439,117.13,128.70,,,,,,,,,,,,
2020-12-21,1,99.033,225.03,50.08,235.41,2468.0,102.83,251,60,50.109,0.00069490,84.000,33.677,110.94,0.25034,111.18,136.15,103.45,0.44597,151.00,38.873,222.59,0.033356,60.000,26.711
2020-12-22,2,97.568,206.12,50.15,268.01,3130.0,130.42,253,60,50.525,0.0031984,163.75,66.171,111.00,0.24981,112.82,137.98,103.47,0.44600,153.00,39.498,203.03,0.042234,60.000,24.364
2020-12-23,3,98.864,220.11,50.06,240.08,2672.0,111.33,171,60,50.139,0.00087547,139.00,55.761,111.02,0.24967,104.55,128.27,103.41,0.44671,96.667,29.642,220.09,0.00027352,60.000,26.411
2020-12-24,4,72.994,185.1,50.05,216.14,3325.5,138.56,243,60,50.595,0.0059614,199.88,80.842,80.554,0.18494,102.06,90.075,61.947,0.16632,158.23,27.893,137.58,1.0847,64.550,17.330
2020-12-25,5,50.349,51.3,50.1,245.04,4869.5,202.90,246,127,50.593,0.0076426,198.56,80.337,50.228,0.0040124,211.45,116.77,50.110,0.0000,212.00,31.870,50.395,0.0066322,159.50,16.066
2020-12-26,6,48.810,53.06,44.16,176.95,3747.0,156.13,263,30,47.066,0.069324,196.76,155.63,53.047,0.00020976,57.429,21.326,,,,,,,,
2020-12-27,7,47.277,80.09,44.12,220.55,4738.0,197.42,243,114,47.277,0.15992,197.42,220.55,,,,,,,,,,,,
2020-12-28,1,77.310,180.06,50.12,206.92,3046.0,126.92,230,60,50.554,0.013102,193.50,78.100,80.053,0.26072,87.273,77.349,100.10,0.43215,136.33,34.447,135.07,0.63562,64.500,17.019
2020-12-29,2,74.665,177.99,50.02,158.10,2231.1,92.962,161,40,50.362,0.013168,123.61,49.844,77.346,0.22908,78.636,68.184,90.067,0.38506,82.667,23.157,134.02,0.69041,64.600,16.911
2020-12-30,3,67.998,177.98,50.02,141.41,2161.0,90.042,135.8,40,50.109,0.00073470,112.47,45.094,64.175,0.21368,79.909,57.004,85.713,0.36088,84.333,22.399,134.01,0.72548,64.600,16.910
2020-12-31,4,67.105,160.03,50.04,134.86,2113.5,88.063,154,40,50.336,0.011617,126.19,50.842,63.906,0.19962,69.273,49.320,84.923,0.35573,74.000,19.690,125.05,0.58252,60.000,15.006
2021-01-01,5,50.592,60.29,50.03,113.95,2253.4,93.892,165,29,50.369,0.012051,140.05,56.463,50.067,0.00083836,74.545,41.063,50.040,0.00019984,61.000,9.1573,55.200,0.14385,65.000,7.2676
2021-01-02,6,53.041,60.04,50.01,114.52,2190.0,91.250,162,29,50.163,0.0094502,101.35,86.482,60.030,0.00013601,66.714,28.035,,,,,,,,
2021-01-03,7,50.550,54.49,50.01,115.94,2283.1,95.129,190.4,57,50.550,0.022558,95.129,115.94,,,,,,,,,,,,
2021-01-04,1,67.911,177.94,50.02,155.22,2420.5,100.85,159,50,50.546,0.017733,140.13,56.632,66.618,0.22339,85.136,62.731,84.900,0.35579,84.333,22.177,119.00,0.98187,55.000,13.679
2021-01-05,2,88.205,299.2,50.04,141.47,2004.2,83.508,139,11,50.716,0.016964,119.93,48.615,79.790,0.55044,69.345,55.777,84.937,0.35581,74.333,19.639,289.35,0.16400,29.500,17.436
2021-01-06,3,75.193,198.04,48.69,130.31,1766.1,73.587,125.1,40,49.253,0.011760,78.138,30.705,79.207,0.53115,74.091,64.538,84.943,0.35585,75.333,19.895,142.25,0.78492,50.000,15.167
2021-01-07,4,78.730,190.02,50.02,147.25,1830.0,76.250,93,60,50.098,0.00091628,63.500,25.450,78.137,0.50132,84.091,72.934,84.037,0.35014,84.667,21.940,188.56,0.024654,71.500,26.930
2021-01-08,5,75.150,185.01,50.05,163.34,2329.0,97.042,178,40,53.744,0.057860,129.00,55.003,77.861,0.49250,85.273,71.890,84.030,0.35020,86.333,22.443,132.55,0.63078,50.000,14.005
2021-01-09,6,52.057,60.07,46.67,113.58,2250.0,93.750,190,30,48.768,0.032811,106.18,86.863,60.046,0.00021191,63.571,26.720,,,,,,,,
2021-01-10,7,51.143,95,46.33,123.40,2432.0,101.33,177,30,51.143,0.18449,101.33,123.40,,,,,,,,,,,,
2021-01-11,1,69.037,170.08,46.87,150.93,2350.0,97.917,167,60,47.645,0.026797,138.50,52.674,76.406,0.44696,79.182,65.466,83.353,0.34612,80.333,20.754,92.595,0.040974,65.000,12.037
2021-01-12,2,68.971,160.02,45.7,155.99,2527.0,105.29,213,51,45.945,0.0066405,170.00,62.403,75.498,0.41609,72.727,59.594,83.353,0.34612,74.667,19.354,103.60,0.14472,71.500,14.636
2021-01-13,3,69.674,170.03,44.7,155.80,2486.2,103.59,202,52,46.803,0.072470,163.38,60.703,76.410,0.44670,73.909,61.167,83.357,0.34603,75.667,19.605,103.59,0.14404,69.600,14.328
2021-01-14,4,69.687,112.02,45.55,126.76,1854.8,77.283,157,50,54.094,0.067287,90.250,39.226,71.139,0.27586,71.545,55.653,83.360,0.34595,73.667,19.105,103.57,0.14319,62.400,12.780
2021-01-15,5,69.117,112.03,45.52,183.45,2866.4,119.43,240,47,53.530,0.060604,104.25,45.138,70.833,0.26595,152.73,108.08,81.720,0.33666,76.500,17.652,103.13,0.15393,61.450,12.575
2021-01-16,6,53.482,60.11,46.58,114.39,2167.0,90.292,181,30,50.775,0.064536,100.71,87.064,60.057,0.00041587,65.000,27.325,,,,,,,,
2021-01-17,7,48.012,55.34,46.52,107.47,2222.0,92.583,161,30,48.012,0.068153,92.583,107.47,,,,,,,,,,,,
2021-01-18,1,69.389,112.04,45.55,200.84,3102.0,129.25,206,60,52.791,0.072550,123.88,53.089,71.888,0.25302,155.64,113.00,81.710,0.33662,85.800,20.242,103.55,0.14694,70.800,14.506
2021-01-19,2,69.785,112.18,45.56,168.91,2565.1,106.88,206.8,40,55.809,0.11424,113.75,50.448,72.092,0.25122,119.82,89.341,81.730,0.33662,79.033,19.610,95.085,0.000086517,50.000,9.5086
2021-01-20,3,70.657,170.06,45.54,175.02,2664.5,111.02,212,40,51.212,0.21383,103.75,41.133,77.341,0.42821,134.55,103.52,81.727,0.33661,84.833,20.860,95.065,0.000086521,50.000,9.5064
2021-01-21,4,70.748,170.07,45.51,176.76,2724.0,113.50,175,40,51.439,0.21213,127.00,50.250,77.357,0.42819,124.45,96.804,81.773,0.33662,79.667,20.190,95.100,0.00051883,50.000,9.5106
2021-01-22,5,70.325,170.07,47.8,150.28,2294.0,95.583,179,40,50.108,0.064753,134.50,53.326,77.415,0.42730,79.727,67.163,81.733,0.33655,80.333,20.280,95.090,0.00034606,50.000,9.5094
2021-01-23,6,48.942,76,42.07,130.03,2651.0,110.46,172,30,47.015,0.17209,99.588,79.377,53.621,0.068694,136.86,50.655,,,,,,,,
2021-01-24,7,46.075,74.17,42.04,99.215,2144.0,89.333,160,30,46.075,0.16472,89.333,99.215,,,,,,,,,,,,
2021-01-25,1,66.689,100.1,47.09,189.56,3061.0,127.54,205,40,48.063,0.0099954,147.75,56.901,70.967,0.22036,139.82,102.87,81.740,0.33659,80.333,20.282,95.090,0.00034603,50.000,9.5094
2021-01-26,2,66.727,100.17,47.05,199.80,3219.7,134.15,216,40,48.199,0.026076,144.99,55.691,70.953,0.22063,153.64,112.87,81.720,0.33667,89.933,21.720,95.105,0.00060570,50.000,9.5112
2021-01-27,3,70.483,170.05,47.08,221.40,3566.6,148.61,228,55,47.936,0.0099273,190.88,73.327,77.311,0.42850,150.45,114.03,81.720,0.33667,86.533,20.924,106.26,0.19209,62.500,13.116
2021-01-28,4,76.182,172.18,47.1,284.65,4457.1,185.71,341,75,48.786,0.052680,273.50,106.61,77.334,0.42829,167.32,128.12,81.720,0.33656,88.333,21.939,171.13,0.018171,81.800,27.983
2021-01-29,5,75.677,170.08,47.15,197.22,2863.5,119.31,233,55,56.875,0.17742,131.38,56.442,77.345,0.42823,125.73,98.304,81.740,0.33649,92.667,23.370,132.62,0.64750,75.750,19.099
2021-01-30,6,46.413,59.96,42.04,107.13,2276.0,94.833,155,30,43.752,0.096154,82.412,61.155,52.876,0.073347,125.00,45.973,,,,,,,,
2021-01-31,7,44.173,58,42.08,84.002,1894.7,78.946,149,30,44.173,0.10509,78.946,84.002,,,,,,,,,,,,
2021-02-01,1,80.868,170.02,47.15,182.98,2432.2,101.34,176,55.9,61.811,0.12210,147.74,74.241,79.596,0.40497,81.582,69.455,81.783,0.33627,76.333,19.216,162.71,0.12606,61.950,20.072
2021-02-02,2,107.76,299.01,47.38,228.99,2510.0,104.58,199,44,49.240,0.089155,170.63,66.982,152.89,0.38944,69.455,124.47,81.823,0.33629,92.333,23.153,132.56,0.64771,52.000,14.385
