month,year,node,flow,value,side,category,key,price
12,2019,ZAMC,5920,553382.1100000001,consume,morning,2019-12-01ZAMCmorningconsume,93.47670777027028
12,2019,ZAMC,26227,1398515.6500000013,consume,off,2019-12-01ZAMCoffconsume,53.323508216723276
12,2019,ZAMC,20849,2059022.1900000016,consume,standard,2019-12-01ZAMCstandardconsume,98.75879850352543
12,2019,ZAMZ,50,5253.65,consume,evening,2019-12-01ZAMZeveningconsume,105.073
12,2019,ZAMZ,5948,544160.33,consume,morning,2019-12-01ZAMZmorningconsume,91.48626933422999
12,2019,ZAMZ,26570,1522179.540000001,consume,off,2019-12-01ZAMZoffconsume,57.28940684983067
12,2019,ZAMZ,20553,1879250.2800000003,consume,standard,2019-12-01ZAMZstandardconsume,91.43435410888922
12,2019,ZIM,0,-5.4001247917767614e-12,consume,evening,2019-12-01ZIMeveningconsume,-Infinity
12,2019,ZIM,0,6.764366844436154e-12,consume,morning,2019-12-01ZIMmorningconsume,Infinity
12,2019,ZIM,2,92.81000000000937,consume,off,2019-12-01ZIMoffconsume,46.405000000004684
12,2019,ZIM,-3,-125.43000000000211,supply,off,2019-12-01ZIMoffsupply,41.810000000000706
12,2019,ZIM,0,8.851941402099328e-11,consume,standard,2019-12-01ZIMstandardconsume,Infinity
1,2020,BOT,9151,724357.3199999998,consume,morning,2020-01-01BOTmorningconsume,79.15608348814335
1,2020,BOT,22,702.6799999999998,consume,off,2020-01-01BOToffconsume,31.939999999999994
1,2020,BOT,19524,1406181.11,consume,standard,2020-01-01BOTstandardconsume,72.02320784675273
1,2020,DRC,-1380,-58573.7,supply,off,2020-01-01DRCoffsupply,42.444710144927534
1,2020,HCB,-1838,-86415.04000000002,supply,off,2020-01-01HCBoffsupply,47.015799782372156
1,2020,MOZ,-1350,-371635.33999999997,supply,evening,2020-01-01MOZeveningsupply,275.285437037037
1,2020,MOZ,-10716,-827144.4999999998,supply,morning,2020-01-01MOZmorningsupply,77.18780328480774
1,2020,MOZ,-28227,-1224854.3299999994,supply,off,2020-01-01MOZoffsupply,43.39300421582171
1,2020,MOZ,-23394,-1740997.9299999988,supply,standard,2020-01-01MOZstandardsupply,74.42070317175339
1,2020,NAM,-839,-223780.21999999997,supply,evening,2020-01-01NAMeveningsupply,266.7225506555423
1,2020,NAM,-6369,-528564.9900000001,supply,morning,2020-01-01NAMmorningsupply,82.99026377767312
1,2020,NAM,-15272,-649695.7199999999,supply,off,2020-01-01NAMoffsupply,42.54162650602409
1,2020,NAM,-27847,-2034215.220000001,supply,standard,2020-01-01NAMstandardsupply,73.04970804754555
1,2020,RSA,0,4.774847184307873e-12,consume,evening,2020-01-01RSAeveningconsume,Infinity
1,2020,RSA,45,3188.430000000001,consume,morning,2020-01-01RSAmorningconsume,70.85400000000003
1,2020,RSA,-1,-89.96000000000095,supply,morning,2020-01-01RSAmorningsupply,89.96000000000095
1,2020,RSA,699,24707.609999999997,consume,off,2020-01-01RSAoffconsume,35.34708154506437
1,2020,RSA,-1493,-73446.19,supply,off,2020-01-01RSAoffsupply,49.193697253851305
1,2020,RSA,14,810.7000000000102,consume,standard,2020-01-01RSAstandardconsume,57.90714285714358
1,2020,RSA,-198,-27759.599999999995,supply,standard,2020-01-01RSAstandardsupply,140.19999999999996
1,2020,ZAMC,2189,595415.56,consume,evening,2020-01-01ZAMCeveningconsume,272.00345363179537
1,2020,ZAMC,5999,484665.95999999985,consume,morning,2020-01-01ZAMCmorningconsume,80.79112518753124
1,2020,ZAMC,17641,801382.5599999987,consume,off,2020-01-01ZAMCoffconsume,45.42727509778349
1,2020,ZAMC,22497,1731596.6999999995,consume,standard,2020-01-01ZAMCstandardconsume,76.9701160154687
1,2020,ZAMZ,375,30284.25,consume,morning,2020-01-01ZAMZmorningconsume,80.758
1,2020,ZAMZ,24745,1026881.1399999995,consume,off,2020-01-01ZAMZoffconsume,41.49853061224488
1,2020,ZAMZ,1404,113944.88,consume,standard,2020-01-01ZAMZstandardconsume,81.15732193732194
1,2020,ZIM,0,0,consume,evening,2020-01-01ZIMeveningconsume,NaN
1,2020,ZIM,1517,113393.44,consume,morning,2020-01-01ZIMmorningconsume,74.74847725774555
1,2020,ZIM,-1,-89.95000000000073,supply,morning,2020-01-01ZIMmorningsupply,89.95000000000073
1,2020,ZIM,5104,239350.96,consume,off,2020-01-01ZIMoffconsume,46.89478056426332
1,2020,ZIM,-1,-39.969999999997526,supply,off,2020-01-01ZIMoffsupply,39.969999999997526
1,2020,ZIM,8000,550439.36,consume,standard,2020-01-01ZIMstandardconsume,68.80492
2,2020,BOT,5813,471458.94999999995,consume,morning,2020-02-01BOTmorningconsume,81.10424049544125
2,2020,BOT,2158,75933.78000000001,consume,off,2020-02-01BOToffconsume,35.18710843373495
2,2020,BOT,22120,1584797.1199999996,consume,standard,2020-02-01BOTstandardconsume,71.64543942133814
2,2020,DRC,-925,-35434.15000000001,supply,off,2020-02-01DRCoffsupply,38.307189189189195
2,2020,HCB,-393,-19465.239999999998,supply,off,2020-02-01HCBoffsupply,49.52987277353689
2,2020,MOZ,-98,-24210.45,supply,evening,2020-02-01MOZeveningsupply,247.0454081632653
2,2020,MOZ,-2773,-213804.48000000004,supply,morning,2020-02-01MOZmorningsupply,77.1022286332492
2,2020,MOZ,-7190,-297572.89999999985,supply,off,2020-02-01MOZoffsupply,41.38705146036159
2,2020,MOZ,-4853,-373893.1999999999,supply,standard,2020-02-01MOZstandardsupply,77.0437255305996
2,2020,NAM,-1772,-445130.7,supply,evening,2020-02-01NAMeveningsupply,251.20242663656884
2,2020,NAM,-7619,-635703.77,supply,morning,2020-02-01NAMmorningsupply,83.43664129150807
2,2020,NAM,-9785,-383290.5599999995,supply,off,2020-02-01NAMoffsupply,39.17123760858451
2,2020,NAM,-35006,-2565302.2599999993,supply,standard,2020-02-01NAMstandardsupply,73.28178769353823
2,2020,RSA,0,-9.094947017729282e-13,consume,evening,2020-02-01RSAeveningconsume,-Infinity
2,2020,RSA,2,153.9199999999928,consume,morning,2020-02-01RSAmorningconsume,76.9599999999964
2,2020,RSA,-1,-89.90999999999804,supply,morning,2020-02-01RSAmorningsupply,89.90999999999804
2,2020,RSA,460,16506.170000000006,consume,off,2020-02-01RSAoffconsume,35.88297826086958
2,2020,RSA,-573,-38110.68000000001,supply,off,2020-02-01RSAoffsupply,66.51078534031414
2,2020,RSA,4,259.7599999999752,consume,standard,2020-02-01RSAstandardconsume,64.9399999999938
2,2020,RSA,-4,-350.6299999999983,supply,standard,2020-02-01RSAstandardsupply,87.65749999999957
2,2020,ZAMC,1870,469341.15,consume,evening,2020-02-01ZAMCeveningconsume,250.98457219251338
2,2020,ZAMC,4608,380683.79,consume,morning,2020-02-01ZAMCmorningconsume,82.61366970486111
2,2020,ZAMC,14354,598802.08,consume,off,2020-02-01ZAMCoffconsume,41.716739584784726
2,2020,ZAMC,17949,1368127.21,consume,standard,2020-02-01ZAMCstandardconsume,76.22303248091815
2,2020,ZIM,-30,-2698.5,supply,morning,2020-02-01ZIMmorningsupply,89.95
2,2020,ZIM,1896,82738.42,consume,off,2020-02-01ZIMoffconsume,43.63840717299578
2,2020,ZIM,-2,-106.92000000000007,supply,off,2020-02-01ZIMoffsupply,53.460000000000036
2,2020,ZIM,-210,-13638,supply,standard,2020-02-01ZIMstandardsupply,64.94285714285714
3,2020,BOT,1479,114546.80000000002,consume,morning,2020-03-01BOTmorningconsume,77.44881676808656
3,2020,BOT,2541,84957.46,consume,off,2020-03-01BOToffconsume,33.434655647382925
3,2020,BOT,7312,487938.44000000006,consume,standard,2020-03-01BOTstandardconsume,66.73118708971555
3,2020,DRC,-2465,-91856.20000000001,supply,off,2020-03-01DRCoffsupply,37.26417849898581
3,2020,HCB,-565,-26125.84,supply,off,2020-03-01HCBoffsupply,46.24042477876106
3,2020,MOZ,-317,-68443.40000000001,supply,evening,2020-03-01MOZeveningsupply,215.90977917981076
3,2020,MOZ,-2833,-300890.6,supply,morning,2020-03-01MOZmorningsupply,106.20917755030003
3,2020,MOZ,-17966,-688524.56,supply,off,2020-03-01MOZoffsupply,38.32375375709674
3,2020,MOZ,-6646,-649763.5200000001,supply,standard,2020-03-01MOZstandardsupply,97.76760758350889
3,2020,NAM,-813,-199407.83000000002,supply,evening,2020-03-01NAMeveningsupply,245.27408364083644
3,2020,NAM,-2947,-322351.99000000005,supply,morning,2020-03-01NAMmorningsupply,109.38309806582967
3,2020,NAM,-2072,-85379.49999999999,supply,off,2020-03-01NAMoffsupply,41.20632239382239
3,2020,NAM,-16522,-1407643.0700000005,supply,standard,2020-03-01NAMstandardsupply,85.19810374046729
3,2020,RSA,0,2.9558577807620168e-12,consume,evening,2020-03-01RSAeveningconsume,Infinity
3,2020,RSA,-291,-48833.13,supply,evening,2020-03-01RSAeveningsupply,167.81144329896907
3,2020,RSA,0,2.1600499167107046e-12,consume,morning,2020-03-01RSAmorningconsume,Infinity
3,2020,RSA,-243,-31767.93,supply,morning,2020-03-01RSAmorningsupply,130.73222222222222
3,2020,RSA,45,1547.7299999999975,consume,off,2020-03-01RSAoffconsume,34.39399999999994
3,2020,RSA,-1285,-73943.38000000002,supply,off,2020-03-01RSAoffsupply,57.54348638132297
3,2020,RSA,4,356.50000000000597,consume,standard,2020-03-01RSAstandardconsume,89.12500000000149
3,2020,RSA,-399,-51320.39,supply,standard,2020-03-01RSAstandardsupply,128.6225313283208
3,2020,ZAMC,2067,466376.27,consume,evening,2020-03-01ZAMCeveningconsume,225.62954523463958
3,2020,ZAMC,4819,566477.07,consume,morning,2020-03-01ZAMCmorningconsume,117.5507511931936
3,2020,ZAMC,14808,648868.4499999995,consume,off,2020-03-01ZAMCoffconsume,43.818777012425684
3,2020,ZAMC,18587,1860719.3300000003,consume,standard,2020-03-01ZAMCstandardconsume,100.10864206165601
3,2020,ZAMZ,-646,-149691.91,supply,evening,2020-03-01ZAMZeveningsupply,231.7212229102167
3,2020,ZAMZ,4377,159198.88999999998,consume,off,2020-03-01ZAMZoffconsume,36.37169065570025
3,2020,ZAMZ,-142,-24402.670000000002,supply,off,2020-03-01ZAMZoffsupply,171.8497887323944
3,2020,ZAMZ,-793,-119705.65999999999,supply,standard,2020-03-01ZAMZstandardsupply,150.95291298865067
3,2020,ZIM,-275,-26013.350000000002,supply,morning,2020-03-01ZIMmorningsupply,94.59400000000001
3,2020,ZIM,2727,95789.69999999995,consume,off,2020-03-01ZIMoffconsume,35.12640264026401
3,2020,ZIM,-3,-130.07999999999993,supply,off,2020-03-01ZIMoffsupply,43.35999999999998
3,2020,ZIM,-1543,-120581.63000000003,supply,standard,2020-03-01ZIMstandardsupply,78.14752430330527
4,2020,BOT,165,11315.789999999999,consume,evening,2020-04-01BOTeveningconsume,68.58054545454544
4,2020,BOT,1939,74841.53,consume,morning,2020-04-01BOTmorningconsume,38.59800412583806
4,2020,BOT,9337,195672.96999999997,consume,off,2020-04-01BOToffconsume,20.956728071114917
4,2020,BOT,8084,393079.01000000007,consume,standard,2020-04-01BOTstandardconsume,48.62432088075211
4,2020,DRC,-108,-3933.0200000000004,supply,morning,2020-04-01DRCmorningsupply,36.41685185185185
4,2020,DRC,-1962,-46352.20000000002,supply,off,2020-04-01DRCoffsupply,23.624974515800215
4,2020,DRC,-10,-429.4,supply,standard,2020-04-01DRCstandardsupply,42.94
4,2020,ESW,113,2663.84,consume,evening,2020-04-01ESWeveningconsume,23.573805309734514
4,2020,ESW,2445,90100.49999999999,consume,morning,2020-04-01ESWmorningconsume,36.85092024539877
4,2020,ESW,10516,223235.51000000018,consume,off,2020-04-01ESWoffconsume,21.22817706352227
4,2020,ESW,2117,69259.37,consume,standard,2020-04-01ESWstandardconsume,32.715810108644305
4,2020,HCB,-105,-10244.559999999998,supply,evening,2020-04-01HCBeveningsupply,97.56723809523807
4,2020,HCB,-58,-5743.41,supply,morning,2020-04-01HCBmorningsupply,99.02431034482758
4,2020,HCB,-6,-242.62,supply,off,2020-04-01HCBoffsupply,40.43666666666667
4,2020,HCB,-258,-14273.329999999994,supply,standard,2020-04-01HCBstandardsupply,55.32298449612401
4,2020,LES,-22,-1920.0200000000004,supply,evening,2020-04-01LESeveningsupply,87.27363636363638
4,2020,LES,-191,-4036.2700000000027,supply,off,2020-04-01LESoffsupply,21.13230366492148
4,2020,LES,-312,-15900.889999999994,supply,standard,2020-04-01LESstandardsupply,50.96439102564101
4,2020,MOZ,-1379,-109163.55999999997,supply,evening,2020-04-01MOZeveningsupply,79.16139231327047
4,2020,MOZ,-7478,-285982.1600000001,supply,morning,2020-04-01MOZmorningsupply,38.24313452794866
4,2020,MOZ,-40234,-866062.3300000003,supply,off,2020-04-01MOZoffsupply,21.525633295222953
4,2020,MOZ,-18373,-820607.03,supply,standard,2020-04-01MOZstandardsupply,44.66374734664998
4,2020,NAM,-158,-13718.809999999998,supply,evening,2020-04-01NAMeveningsupply,86.82791139240504
4,2020,NAM,-871,-44481.97999999999,supply,morning,2020-04-01NAMmorningsupply,51.07001148105624
4,2020,NAM,-3448,-79020.62999999996,supply,off,2020-04-01NAMoffsupply,22.917816125290013
4,2020,NAM,-5363,-303962.7299999999,supply,standard,2020-04-01NAMstandardsupply,56.67774193548386
4,2020,RSA,0,1.1368683772161603e-13,consume,evening,2020-04-01RSAeveningconsume,Infinity
4,2020,RSA,-567,-59528.990000000005,supply,evening,2020-04-01RSAeveningsupply,104.9894003527337
4,2020,RSA,53,1746.8300000000013,consume,morning,2020-04-01RSAmorningconsume,32.95905660377361
4,2020,RSA,-121,-12063.71,supply,morning,2020-04-01RSAmorningsupply,99.7000826446281
4,2020,RSA,478,11397.140000000001,consume,off,2020-04-01RSAoffconsume,23.843389121338916
4,2020,RSA,-69,-2666.8099999999995,supply,off,2020-04-01RSAoffsupply,38.649420289855065
4,2020,RSA,190,6716.249999999999,consume,standard,2020-04-01RSAstandardconsume,35.34868421052631
4,2020,RSA,-843,-66502.92999999998,supply,standard,2020-04-01RSAstandardsupply,78.88841043890864
4,2020,ZAMC,2508,246506.65000000002,consume,evening,2020-04-01ZAMCeveningconsume,98.2881379585327
4,2020,ZAMC,4681,225027.33000000005,consume,morning,2020-04-01ZAMCmorningconsume,48.07249092074344
4,2020,ZAMC,17832,394202.88999999996,consume,off,2020-04-01ZAMCoffconsume,22.1064877747869
4,2020,ZAMC,16409,878097.8999999998,consume,standard,2020-04-01ZAMCstandardconsume,53.51318788469741
4,2020,ZAMZ,-555,-65910.34,supply,evening,2020-04-01ZAMZeveningsupply,118.75736936936936
4,2020,ZAMZ,1028,32234.52,consume,off,2020-04-01ZAMZoffconsume,31.356536964980545
4,2020,ZAMZ,-73,-6253.15,supply,standard,2020-04-01ZAMZstandardsupply,85.65958904109588
4,2020,ZIM,0,1.7266188478970435e-12,consume,evening,2020-04-01ZIMeveningconsume,Infinity
4,2020,ZIM,716,14486.280000000004,consume,morning,2020-04-01ZIMmorningconsume,20.232234636871514
4,2020,ZIM,-1198,-53998.19,supply,morning,2020-04-01ZIMmorningsupply,45.07361435726211
4,2020,ZIM,6733,141931.05000000002,consume,off,2020-04-01ZIMoffconsume,21.079912371899603
4,2020,ZIM,-14,-293.2200000000005,supply,off,2020-04-01ZIMoffsupply,20.944285714285748
4,2020,ZIM,1229,27110.600000000006,consume,standard,2020-04-01ZIMstandardconsume,22.059072416598866
4,2020,ZIM,-2797,-146333.66999999995,supply,standard,2020-04-01ZIMstandardsupply,52.3180800858062
5,2020,BOT,509,36094.16,consume,evening,2020-05-01BOTeveningconsume,70.91190569744597
5,2020,BOT,1894,72727.95000000001,consume,morning,2020-05-01BOTmorningconsume,38.39912882787751
5,2020,BOT,12793,292699.42999999993,consume,off,2020-05-01BOToffconsume,22.879655280231372
5,2020,BOT,7319,333252.5899999999,consume,standard,2020-05-01BOTstandardconsume,45.5325304003279
5,2020,DRC,-80,-3452.2999999999997,supply,morning,2020-05-01DRCmorningsupply,43.153749999999995
5,2020,DRC,-615,-15408.23,supply,off,2020-05-01DRCoffsupply,25.0540325203252
5,2020,DRC,-10,-618.6,supply,standard,2020-05-01DRCstandardsupply,61.86
5,2020,ESW,2378,90683.00000000001,consume,morning,2020-05-01ESWmorningconsume,38.13414634146342
5,2020,ESW,3352,72838.14000000001,consume,off,2020-05-01ESWoffconsume,21.729755369928405
5,2020,ESW,1227,49136.469999999994,consume,standard,2020-05-01ESWstandardconsume,40.0460228198859
5,2020,HCB,-23,-1896.9299999999998,supply,morning,2020-05-01HCBmorningsupply,82.47521739130434
5,2020,HCB,-433,-17402.189999999995,supply,off,2020-05-01HCBoffsupply,40.18981524249421
5,2020,HCB,-78,-4790.389999999999,supply,standard,2020-05-01HCBstandardsupply,61.415256410256404
5,2020,LES,-65,-16931.190000000002,supply,evening,2020-05-01LESeveningsupply,260.4798461538462
5,2020,LES,-3161,-75876.31999999996,supply,off,2020-05-01LESoffsupply,24.003897500790877
5,2020,LES,-2417,-122568.15999999997,supply,standard,2020-05-01LESstandardsupply,50.71086470831608
5,2020,MOZ,-1631,-207979.55000000002,supply,evening,2020-05-01MOZeveningsupply,127.5165849172287
5,2020,MOZ,-8606,-339694.55,supply,morning,2020-05-01MOZmorningsupply,39.47182779456193
5,2020,MOZ,-36777,-851840.4999999999,supply,off,2020-05-01MOZoffsupply,23.16231612148897
5,2020,MOZ,-17327,-813465.92,supply,standard,2020-05-01MOZstandardsupply,46.947880186991405
5,2020,NAM,-408,-45051.84,supply,evening,2020-05-01NAMeveningsupply,110.42117647058822
5,2020,NAM,-413,-19534.02,supply,morning,2020-05-01NAMmorningsupply,47.29786924939467
5,2020,NAM,-1837,-55009.45,supply,off,2020-05-01NAMoffsupply,29.945264017419703
5,2020,NAM,-3818,-193473.73999999993,supply,standard,2020-05-01NAMstandardsupply,50.67410686223152
5,2020,RSA,102,3148.739999999996,consume,evening,2020-05-01RSAeveningconsume,30.869999999999962
5,2020,RSA,-532,-54348.590000000004,supply,evening,2020-05-01RSAeveningsupply,102.1590037593985
5,2020,RSA,0,3.353761712787673e-12,consume,morning,2020-05-01RSAmorningconsume,Infinity
5,2020,RSA,-151,-12945.71,supply,morning,2020-05-01RSAmorningsupply,85.73317880794701
5,2020,RSA,14,299.4699999999997,consume,off,2020-05-01RSAoffconsume,21.390714285714264
5,2020,RSA,-1421,-57135.08999999999,supply,off,2020-05-01RSAoffsupply,40.207663617171
5,2020,RSA,171,4720.620000000004,consume,standard,2020-05-01RSAstandardconsume,27.60596491228073
5,2020,RSA,-929,-60848.77999999999,supply,standard,2020-05-01RSAstandardsupply,65.49922497308934
5,2020,ZAMC,2235,305716.25000000006,consume,evening,2020-05-01ZAMCeveningconsume,136.7857941834452
5,2020,ZAMC,4666,207450.39,consume,morning,2020-05-01ZAMCmorningconsume,44.46000642948993
5,2020,ZAMC,21593,564733.7799999996,consume,off,2020-05-01ZAMCoffconsume,26.153558097531587
5,2020,ZAMC,17388,886127.569999999,consume,standard,2020-05-01ZAMCstandardconsume,50.96201805843105
5,2020,ZAMZ,-204,-19147.8,supply,evening,2020-05-01ZAMZeveningsupply,93.86176470588235
5,2020,ZAMZ,-512,-25684,supply,standard,2020-05-01ZAMZstandardsupply,50.1640625
5,2020,ZIM,0,6.394884621840902e-13,consume,evening,2020-05-01ZIMeveningconsume,Infinity
5,2020,ZIM,-6,-1500.1799999999985,supply,evening,2020-05-01ZIMeveningsupply,250.02999999999975
5,2020,ZIM,369,8369.990000000002,consume,morning,2020-05-01ZIMmorningconsume,22.682899728997295
5,2020,ZIM,-34,-1707.82,supply,morning,2020-05-01ZIMmorningsupply,50.23
5,2020,ZIM,6501,142405.52000000002,consume,off,2020-05-01ZIMoffconsume,21.905171512075068
5,2020,ZIM,-9,-304.5600000000008,supply,off,2020-05-01ZIMoffsupply,33.84000000000009
5,2020,ZIM,1,49.9400000000038,consume,standard,2020-05-01ZIMstandardconsume,49.9400000000038
5,2020,ZIM,-1015,-51837.600000000006,supply,standard,2020-05-01ZIMstandardsupply,51.07152709359607
6,2020,BOT,1341,124541.07,consume,evening,2020-06-01BOTeveningconsume,92.87178970917226
6,2020,BOT,5295,235744.09000000005,consume,morning,2020-06-01BOTmorningconsume,44.522018885741275
6,2020,BOT,12523,277835.9600000001,consume,off,2020-06-01BOToffconsume,22.186054459793986
6,2020,BOT,10571,586943.1200000001,consume,standard,2020-06-01BOTstandardconsume,55.523897455302254
6,2020,DRC,-67,-2752.7799999999997,supply,morning,2020-06-01DRCmorningsupply,41.08626865671641
6,2020,DRC,-226,-4575.710000000001,supply,off,2020-06-01DRCoffsupply,20.246504424778767
6,2020,DRC,-10,-299.6,supply,standard,2020-06-01DRCstandardsupply,29.96
6,2020,ESW,941,137366.94,consume,evening,2020-06-01ESWeveningconsume,145.97974495217855
6,2020,ESW,3465,182977.27999999997,consume,morning,2020-06-01ESWmorningconsume,52.80729581529581
6,2020,ESW,6676,135955.2300000001,consume,off,2020-06-01ESWoffconsume,20.364773816656694
6,2020,ESW,4854,223218.68,consume,standard,2020-06-01ESWstandardconsume,45.98654305727235
6,2020,LES,1115,178030.83,consume,evening,2020-06-01LESeveningconsume,159.6689058295964
6,2020,LES,1860,94701.79999999994,consume,morning,2020-06-01LESmorningconsume,50.91494623655911
6,2020,LES,2000,40010.099999999984,consume,off,2020-06-01LESoffconsume,20.005049999999994
6,2020,LES,2349,126585.20999999986,consume,standard,2020-06-01LESstandardconsume,53.8889782886334
6,2020,MOZ,-7079,-1129694.0599999998,supply,evening,2020-06-01MOZeveningsupply,159.58384800113006
6,2020,MOZ,-15767,-784370.04,supply,morning,2020-06-01MOZmorningsupply,49.74757658400457
6,2020,MOZ,-46421,-973823.6800000006,supply,off,2020-06-01MOZoffsupply,20.97808491846364
6,2020,MOZ,-32754,-1755297.6299999997,supply,standard,2020-06-01MOZstandardsupply,53.59032881480123
6,2020,NAM,-16,-1983.52,supply,evening,2020-06-01NAMeveningsupply,123.97
6,2020,NAM,6116,122758.30999999997,consume,off,2020-06-01NAMoffconsume,20.071666121648132
6,2020,NAM,-104,-2073.27,supply,off,2020-06-01NAMoffsupply,19.935288461538462
6,2020,NAM,-1025,-51594.4,supply,standard,2020-06-01NAMstandardsupply,50.336
6,2020,RSA,0,1.1368683772161603e-13,consume,evening,2020-06-01RSAeveningconsume,Infinity
6,2020,RSA,-7,-592.5999999999995,supply,evening,2020-06-01RSAeveningsupply,84.65714285714277
6,2020,RSA,0,3.410605131648481e-13,consume,morning,2020-06-01RSAmorningconsume,Infinity
6,2020,RSA,3,59.28999999999762,consume,off,2020-06-01RSAoffconsume,19.76333333333254
6,2020,RSA,-6,-118.87999999999954,supply,off,2020-06-01RSAoffsupply,19.813333333333258
6,2020,RSA,24,1422.7900000000043,consume,standard,2020-06-01RSAstandardconsume,59.28291666666684
6,2020,RSA,-19,-976.6699999999997,supply,standard,2020-06-01RSAstandardsupply,51.4036842105263
6,2020,ZAMC,3787,604753.6199999998,consume,evening,2020-06-01ZAMCeveningconsume,159.69200422498014
6,2020,ZAMC,5156,269892.17000000004,consume,morning,2020-06-01ZAMCmorningconsume,52.34526183087666
6,2020,ZAMC,17809,371128.25000000023,consume,off,2020-06-01ZAMCoffconsume,20.839364927845484
6,2020,ZAMC,16935,921098.7300000006,consume,standard,2020-06-01ZAMCstandardconsume,54.39024092116921
6,2020,ZAMZ,-1298,-170195.3,supply,evening,2020-06-01ZAMZeveningsupply,131.12118644067795
6,2020,ZIM,1216,257773.02000000002,consume,evening,2020-06-01ZIMeveningconsume,211.98439144736844
6,2020,ZIM,60,3902.3999999999974,consume,morning,2020-06-01ZIMmorningconsume,65.03999999999995
6,2020,ZIM,-2,-94.91999999999973,supply,morning,2020-06-01ZIMmorningsupply,47.459999999999866
6,2020,ZIM,1634,32923.54000000001,consume,off,2020-06-01ZIMoffconsume,20.149045287637705
6,2020,ZIM,-4,-79.13999999999936,supply,off,2020-06-01ZIMoffsupply,19.78499999999984
6,2020,ZIM,78,6268.349999999996,consume,standard,2020-06-01ZIMstandardconsume,80.36346153846148
6,2020,ZIM,-1003,-57368.58,supply,standard,2020-06-01ZIMstandardsupply,57.1969890329013
7,2020,BOT,1096,43115.64,consume,morning,2020-07-01BOTmorningconsume,39.339087591240876
7,2020,BOT,12316,278699.6100000001,consume,off,2020-07-01BOToffconsume,22.629068691133494
7,2020,BOT,6235,366717.88000000024,consume,standard,2020-07-01BOTstandardconsume,58.8160192461909
7,2020,DRC,-170,-3360.030000000001,supply,off,2020-07-01DRCoffsupply,19.764882352941182
7,2020,ESW,1152,72469.46999999999,consume,morning,2020-07-01ESWmorningconsume,62.90752604166666
7,2020,ESW,16627,339071.62000000005,consume,off,2020-07-01ESWoffconsume,20.39283214049438
7,2020,ESW,625,22654.989999999998,consume,standard,2020-07-01ESWstandardconsume,36.247983999999995
7,2020,HCB,-15,-2709.6,supply,evening,2020-07-01HCBeveningsupply,180.64
7,2020,HCB,-10,-674.6,supply,morning,2020-07-01HCBmorningsupply,67.46000000000001
7,2020,HCB,-50,-3023.2499999999995,supply,standard,2020-07-01HCBstandardsupply,60.46499999999999
7,2020,LES,1267,255455.5,consume,evening,2020-07-01LESeveningconsume,201.6223362273086
7,2020,LES,2070,120065.99999999999,consume,morning,2020-07-01LESmorningconsume,58.00289855072463
7,2020,LES,1780,37221.799999999996,consume,off,2020-07-01LESoffconsume,20.911123595505615
7,2020,LES,1849,109835.02999999988,consume,standard,2020-07-01LESstandardconsume,59.402395889670025
7,2020,MOZ,-5712,-1077548.8799999997,supply,evening,2020-07-01MOZeveningsupply,188.64651260504195
7,2020,MOZ,-9604,-548601.09,supply,morning,2020-07-01MOZmorningsupply,57.12214598084131
7,2020,MOZ,-55660,-1166136.1099999999,supply,off,2020-07-01MOZoffsupply,20.95106198347107
7,2020,MOZ,-27722,-1617698.26,supply,standard,2020-07-01MOZstandardsupply,58.354312820142844
7,2020,NAM,14,1875.58,consume,evening,2020-07-01NAMeveningconsume,133.97
7,2020,NAM,-10,-699.2,supply,morning,2020-07-01NAMmorningsupply,69.92
7,2020,NAM,7022,143070.93999999994,consume,off,2020-07-01NAMoffconsume,20.37467103389347
7,2020,NAM,208,14242.73,consume,standard,2020-07-01NAMstandardconsume,68.47466346153846
7,2020,NAM,-673,-39812.61000000001,supply,standard,2020-07-01NAMstandardsupply,59.156924219910856
7,2020,RSA,46,1609.0800000000029,consume,morning,2020-07-01RSAmorningconsume,34.98000000000006
7,2020,RSA,401,8999.060000000001,consume,off,2020-07-01RSAoffconsume,22.441546134663344
7,2020,RSA,-1,-19.939999999999998,supply,off,2020-07-01RSAoffsupply,19.939999999999998
7,2020,RSA,142,4946.679999999999,consume,standard,2020-07-01RSAstandardconsume,34.83577464788732
7,2020,ZAMC,4446,822927.4,consume,evening,2020-07-01ZAMCeveningconsume,185.09388214125056
7,2020,ZAMC,5258,312584.7,consume,morning,2020-07-01ZAMCmorningconsume,59.44935336629897
7,2020,ZAMC,17687,362490.00999999983,consume,off,2020-07-01ZAMCoffconsume,20.494714196867747
7,2020,ZAMC,19386,1142136.8099999996,consume,standard,2020-07-01ZAMCstandardconsume,58.915547818012975
7,2020,ZIM,0,1.5916157281026244e-12,consume,evening,2020-07-01ZIMeveningconsume,Infinity
7,2020,ZIM,2,130.0000000000059,consume,morning,2020-07-01ZIMmorningconsume,65.00000000000296
7,2020,ZIM,3,58.90000000000196,consume,off,2020-07-01ZIMoffconsume,19.633333333333987
7,2020,ZIM,-5,-95.85999999999967,supply,off,2020-07-01ZIMoffsupply,19.171999999999933
7,2020,ZIM,0,-9.201528428093297e-12,consume,standard,2020-07-01ZIMstandardconsume,-Infinity
8,2020,BOT,45,3587.8500000000004,consume,evening,2020-08-01BOTeveningconsume,79.73
