date,hour,zamg,price,volume,dt,datetime,dayOfWeek,month,value,category
2024-08-11,8,65.09,65.09,135,1723356000000,2024-08-11T08:00:00.000+02:00,7,8,8.78715,off
2024-08-11,9,65.07,65.07,140,1723359600000,2024-08-11T09:00:00.000+02:00,7,8,9.1098,off
2024-08-11,10,65.03,65.03,130,1723363200000,2024-08-11T10:00:00.000+02:00,7,8,8.453899999999999,off
2024-08-11,11,65.01,65.01,130,1723366800000,2024-08-11T11:00:00.000+02:00,7,8,8.451300000000002,off
2024-08-11,12,105.02,82.39,130,1723370400000,2024-08-11T12:00:00.000+02:00,7,8,10.710700000000001,off
2024-08-11,13,105.01,81.7,130,1723374000000,2024-08-11T13:00:00.000+02:00,7,8,10.621,off
2024-08-11,14,105.01,80.65,105,1723377600000,2024-08-11T14:00:00.000+02:00,7,8,8.46825,off
2024-08-11,15,105.01,81.17,85,1723381200000,2024-08-11T15:00:00.000+02:00,7,8,6.89945,off
2024-08-11,16,105.01,84.49,67,1723384800000,2024-08-11T16:00:00.000+02:00,7,8,5.66083,off
2024-08-11,17,312.2,312.2,45,1723388400000,2024-08-11T17:00:00.000+02:00,7,8,14.049,off
2024-08-11,18,314.29,314.29,40,1723392000000,2024-08-11T18:00:00.000+02:00,7,8,12.5716,off
2024-08-11,19,313.66,313.66,40,1723395600000,2024-08-11T19:00:00.000+02:00,7,8,12.546400000000002,off
2024-08-11,20,307,92.34,40,1723399200000,2024-08-11T20:00:00.000+02:00,7,8,3.6936000000000004,off
2024-08-11,21,105.09,81.52,45,1723402800000,2024-08-11T21:00:00.000+02:00,7,8,3.6683999999999997,off
2024-08-11,22,105.01,79.6,45,1723406400000,2024-08-11T22:00:00.000+02:00,7,8,3.5819999999999994,off
2024-08-11,23,105.07,67.42,95,1723410000000,2024-08-11T23:00:00.000+02:00,7,8,6.4049000000000005,off
2024-08-12,0,105.06,75.94,212,1723413600000,2024-08-12T00:00:00.000+02:00,1,8,16.09928,off
2024-08-12,1,105.06,74.99,237,1723417200000,2024-08-12T01:00:00.000+02:00,1,8,17.772629999999996,off
2024-08-12,2,105.07,74.99,272,1723420800000,2024-08-12T02:00:00.000+02:00,1,8,20.39728,off
2024-08-12,3,105.07,77.16,292,1723424400000,2024-08-12T03:00:00.000+02:00,1,8,22.53072,off
2024-08-12,4,105.03,86.93,282,1723428000000,2024-08-12T04:00:00.000+02:00,1,8,24.514260000000004,off
2024-08-12,5,105.06,101.96,227,1723431600000,2024-08-12T05:00:00.000+02:00,1,8,23.14492,off
2024-08-12,6,139.2,139.2,197,1723435200000,2024-08-12T06:00:00.000+02:00,1,8,27.422399999999996,morning
2024-08-12,7,75,75,207,1723438800000,2024-08-12T07:00:00.000+02:00,1,8,15.525,morning
2024-08-12,8,74.95,74.95,196,1723442400000,2024-08-12T08:00:00.000+02:00,1,8,14.6902,morning
2024-08-12,9,79.75,79.75,197,1723446000000,2024-08-12T09:00:00.000+02:00,1,8,15.71075,standard
2024-08-12,10,96,96,225,1723449600000,2024-08-12T10:00:00.000+02:00,1,8,21.6,standard
2024-08-12,11,78.71,78.71,232,1723453200000,2024-08-12T11:00:00.000+02:00,1,8,18.26072,standard
2024-08-12,12,78.88,78.88,225,1723456800000,2024-08-12T12:00:00.000+02:00,1,8,17.748,standard
2024-08-12,13,76.91,76.91,225,1723460400000,2024-08-12T13:00:00.000+02:00,1,8,17.30475,standard
2024-08-12,14,76.45,76.45,235,1723464000000,2024-08-12T14:00:00.000+02:00,1,8,17.96575,standard
2024-08-12,15,75.2,75.2,212,1723467600000,2024-08-12T15:00:00.000+02:00,1,8,15.942400000000001,standard
2024-08-12,16,77.03,77.03,200,1723471200000,2024-08-12T16:00:00.000+02:00,1,8,15.406,standard
2024-08-12,17,199.98,199.98,173,1723474800000,2024-08-12T17:00:00.000+02:00,1,8,34.59654,evening
2024-08-12,18,311.91,311.91,111,1723478400000,2024-08-12T18:00:00.000+02:00,1,8,34.62201,evening
2024-08-12,19,313.04,313.04,62,1723482000000,2024-08-12T19:00:00.000+02:00,1,8,19.40848,evening
2024-08-12,20,265.24,265.24,45,1723485600000,2024-08-12T20:00:00.000+02:00,1,8,11.9358,standard
2024-08-12,21,120.99,120.99,60,1723489200000,2024-08-12T21:00:00.000+02:00,1,8,7.259399999999999,standard
2024-08-12,22,105.02,91.99,145,1723492800000,2024-08-12T22:00:00.000+02:00,1,8,13.33855,off
2024-08-12,23,105.05,81.7,215,1723496400000,2024-08-12T23:00:00.000+02:00,1,8,17.5655,off
2024-08-13,0,136.81,136.81,270,1723500000000,2024-08-13T00:00:00.000+02:00,2,8,36.9387,off
2024-08-13,1,136.81,136.81,295,1723503600000,2024-08-13T01:00:00.000+02:00,2,8,40.35895,off
2024-08-13,2,137.71,137.71,311,1723507200000,2024-08-13T02:00:00.000+02:00,2,8,42.82781000000001,off
2024-08-13,3,137.71,137.71,309,1723510800000,2024-08-13T03:00:00.000+02:00,2,8,42.55239,off
2024-08-13,4,105.09,105.09,297,1723514400000,2024-08-13T04:00:00.000+02:00,2,8,31.21173,off
2024-08-13,5,124.98,124.98,281,1723518000000,2024-08-13T05:00:00.000+02:00,2,8,35.11938000000001,off
2024-08-13,6,143.52,143.52,270,1723521600000,2024-08-13T06:00:00.000+02:00,2,8,38.7504,morning
2024-08-13,7,150.27,150.27,293,1723525200000,2024-08-13T07:00:00.000+02:00,2,8,44.02911,morning
2024-08-13,8,128.51,128.51,333,1723528800000,2024-08-13T08:00:00.000+02:00,2,8,42.79382999999999,morning
2024-08-13,9,77.29,77.29,360,1723532400000,2024-08-13T09:00:00.000+02:00,2,8,27.8244,standard
2024-08-13,10,84.99,84.99,385,1723536000000,2024-08-13T10:00:00.000+02:00,2,8,32.721149999999994,standard
2024-08-13,11,77.6,77.6,405,1723539600000,2024-08-13T11:00:00.000+02:00,2,8,31.427999999999997,standard
2024-08-13,12,77.89,77.89,405,1723543200000,2024-08-13T12:00:00.000+02:00,2,8,31.545450000000002,standard
2024-08-13,13,77.36,77.36,400,1723546800000,2024-08-13T13:00:00.000+02:00,2,8,30.944,standard
2024-08-13,14,77.6,77.6,395,1723550400000,2024-08-13T14:00:00.000+02:00,2,8,30.651999999999997,standard
2024-08-13,15,75.63,75.63,390,1723554000000,2024-08-13T15:00:00.000+02:00,2,8,29.495699999999996,standard
2024-08-13,16,78,78,335,1723557600000,2024-08-13T16:00:00.000+02:00,2,8,26.13,standard
2024-08-13,17,312.15,312.15,300,1723561200000,2024-08-13T17:00:00.000+02:00,2,8,93.645,evening
2024-08-13,18,312.42,312.42,224.5,1723564800000,2024-08-13T18:00:00.000+02:00,2,8,70.13829000000001,evening
2024-08-13,19,313.36,313.36,74.5,1723568400000,2024-08-13T19:00:00.000+02:00,2,8,23.34532,evening
2024-08-13,20,312.05,312.05,44.5,1723572000000,2024-08-13T20:00:00.000+02:00,2,8,13.886225,standard
2024-08-13,21,281.96,281.96,69.5,1723575600000,2024-08-13T21:00:00.000+02:00,2,8,19.59622,standard
2024-08-13,22,262.69,262.69,145,1723579200000,2024-08-13T22:00:00.000+02:00,2,8,38.090050000000005,off
2024-08-13,23,105.09,105.09,270,1723582800000,2024-08-13T23:00:00.000+02:00,2,8,28.374299999999998,off
2024-08-14,0,105.1,105.1,338,1723586400000,2024-08-14T00:00:00.000+02:00,3,8,35.523799999999994,off
2024-08-14,1,105.1,105.1,349.4,1723590000000,2024-08-14T01:00:00.000+02:00,3,8,36.72194,off
2024-08-14,2,136.41,136.41,349.8,1723593600000,2024-08-14T02:00:00.000+02:00,3,8,47.716218,off
2024-08-14,3,136.41,136.41,349.8,1723597200000,2024-08-14T03:00:00.000+02:00,3,8,47.716218,off
2024-08-14,4,105.09,105.09,305,1723600800000,2024-08-14T04:00:00.000+02:00,3,8,32.05245,off
2024-08-14,5,222.2,222.2,225,1723604400000,2024-08-14T05:00:00.000+02:00,3,8,49.995,off
2024-08-14,6,118,118,232,1723608000000,2024-08-14T06:00:00.000+02:00,3,8,27.376,morning
2024-08-14,7,119.14,119.14,265,1723611600000,2024-08-14T07:00:00.000+02:00,3,8,31.5721,morning
2024-08-14,8,113.23,113.23,265,1723615200000,2024-08-14T08:00:00.000+02:00,3,8,30.005950000000002,morning
2024-08-14,9,76.33,76.33,275,1723618800000,2024-08-14T09:00:00.000+02:00,3,8,20.99075,standard
2024-08-14,10,79.14,79.14,280,1723622400000,2024-08-14T10:00:00.000+02:00,3,8,22.159200000000002,standard
2024-08-14,11,77.89,77.89,275,1723626000000,2024-08-14T11:00:00.000+02:00,3,8,21.41975,standard
2024-08-14,12,77.36,77.36,260,1723629600000,2024-08-14T12:00:00.000+02:00,3,8,20.113599999999998,standard
2024-08-14,13,77.36,77.36,240,1723633200000,2024-08-14T13:00:00.000+02:00,3,8,18.5664,standard
2024-08-14,14,77.95,77.95,224.5,1723636800000,2024-08-14T14:00:00.000+02:00,3,8,17.499775000000003,standard
2024-08-14,15,75.71,75.71,204.5,1723640400000,2024-08-14T15:00:00.000+02:00,3,8,15.482694999999998,standard
2024-08-14,16,77.5,77.5,194.5,1723644000000,2024-08-14T16:00:00.000+02:00,3,8,15.07375,standard
2024-08-14,17,311.52,311.52,189.5,1723647600000,2024-08-14T17:00:00.000+02:00,3,8,59.03303999999999,evening
2024-08-14,18,312.11,312.11,90,1723651200000,2024-08-14T18:00:00.000+02:00,3,8,28.0899,evening
2024-08-14,19,313.36,313.36,34.5,1723654800000,2024-08-14T19:00:00.000+02:00,3,8,10.81092,evening
2024-08-14,20,312.05,312.05,24.5,1723658400000,2024-08-14T20:00:00.000+02:00,3,8,7.645225,standard
2024-08-14,21,281.96,281.96,84,1723662000000,2024-08-14T21:00:00.000+02:00,3,8,23.684639999999998,standard
2024-08-14,22,261.31,261.31,84,1723665600000,2024-08-14T22:00:00.000+02:00,3,8,21.95004,off
2024-08-14,23,105.1,105.1,260,1723669200000,2024-08-14T23:00:00.000+02:00,3,8,27.326,off
2024-08-15,0,138.18,77.06,289,1723672800000,2024-08-15T00:00:00.000+02:00,4,8,22.27034,off
2024-08-15,1,134.95,77.05,304.8,1723676400000,2024-08-15T01:00:00.000+02:00,4,8,23.48484,off
2024-08-15,2,137.83,77.09,301,1723680000000,2024-08-15T02:00:00.000+02:00,4,8,23.20409,off
2024-08-15,3,137.83,79.33,304.8,1723683600000,2024-08-15T03:00:00.000+02:00,4,8,24.179783999999998,off
2024-08-15,4,139.3,109.22,235,1723687200000,2024-08-15T04:00:00.000+02:00,4,8,25.666700000000002,off
2024-08-15,5,80.08,80.08,215,1723690800000,2024-08-15T05:00:00.000+02:00,4,8,17.217200000000002,off
2024-08-15,6,200.01,200.01,197,1723694400000,2024-08-15T06:00:00.000+02:00,4,8,39.40197,morning
2024-08-15,7,245.23,245.23,237,1723698000000,2024-08-15T07:00:00.000+02:00,4,8,58.11951,morning
2024-08-15,8,243.55,243.55,290,1723701600000,2024-08-15T08:00:00.000+02:00,4,8,70.6295,morning
2024-08-15,9,246.12,246.12,275,1723705200000,2024-08-15T09:00:00.000+02:00,4,8,67.683,standard
2024-08-15,10,85.08,85.08,255,1723708800000,2024-08-15T10:00:00.000+02:00,4,8,21.6954,standard
2024-08-15,11,85.08,85.08,260,1723712400000,2024-08-15T11:00:00.000+02:00,4,8,22.1208,standard
2024-08-15,12,85.08,85.08,255,1723716000000,2024-08-15T12:00:00.000+02:00,4,8,21.6954,standard
2024-08-15,13,85.09,85.09,250,1723719600000,2024-08-15T13:00:00.000+02:00,4,8,21.2725,standard
2024-08-15,14,85.09,85.09,250,1723723200000,2024-08-15T14:00:00.000+02:00,4,8,21.2725,standard
2024-08-15,15,85.09,85.09,250,1723726800000,2024-08-15T15:00:00.000+02:00,4,8,21.2725,standard
2024-08-15,16,121.45,121.45,220,1723730400000,2024-08-15T16:00:00.000+02:00,4,8,26.719,standard
2024-08-15,17,299.9,299.9,195,1723734000000,2024-08-15T17:00:00.000+02:00,4,8,58.48049999999999,evening
2024-08-15,18,300,300,80,1723737600000,2024-08-15T18:00:00.000+02:00,4,8,24,evening
2024-08-15,19,312.98,312.98,50,1723741200000,2024-08-15T19:00:00.000+02:00,4,8,15.649,evening
2024-08-15,20,299.96,299.96,55,1723744800000,2024-08-15T20:00:00.000+02:00,4,8,16.497799999999998,standard
2024-08-15,21,86.33,86.33,105,1723748400000,2024-08-15T21:00:00.000+02:00,4,8,9.06465,standard
2024-08-15,22,265.59,107.44,127,1723752000000,2024-08-15T22:00:00.000+02:00,4,8,13.644879999999999,off
2024-08-15,23,162.07,80.08,259,1723755600000,2024-08-15T23:00:00.000+02:00,4,8,20.74072,off
2024-08-16,0,138,85.02,300,1723759200000,2024-08-16T00:00:00.000+02:00,5,8,25.506,off
2024-08-16,1,138,85.02,303,1723762800000,2024-08-16T01:00:00.000+02:00,5,8,25.761059999999997,off
2024-08-16,2,138,85.02,303,1723766400000,2024-08-16T02:00:00.000+02:00,5,8,25.761059999999997,off
2024-08-16,3,138,85.02,303,1723770000000,2024-08-16T03:00:00.000+02:00,5,8,25.761059999999997,off
2024-08-16,4,139.33,85.07,307,1723773600000,2024-08-16T04:00:00.000+02:00,5,8,26.11649,off
2024-08-16,5,85.09,85.09,255,1723777200000,2024-08-16T05:00:00.000+02:00,5,8,21.697950000000002,off
2024-08-16,6,236.72,236.72,275,1723780800000,2024-08-16T06:00:00.000+02:00,5,8,65.098,morning
2024-08-16,7,247.51,247.51,315,1723784400000,2024-08-16T07:00:00.000+02:00,5,8,77.96565,morning
2024-08-16,8,247.5,247.5,335,1723788000000,2024-08-16T08:00:00.000+02:00,5,8,82.9125,morning
2024-08-16,9,250.84,250.84,295,1723791600000,2024-08-16T09:00:00.000+02:00,5,8,73.9978,standard
2024-08-16,10,100.02,100.02,260,1723795200000,2024-08-16T10:00:00.000+02:00,5,8,26.005200000000002,standard
2024-08-16,11,109.98,109.98,255,1723798800000,2024-08-16T11:00:00.000+02:00,5,8,28.044900000000002,standard
2024-08-16,12,109.98,109.98,240,1723802400000,2024-08-16T12:00:00.000+02:00,5,8,26.3952,standard
2024-08-16,13,119.96,109.98,240,1723806000000,2024-08-16T13:00:00.000+02:00,5,8,26.3952,standard
2024-08-16,14,221.15,109.98,240,1723809600000,2024-08-16T14:00:00.000+02:00,5,8,26.3952,standard
2024-08-16,15,255.34,119.98,255,1723813200000,2024-08-16T15:00:00.000+02:00,5,8,30.594900000000003,standard
2024-08-16,16,262.71,138.9,220,1723816800000,2024-08-16T16:00:00.000+02:00,5,8,30.558,standard
2024-08-16,17,299.94,299.94,210,1723820400000,2024-08-16T17:00:00.000+02:00,5,8,62.9874,evening
2024-08-16,18,311.05,311.05,90.9,1723824000000,2024-08-16T18:00:00.000+02:00,5,8,28.274445000000004,evening
2024-08-16,19,313.36,313.36,45,1723827600000,2024-08-16T19:00:00.000+02:00,5,8,14.1012,evening
2024-08-16,20,302.22,302.22,40,1723831200000,2024-08-16T20:00:00.000+02:00,5,8,12.0888,standard
2024-08-16,21,86,86,125,1723834800000,2024-08-16T21:00:00.000+02:00,5,8,10.75,standard
2024-08-16,22,268.48,85.07,180,1723838400000,2024-08-16T22:00:00.000+02:00,5,8,15.312599999999998,off
2024-08-16,23,161.77,85.02,265,1723842000000,2024-08-16T23:00:00.000+02:00,5,8,22.5303,off
2024-08-17,0,142.5,85.01,425,1723845600000,2024-08-17T00:00:00.000+02:00,6,8,36.12925,off
2024-08-17,1,142.5,85.01,440,1723849200000,2024-08-17T01:00:00.000+02:00,6,8,37.4044,off
2024-08-17,2,142.5,85.01,450,1723852800000,2024-08-17T02:00:00.000+02:00,6,8,38.2545,off
2024-08-17,3,142.5,85.01,450,1723856400000,2024-08-17T03:00:00.000+02:00,6,8,38.2545,off
2024-08-17,4,142.5,85.05,420,1723860000000,2024-08-17T04:00:00.000+02:00,6,8,35.721,off
2024-08-17,5,220.57,85.07,280,1723863600000,2024-08-17T05:00:00.000+02:00,6,8,23.819599999999998,off
2024-08-17,6,85.07,85.02,360,1723867200000,2024-08-17T06:00:00.000+02:00,6,8,30.6072,off
2024-08-17,7,85.08,85.02,400,1723870800000,2024-08-17T07:00:00.000+02:00,6,8,34.008,standard
2024-08-17,8,296.15,235.5,410,1723874400000,2024-08-17T08:00:00.000+02:00,6,8,96.555,standard
2024-08-17,9,233.51,233.51,375,1723878000000,2024-08-17T09:00:00.000+02:00,6,8,87.56625,standard
2024-08-17,10,228.18,228.18,240,1723881600000,2024-08-17T10:00:00.000+02:00,6,8,54.763200000000005,standard
2024-08-17,11,229.4,229.4,240,1723885200000,2024-08-17T11:00:00.000+02:00,6,8,55.056,standard
2024-08-17,12,225.49,96,240,1723888800000,2024-08-17T12:00:00.000+02:00,6,8,23.04,off
2024-08-17,13,229.15,96,240,1723892400000,2024-08-17T13:00:00.000+02:00,6,8,23.04,off
2024-08-17,14,231.16,96,240,1723896000000,2024-08-17T14:00:00.000+02:00,6,8,23.04,off
2024-08-17,15,257.84,95.42,240,1723899600000,2024-08-17T15:00:00.000+02:00,6,8,22.9008,off
2024-08-17,16,266.67,99.22,185,1723903200000,2024-08-17T16:00:00.000+02:00,6,8,18.355700000000002,off
2024-08-17,17,294.06,87.09,160,1723906800000,2024-08-17T17:00:00.000+02:00,6,8,13.934400000000002,off
2024-08-17,18,301.51,301.51,210,1723910400000,2024-08-17T18:00:00.000+02:00,6,8,63.317099999999996,standard
2024-08-17,19,301.51,301.51,80,1723914000000,2024-08-17T19:00:00.000+02:00,6,8,24.1208,standard
2024-08-17,20,293.5,90.53,84,1723917600000,2024-08-17T20:00:00.000+02:00,6,8,7.604520000000001,off
2024-08-17,21,85.04,76.59,90,1723921200000,2024-08-17T21:00:00.000+02:00,6,8,6.8931000000000004,off
2024-08-17,22,268.48,85.05,205,1723924800000,2024-08-17T22:00:00.000+02:00,6,8,17.43525,off
2024-08-17,23,163.61,85.02,340,1723928400000,2024-08-17T23:00:00.000+02:00,6,8,28.9068,off
2024-08-18,0,142.5,85.01,420,1723932000000,2024-08-18T00:00:00.000+02:00,7,8,35.70420000000001,off
2024-08-18,1,142.5,85.01,435,1723935600000,2024-08-18T01:00:00.000+02:00,7,8,36.979350000000004,off
2024-08-18,2,142.5,85.01,445,1723939200000,2024-08-18T02:00:00.000+02:00,7,8,37.82945,off
2024-08-18,3,142.5,85.01,445,1723942800000,2024-08-18T03:00:00.000+02:00,7,8,37.82945,off
2024-08-18,4,142.5,85.05,415,1723946400000,2024-08-18T04:00:00.000+02:00,7,8,35.29575,off
2024-08-18,5,85.08,85.04,324.4,1723950000000,2024-08-18T05:00:00.000+02:00,7,8,27.586976,off
2024-08-18,6,306.25,85.02,305.8,1723953600000,2024-08-18T06:00:00.000+02:00,7,8,25.999115999999997,off
2024-08-18,7,85.08,85.01,303.1,1723957200000,2024-08-18T07:00:00.000+02:00,7,8,25.766531000000004,off
2024-08-18,8,85.09,85.06,293.2,1723960800000,2024-08-18T08:00:00.000+02:00,7,8,24.939592,off
2024-08-18,9,100.08,95.6,287.1,1723964400000,2024-08-18T09:00:00.000+02:00,7,8,27.44676,off
2024-08-18,10,100.1,94.7,255,1723968000000,2024-08-18T10:00:00.000+02:00,7,8,24.1485,off
2024-08-18,11,221.83,96,250,1723971600000,2024-08-18T11:00:00.000+02:00,7,8,24,off
2024-08-18,12,100.08,96,258,1723975200000,2024-08-18T12:00:00.000+02:00,7,8,24.768,off
2024-08-18,13,100.09,96,260,1723978800000,2024-08-18T13:00:00.000+02:00,7,8,24.96,off
2024-08-18,14,100.09,96,263,1723982400000,2024-08-18T14:00:00.000+02:00,7,8,25.248,off
2024-08-18,15,258.59,95.78,267,1723986000000,2024-08-18T15:00:00.000+02:00,7,8,25.57326,off
2024-08-18,16,266.67,99.22,189,1723989600000,2024-08-18T16:00:00.000+02:00,7,8,18.75258,off
2024-08-18,17,85.64,85.64,143,1723993200000,2024-08-18T17:00:00.000+02:00,7,8,12.24652,off
2024-08-18,18,310.77,310.77,80,1723996800000,2024-08-18T18:00:00.000+02:00,7,8,24.8616,off
2024-08-18,19,310.77,310.77,80,1724000400000,2024-08-18T19:00:00.000+02:00,7,8,24.8616,off
2024-08-18,20,92.34,92.34,84,1724004000000,2024-08-18T20:00:00.000+02:00,7,8,7.75656,off
2024-08-18,21,76.59,76.59,200,1724007600000,2024-08-18T21:00:00.000+02:00,7,8,15.318,off
2024-08-18,22,268.48,85.05,215,1724011200000,2024-08-18T22:00:00.000+02:00,7,8,18.28575,off
2024-08-18,23,163.61,85.02,332,1724014800000,2024-08-18T23:00:00.000+02:00,7,8,28.22664,off
2024-08-19,0,90.06,84.19,407,1724018400000,2024-08-19T00:00:00.000+02:00,1,8,34.26533,off
2024-08-19,1,90.06,83.29,431,1724022000000,2024-08-19T01:00:00.000+02:00,1,8,35.89799000000001,off
2024-08-19,2,90.06,83.29,447,1724025600000,2024-08-19T02:00:00.000+02:00,1,8,37.230630000000005,off
2024-08-19,3,90.06,83.29,456,1724029200000,2024-08-19T03:00:00.000+02:00,1,8,37.98024,off
2024-08-19,4,136.15,89.26,441,1724032800000,2024-08-19T04:00:00.000+02:00,1,8,39.36366,off
2024-08-19,5,223.4,157.95,407,1724036400000,2024-08-19T05:00:00.000+02:00,1,8,64.28564999999999,off
2024-08-19,6,247.51,247.51,372,1724040000000,2024-08-19T06:00:00.000+02:00,1,8,92.07372,morning
2024-08-19,7,247.51,247.51,373,1724043600000,2024-08-19T07:00:00.000+02:00,1,8,92.32123,morning
2024-08-19,8,247.49,247.49,397.1,1724047200000,2024-08-19T08:00:00.000+02:00,1,8,98.27827900000001,morning
2024-08-19,9,119.43,119.43,385,1724050800000,2024-08-19T09:00:00.000+02:00,1,8,45.98055,standard
2024-08-19,10,100.09,100.09,391,1724054400000,2024-08-19T10:00:00.000+02:00,1,8,39.13519,standard
2024-08-19,11,100.1,100.1,381,1724058000000,2024-08-19T11:00:00.000+02:00,1,8,38.1381,standard
2024-08-19,12,100.1,100.1,344,1724061600000,2024-08-19T12:00:00.000+02:00,1,8,34.434400000000004,standard
2024-08-19,13,100.1,100.1,344,1724065200000,2024-08-19T13:00:00.000+02:00,1,8,34.434400000000004,standard
2024-08-19,14,100.1,100.1,384,1724068800000,2024-08-19T14:00:00.000+02:00,1,8,38.438399999999994,standard
2024-08-19,15,100.09,100.09,365,1724072400000,2024-08-19T15:00:00.000+02:00,1,8,36.532849999999996,standard
2024-08-19,16,154.81,154.81,310,1724076000000,2024-08-19T16:00:00.000+02:00,1,8,47.991099999999996,standard
2024-08-19,17,311.15,311.15,247,1724079600000,2024-08-19T17:00:00.000+02:00,1,8,76.85404999999999,evening
2024-08-19,18,311.92,311.92,230,1724083200000,2024-08-19T18:00:00.000+02:00,1,8,71.7416,evening
2024-08-19,19,313.46,313.46,107,1724086800000,2024-08-19T19:00:00.000+02:00,1,8,33.54022,evening
2024-08-19,20,233.87,233.87,70,1724090400000,2024-08-19T20:00:00.000+02:00,1,8,16.3709,standard
2024-08-19,21,78.83,78.83,182,1724094000000,2024-08-19T21:00:00.000+02:00,1,8,14.347059999999999,standard
2024-08-19,22,90.06,86,202,1724097600000,2024-08-19T22:00:00.000+02:00,1,8,17.372,off
2024-08-19,23,90.07,84.74,298,1724101200000,2024-08-19T23:00:00.000+02:00,1,8,25.252519999999997,off
2024-08-20,0,138.33,85.05,435,1724104800000,2024-08-20T00:00:00.000+02:00,2,8,36.99675,off
2024-08-20,1,138.33,85.05,445,1724108400000,2024-08-20T01:00:00.000+02:00,2,8,37.84725,off
2024-08-20,2,138.33,85.05,440,1724112000000,2024-08-20T02:00:00.000+02:00,2,8,37.422,off
2024-08-20,3,138.33,85.05,450,1724115600000,2024-08-20T03:00:00.000+02:00,2,8,38.2725,off
2024-08-20,4,138.33,85.05,433,1724119200000,2024-08-20T04:00:00.000+02:00,2,8,36.82665,off
2024-08-20,5,85.06,85.06,435,1724122800000,2024-08-20T05:00:00.000+02:00,2,8,37.0011,off
2024-08-20,6,247.51,247.51,405,1724126400000,2024-08-20T06:00:00.000+02:00,2,8,100.24155,morning
2024-08-20,7,247.49,247.49,429,1724130000000,2024-08-20T07:00:00.000+02:00,2,8,106.17321000000001,morning
2024-08-20,8,247.46,247.46,485,1724133600000,2024-08-20T08:00:00.000+02:00,2,8,120.0181,morning
2024-08-20,9,144.96,100.09,430,1724137200000,2024-08-20T09:00:00.000+02:00,2,8,43.038700000000006,standard
2024-08-20,10,224.62,100.09,430,1724140800000,2024-08-20T10:00:00.000+02:00,2,8,43.038700000000006,standard
2024-08-20,11,230.34,100.1,435,1724144400000,2024-08-20T11:00:00.000+02:00,2,8,43.5435,standard
2024-08-20,12,230.34,100.1,440,1724148000000,2024-08-20T12:00:00.000+02:00,2,8,44.044,standard
2024-08-20,13,230.34,100.09,440,1724151600000,2024-08-20T13:00:00.000+02:00,2,8,44.0396,standard
2024-08-20,14,226.56,100.09,440,1724155200000,2024-08-20T14:00:00.000+02:00,2,8,44.0396,standard
2024-08-20,15,257.96,114.73,440,1724158800000,2024-08-20T15:00:00.000+02:00,2,8,50.4812,standard
2024-08-20,16,267.5,232.4,395,1724162400000,2024-08-20T16:00:00.000+02:00,2,8,91.798,standard
2024-08-20,17,314.52,314.52,333,1724166000000,2024-08-20T17:00:00.000+02:00,2,8,104.73516,evening
2024-08-20,18,311.82,311.82,261,1724169600000,2024-08-20T18:00:00.000+02:00,2,8,81.38502,evening
2024-08-20,19,313.36,313.36,135,1724173200000,2024-08-20T19:00:00.000+02:00,2,8,42.303599999999996,evening
2024-08-20,20,311.05,311.05,95,1724176800000,2024-08-20T20:00:00.000+02:00,2,8,29.54975,standard
2024-08-20,21,76.5,76.5,180,1724180400000,2024-08-20T21:00:00.000+02:00,2,8,13.77,standard
2024-08-20,22,264,84.04,203,1724184000000,2024-08-20T22:00:00.000+02:00,2,8,17.06012,off
2024-08-20,23,160.87,84.04,323,1724187600000,2024-08-20T23:00:00.000+02:00,2,8,27.144920000000003,off
2024-08-21,0,137.78,80.47,440,1724191200000,2024-08-21T00:00:00.000+02:00,3,8,35.406800000000004,off
2024-08-21,1,137.78,80.47,455,1724194800000,2024-08-21T01:00:00.000+02:00,3,8,36.61385,off
2024-08-21,2,137.78,80.47,465,1724198400000,2024-08-21T02:00:00.000+02:00,3,8,37.41855,off
2024-08-21,3,137.78,80.47,465,1724202000000,2024-08-21T03:00:00.000+02:00,3,8,37.41855,off
2024-08-21,4,138.95,83.19,435,1724205600000,2024-08-21T04:00:00.000+02:00,3,8,36.187650000000005,off
2024-08-21,5,90.08,85.01,305,1724209200000,2024-08-21T05:00:00.000+02:00,3,8,25.928050000000002,off
2024-08-21,6,233.57,233.57,367,1724212800000,2024-08-21T06:00:00.000+02:00,3,8,85.72019,morning
2024-08-21,7,232.93,232.93,373,1724216400000,2024-08-21T07:00:00.000+02:00,3,8,86.88289,morning
2024-08-21,8,231.21,231.21,388,1724220000000,2024-08-21T08:00:00.000+02:00,3,8,89.70948,morning
2024-08-21,9,142.99,142.99,365,1724223600000,2024-08-21T09:00:00.000+02:00,3,8,52.19135000000001,standard
2024-08-21,10,151.74,151.74,256,1724227200000,2024-08-21T10:00:00.000+02:00,3,8,38.84544,standard
2024-08-21,11,199.94,154.16,254,1724230800000,2024-08-21T11:00:00.000+02:00,3,8,39.156639999999996,standard
2024-08-21,12,221.15,154.16,265,1724234400000,2024-08-21T12:00:00.000+02:00,3,8,40.8524,standard
2024-08-21,13,199.94,154.16,266,1724238000000,2024-08-21T13:00:00.000+02:00,3,8,41.00656,standard
2024-08-21,14,226.82,158.5,269,1724241600000,2024-08-21T14:00:00.000+02:00,3,8,42.6365,standard
2024-08-21,15,255.63,159.47,275,1724245200000,2024-08-21T15:00:00.000+02:00,3,8,43.85425,standard
