date,year,month,meanDailyCapFactor,meanDailyEnergyMWh,p90DailyEnergyMWh,p10DailyEnergyMWh,monthlyEnergyMWh,wind_meanDailyCapFactor,wind_monthlyEnergyMWh,wind_meanDailyEnergyMWh,wind_p90DailyEnergyMWh,wind_p10DailyEnergyMWh,solar_meanDailyCapFactor,solar_monthlyEnergyMWh,solar_meanDailyEnergyMWh,solar_p90DailyEnergyMWh,solar_p10DailyEnergyMWh
1264975200000,2010,2,0.1532787574767712,754.1314867857142,1318.6472939999999,300.896649,21115.681629999995,0.13182953042328044,15946.1,569.5035714285715,1108.9109999999998,140.52700000000002,0.30771319226190474,5169.58163,184.62791535714285,259.985982,103.12868
1267394400000,2010,3,0.27592654181091,1357.5585857096773,2862.71631,609.23533,42084.316157,0.26847431302270014,35954.08,1159.8090322580645,2598.3399999999997,388.92,0.32958258908602145,6130.236157,197.7495534516129,261.8351,110.40554999999999
1270072800000,2010,4,0.4332506377710026,2131.593137833333,4126.5519106,793.2826110000001,63947.794135,0.4494354938271605,58246.84,1941.5613333333333,3896.187,550.065,0.31671967416666663,5700.954134999999,190.03180449999996,241.65473,108.13912130000001
1272664800000,2010,5,0.5140919566220824,2529.332426580645,3933.8263,886.8768,78409.305224,0.5395508512544801,72256.65000000001,2330.859677419355,3741.56,661.05,0.3307879152688173,6152.655224,198.47274916129032,224.35070000000002,169.42030000000003
1275343200000,2010,6,0.5899089470189701,2902.3520193333334,3928.9926600000003,1116.99051,87070.56058,0.625487037037037,81063.12,2702.104,3723.289,904.366,0.33374669888888886,6007.440579999999,200.24801933333327,216.45559000000003,175.70599
1277935200000,2010,7,0.6591654156831892,3243.09384516129,4040.822300000001,2151.9868,100535.9092,0.711594384707288,95296.72000000002,3074.0877419354842,3856.190000000001,1939.0800000000002,0.2816768387096774,5239.189200000001,169.00610322580647,213.4312,109.32579000000001
1280613600000,2010,8,0.6473423793404145,3184.9245063548387,4127.8504,1918.8772,98732.659697,0.683299880525687,91507.51999999999,2951.8554838709674,3888.1000000000004,1684.51,0.38844837080645156,7225.139696999999,233.06902248387092,244.43900000000002,219.95669999999998
1283292000000,2010,9,0.5688833933604336,2798.9062953333337,4345.832725000001,1546.9925020000003,83967.18886000001,0.5944965277777777,77046.75000000001,2568.2250000000004,4095.7910000000006,1309.7840000000003,0.3844688255555555,6920.43886,230.68129533333334,252.08894999999998,211.27851000000004
1285884000000,2010,10,0.455151299023079,2239.3443911935487,3736.8385000000007,1230.1267000000003,69419.67612700001,0.4675200119474314,62610.28,2019.6864516129033,3485.9700000000007,1001.31,0.3660965659677419,6809.396127000001,219.65793958064518,258.289031,159.79216
1288562400000,2010,11,0.32402649848915993,1594.2103725666668,2748.0606199999997,713.100767,47826.311177,0.31954135802469136,41412.56,1380.4186666666667,2515.2309999999998,504.2530000000001,0.3563195098333332,6413.751177,213.7917059,265.059576,140.0967947
1291154400000,2010,12,0.19173365113427748,943.3295635806451,1625.4911,360.6725,29243.216470999996,0.17038067502986853,22817.380000000005,736.0445161290324,1442.1399999999999,145.81000000000003,0.34547507908602154,6425.8364710000005,207.2850474516129,276.8418,152.00892999999996
1293832800000,2011,1,0.1318007545220299,648.459712248387,1714.9616877000003,226.53664000000003,20102.251079699996,0.10917973416965351,14621.349999999999,471.6564516129032,1495.7700000000002,75.22000000000001,0.29467210105913977,5480.901079700002,176.80326063548392,259.03788,116.87077
1296511200000,2011,2,0.2953586882912312,1453.1647463928573,2895.992,325.23296500000004,40688.61289900001,0.2833012566137566,34268.119999999995,1223.8614285714284,2632.4410000000003,98.10600000000001,0.3821721963690477,6420.492899000002,229.30331782142864,273.51679,161.508422
1298930400000,2011,3,0.2607158691843693,1282.7220763870969,2195.0910300000005,349.08983,39764.384368000006,0.25019302568697727,33505.850000000006,1080.833870967742,1963.47,150.09,0.3364803423655915,6258.534368000001,201.88820541935488,256.64162,131.20742000000004
1301608800000,2011,4,0.48489688335365855,2385.6926661,3552.447811,813.3441653000002,71570.779983,0.5039812499999999,65315.97000000001,2177.199,3318.494,571.7880000000002,0.34748944349999994,6254.809983000001,208.49366610000004,246.47706300000002,149.82506999999998
1304200800000,2011,5,0.4662130529242067,2293.768220387097,3823.452292000001,924.7606000000002,71106.814832,0.4813558094384708,64463.17000000001,2079.457096774194,3594.5100000000007,710.7300000000001,0.3571852060215054,6643.644831999999,214.3111236129032,233.523237,199.7443
1306879200000,2011,6,0.46600998306233077,2292.769116666666,3691.97744,961.04854,68783.07349999998,0.48362669753086407,62678.02,2089.267333333333,3488.779,743.3000000000001,0.3391696388888889,6105.053500000001,203.50178333333335,218.98624999999998,188.73754
1309471200000,2011,7,0.5945962824547599,2925.4137096774193,4269.406100000001,1263.8274,90687.825,0.6298648446833931,84351.50000000001,2721.0161290322585,4101.890000000001,1049.57,0.34066263440860206,6336.325000000001,204.39758064516133,224.55730000000003,174.4871
1312149600000,2011,8,0.6405763257146605,3151.635522516129,4111.2762,2001.9631000000004,97700.70119800001,0.6762911439665471,90568.91,2921.577741935484,3889.2100000000005,1769.3200000000004,0.38342963430107524,7131.791198,230.05778058064516,241.4816,217.7638
1314828000000,2011,9,0.5070860011517616,2494.863125666667,3881.339082000001,1223.173367,74845.89377000001,0.5238984567901235,67897.24,2263.2413333333334,3643.362000000001,989.7980000000001,0.38603632055555553,6948.653769999997,231.62179233333325,254.15216999999998,210.385842
1317420000000,2011,10,0.39416248444138474,1939.279423451613,3133.7889,984.3829999999999,60117.662127,0.3957547043010752,52999.46999999999,1709.6603225806448,2874.17,776.02,0.38269850145161277,7118.192127,229.61910087096774,259.51595299999997,194.03407
1320098400000,2011,11,0.31980374370799464,1573.4344190433335,2911.294467000001,462.30622540000013,47203.032571300006,0.3180612654320987,41220.74,1374.0246666666667,2746.378000000001,273.27600000000007,0.3323495872944445,5982.2925712999995,199.40975237666666,259.96161200000006,117.96239299999999
1322690400000,2011,12,0.20472924434172574,1007.2678821612905,1781.7423,288.50261,31225.304347000005,0.18791397849462363,25165.44,811.7883870967742,1558.06,152.94999999999996,0.32579915844086016,6059.864347000001,195.47949506451616,254.62609999999998,110.10276
1325368800000,2012,1,0.12030125931025439,591.8821958064516,1041.6323,299.8198,18348.34807,0.08967928614097966,12009.85,387.4145161290323,829.4800000000001,69.71000000000001,0.34077946612903215,6338.4980700000015,204.4676796774194,269.618,120.37887000000002
1328047200000,2012,2,0.1258977218110457,619.4167913103449,1141.88509,285.708904,17963.086948000004,0.0976160600255428,12229.339999999998,421.70137931034475,942.8359999999999,96.39000000000001,0.3295256866666666,5733.746948,197.715412,250.96450199999995,130.028056
1330552800000,2012,3,0.19761939650537633,972.2874308064517,2560.03268,352.40392999999995,30140.910355,0.17665882616487455,23658.149999999994,763.1661290322579,2331.7999999999997,134.13999999999996,0.3485355029569893,6482.760355,209.12130177419357,261.80411999999995,149.959777
1333231200000,2012,4,0.5605225801693765,2757.771094433333,4314.963613,970.8090820000001,82733.132833,0.583544675925926,75627.39,2520.913,4064.3149999999996,733.6080000000001,0.3947634907222223,7105.742833000002,236.8580944333334,252.56982600000003,213.71729689999998
1335823200000,2012,5,0.5759496254707579,2833.6721573161285,3918.6430999999993,1572.7966300000003,87843.83687679998,0.6058086917562724,81129.90000000001,2617.093548387097,3717.6999999999994,1389.8799999999999,0.36096434821505374,6713.9368768,216.57860892903227,238.797081,179.33550000000002
1338501600000,2012,6,0.5447100745257452,2679.973566666667,4165.53373,698.2691900000001,80399.20700000001,0.5737976080246914,74364.17,2478.8056666666666,3953.9169999999995,490.7580000000001,0.3352798333333333,6035.036999999999,201.16789999999997,214.51169,187.28441999999998
1341093600000,2012,7,0.5386440545502229,2650.1287483870965,4122.461899999999,1882.4792999999997,82153.99119999999,0.5646672640382318,75620.24,2439.3625806451614,3909.179999999999,1689.8599999999997,0.3512769462365592,6533.751200000001,210.7661677419355,227.0042,192.5823
1343772000000,2012,8,0.4536779551206399,2232.0955391935486,3238.4733000000006,1421.75094,69194.96171500001,0.46531951911589015,62315.59,2010.180322580645,3018.9400000000005,1186.4299999999998,0.3698586943548387,6879.371715000001,221.91521661290327,237.7088,211.2839
1346450400000,2012,9,0.5058744951897018,2488.9025163333336,3659.842395,1409.4851259000002,74667.07549,0.5238989969135803,67897.31000000001,2263.243666666667,3450.782,1222.649,0.37609808277777773,6769.765490000001,225.6588496666667,251.71039000000002,184.07323800000003
1349042400000,2012,10,0.4633164034683976,2279.5167050645164,3842.4104,1198.0450999999998,70665.01785700001,0.4784081541218638,64068.420000000006,2066.723225806452,3595.86,948.31,0.3546557987634408,6596.597856999999,212.79347925806448,256.24273000000005,154.47500999999997
1351720800000,2012,11,0.4265603770345529,2098.67705501,3881.3849740000005,838.329866,62960.311650300006,0.43878186728395047,56866.12999999999,1895.5376666666664,3646.5640000000008,689.749,0.338565647238889,6094.181650300001,203.13938834333337,262.963036,129.15714558000002
1354312800000,2012,12,0.2476408813270391,1218.3931361290324,2322.3875999999996,434.13915000000003,37770.18722000001,0.23746266427718044,31801.00000000001,1025.8387096774197,2085.6299999999997,244.19000000000003,0.32092404408602143,5969.187219999999,192.55442645161287,236.7576,127.07742
1356991200000,2013,1,0.2081626022423289,1024.160003032258,1792.8696,348.18360000000007,31748.960094,0.1891855585424134,25335.73,817.2816129032258,1538.1299999999999,190.49000000000004,0.34479731688172044,6413.230093999999,206.87839012903223,275.83820000000003,143.43346
1359669600000,2013,2,0.16261786207171894,800.079881392857,1449.257550000001,337.667966,22402.236678999998,0.13893369708994713,16805.420000000002,600.1935714285715,1183.065000000001,129.151,0.3331438499404763,5596.816679,199.8863099642857,270.39279,104.66800599999999
1362088800000,2013,3,0.43351385599790193,2132.8881715096777,3710.4931699999997,615.7774,66119.5333168,0.438330495818399,58701.22,1893.587741935484,3489.7400000000002,347.99,0.3988340492903227,7418.313316800001,239.3004295741936,261.00684,211.76169000000002
1364767200000,2013,4,0.47309646758130075,2327.6346205,4154.513909000001,682.8261170000001,69829.038615,0.48422260802469136,62755.249999999985,2091.8416666666662,3914.714000000001,433.34700000000004,0.39298825638888885,7073.788615,235.79295383333334,251.841527,209.39017
1367359200000,2013,5,0.5502433595823499,2707.197329145161,4073.8442,1491.9544000000005,83923.11720349999,0.5766757765830346,77228.42,2491.2393548387095,3855.5399999999995,1272.0000000000005,0.35992995717741944,6694.697203500001,215.95797430645163,238.63777200000004,188.5927
1370037600000,2013,6,0.5226102181571816,2571.2422733333337,4303.35272,1219.1828400000002,77137.2682,0.546420447530864,70816.08999999998,2360.5363333333325,4095.7469999999994,1007.0970000000001,0.3511765666666666,6321.1782,210.70594,214.5098,205.6281
1372629600000,2013,7,0.626291168371361,3081.352548387097,4052.7276000000006,2138.5942,95521.92900000002,0.6642098267622462,88950.98,2869.386451612903,3841.100000000001,1930.5700000000002,0.3532768279569893,6570.949,211.96609677419355,223.31929999999997,195.30359999999996
1375308000000,2013,8,0.4863393015407814,2392.789363580645,3959.0802,1039.96394,74176.470271,0.5038198924731182,67471.55999999998,2176.5019354838705,3745.8399999999997,815.2600000000001,0.3604790468279569,6704.910271000002,216.28742809677425,237.1651,179.57930000000002
1377986400000,2013,9,0.44089221197696477,2169.189682926667,3605.123315000001,1240.0674900000001,65075.690487800006,0.45090478395061734,58437.26000000001,1947.908666666667,3355.777000000001,986.2090000000001,0.3688016937666667,6638.430487799999,221.28101625999997,249.577552,188.990572
1380578400000,2013,10,0.5143067392669812,2530.3891571935487,3799.062,1103.1864,78442.063873,0.5325227747909198,71315.45,2300.498387096774,3563.65,916.1999999999999,0.38315128349462374,7126.613872999998,229.89077009677413,263.326071,193.64880000000002
1383256800000,2013,11,0.4068349437601624,2001.6279233,3477.6215319999997,1066.63442,60048.837699,0.41486134259259255,53766.02999999999,1792.2009999999998,3303.8749999999995,806.5450000000001,0.34904487216666674,6282.807698999998,209.42692329999994,263.57764000000003,127.58037390000001
1385848800000,2013,12,0.27592669606608966,1357.5593446451612,2765.9931800000004,251.5049,42084.339684,0.27117831541218634,36316.20000000001,1171.4903225806456,2529.9900000000002,101.7,0.31011503677419355,5768.139684,186.06902206451613,261.57370000000003,109.9049
1388527200000,2014,1,0.10126576678468399,498.2275725806451,967.6529999999999,231.92895,15445.054749999998,0.06604756571087217,8845.090000000002,285.3254838709678,689.7099999999999,69.13000000000002,0.3548368145161291,6599.96475,212.90208870967743,276.50600000000003,133.87359
1391205600000,2014,2,0.14722636125145178,724.3536973571429,1467.721205,286.562078,20281.903526000002,0.12247511574074074,14814.589999999995,529.0924999999999,1219.2600000000002,123.15000000000002,0.32543532892857135,5467.313525999998,195.26119735714278,265.33308000000005,108.49820000000001
1393624800000,2014,3,0.302092200350118,1486.293625722581,2803.36614,530.8276,46075.10239740001,0.29729398148148145,39813.61,1284.31,2549.13,329.84000000000003,0.3366393762043011,6261.4923974,201.98362572258065,256.63057,123.80316140000002
1396303200000,2014,4,0.5001482249525746,2460.7292667666666,3876.8397059999998,874.66042,73821.87800299999,0.5253016203703704,68079.09000000001,2269.3030000000003,3704.511,638.095,0.3190437779444445,5742.788003,191.42626676666666,243.61934969999996,129.7120852
1398895200000,2014,5,0.5736445711119852,2822.331289870968,3957.241300000001,1895.6797,87492.269986,0.6036887694145758,80846,2607.935483870968,3731.510000000001,1667.3999999999999,0.3573263433333333,6646.269985999999,214.39580599999996,238.810909,190.5023
1401573600000,2014,6,0.5661813489159893,2785.612236666666,4359.05953,1121.04363,83568.36709999997,0.5993851080246914,77680.31,2589.3436666666666,4153.684,936.5219999999999,0.3271142833333333,5888.0571,196.26857,212.85997,173.37796999999998
1404165600000,2014,7,0.5552057185942828,2731.612135483871,4162.2496,1118.9415999999999,84679.9762,0.583563918757467,78150.88000000002,2520.9961290322585,3939.8199999999997,896.6199999999999,0.3510266774193549,6529.096199999999,210.61600645161286,222.95379999999997,197.6486
1406844000000,2014,8,0.5468490914568581,2690.497529967742,3781.6078099999995,1185.06043,83405.423429,0.5704912634408602,76400.19000000002,2464.522258064517,3539.1399999999994,960.1700000000001,0.37662545317204293,7005.233429000003,225.9752719032259,245.62907,200.78880000000004
1409522400000,2014,9,0.5319609387737129,2617.247818766666,4037.5390410000005,1372.070164,78517.43456299999,0.5530941358024692,71680.99999999999,2389.3666666666663,3816.0159999999996,1128.637,0.37980192016666675,6836.434563,227.88115209999998,253.14923199999998,188.624325
1412114400000,2014,10,0.5026691906045109,2473.132417774194,3921.0811,1271.23931,76667.10495100002,0.5180991636798089,69383.84,2238.188387096774,3714.04,1007.9199999999998,0.39157338446236556,7283.264951,234.94403067741936,267.25124,205.5099
1414792800000,2014,11,0.40485377885027096,1991.880591943333,3387.052181000001,983.80403,59756.41775829999,0.4163470679012345,53958.58,1798.6193333333333,3177.862000000001,738.365,0.3221020976833334,5797.837758299999,193.26125860999997,262.91979,116.61559940000004
1417384800000,2014,12,0.2052470125360609,1009.8153016774193,2547.9916,328.88560000000007,31304.274351999997,0.1906411290322581,25530.659999999993,823.5696774193545,2348.18,158.34000000000006,0.3104093737634409,5773.614352000001,186.24562425806457,230.86339999999998,137.01832299999998
1420063200000,2015,1,0.19803767214791504,974.3453469677416,2035.8424499999999,427.5173,30204.705755999992,0.17414613201911588,23321.65,752.3112903225807,1919.58,170.36999999999998,0.3700567610752688,6883.055756000001,222.03405664516131,278.13280000000003,133.07108
1422741600000,2015,2,0.1981412410351336,974.8549058928571,1492.93596,448.65135699999996,27295.937364999998,0.17252306547619048,20868.39,745.2996428571429,1228.384,236.44400000000002,0.3825921050595237,6427.547364999999,229.55526303571426,272.63416,151.40232400000002
1425160800000,2015,3,0.34225320419879357,1683.885764658065,2475.3502,523.77098,52200.458704400015,0.33944160692951003,45458.02000000002,1466.3877419354844,2213.17,361.40999999999997,0.36249670453763444,6742.438704399999,217.4980227225806,262.18019999999996,131.198992
1427839200000,2015,4,0.4831636538550136,2377.165176966667,3814.501264,940.9659899,71314.95530900001,0.504496450617284,65382.740000000005,2179.424666666667,3666.0670000000005,712.593,0.3295675171666667,5932.215309000001,197.74051030000004,236.71457599999997,131.583997
1430431200000,2015,5,0.5931240108182534,2918.1701332258062,3588.3154,1932.2146000000005,90463.27412999999,0.6244701314217443,83629.04,2697.7109677419353,3365.06,1728.1700000000005,0.3674319424731183,6834.234130000001,220.459165483871,232.2243,204.04460000000003
1433109600000,2015,6,0.5428803624661247,2670.9713833333326,3966.7938900000004,1357.06501,80129.14149999998,0.5714999999999999,74066.40000000001,2468.88,3753.2700000000004,1183.529,0.3368189722222221,6062.741500000001,202.09138333333337,212.70058,181.8013
1435701600000,2015,7,0.5131180422239705,2524.540767741936,4003.0767,911.6838999999999,78260.76380000002,0.536046594982079,71787.35999999997,2315.7212903225795,3822.5000000000005,718.6299999999999,0.3480324623655913,6473.4038,208.81947741935485,218.31230000000002,199.23610000000002
1438380000000,2015,8,0.5509202789011276,2710.527772193548,3703.1189,1850.59475,84026.360938,0.5735597371565115,76811.12000000002,2477.7780645161297,3471.35,1614.99,0.3879161794623657,7215.240938000002,232.74970767741942,238.38464,224.74750000000003
1441058400000,2015,9,0.5238307251829268,2577.2471679,4179.4850400000005,1340.448154,77317.415037,0.5442543209876544,70535.36000000002,2351.178666666667,3950.1200000000003,1157.0479999999998,0.37678083538888885,6782.055037,226.06850123333334,256.68376,189.9075611
1443650400000,2015,10,0.5044658270587464,2481.9718691290323,3536.5777590000002,1420.3099000000002,76941.127943,0.5204381720430108,69697.08000000002,2248.292903225807,3302.7,1231.3400000000001,0.38946494317204305,7244.0479430000005,233.67896590322582,267.89336000000003,188.96989999999997
1446328800000,2015,11,0.400676118590786,1971.3265034666667,3763.0444920000004,726.8280395999999,59139.795104000004,0.4054960648148148,52552.29,1751.743,3670.2370000000005,533.0149999999999,0.3659725057777778,6587.505104,219.58350346666666,277.11275,143.05428
1448920800000,2015,12,0.18867033221872545,928.258034516129,2210.5935000000004,295.2276,28775.999069999998,0.16520213560334526,22123.87,713.6732258064516,1934.6800000000003,109.99,0.35764134784946233,6652.129069999999,214.5848087096774,275.1174,156.05634
1451599200000,2016,1,0.24464720057041697,1203.6642268064516,2711.1651000000006,328.3559,37313.591030999996,0.22969899940262847,30761.289999999997,992.2996774193548,2516.1900000000005,144.7,0.3522742489784946,6552.301030999998,211.3645493870967,268.02139999999997,150.79857
1454277600000,2016,2,0.14826348895430336,729.4563656551724,1609.0844739999998,274.35794,21154.234603999997,0.12345242656449552,15466.119999999999,533.3144827586207,1372.2419999999997,64.834,0.3269031381609195,5688.114604000001,196.14188289655178,254.41994,91.547298
1456783200000,2016,3,0.2081276676245738,1023.9881247129032,2232.3574399999998,262.4285,31743.6318661,0.19583057048984465,26225.63,845.988064516129,2043.9899999999998,73.58,0.2966667669946238,5518.001866099999,178.00006019677414,223.04569999999995,137.69362
1459461600000,2016,4,0.5526175545982385,2718.878368623334,3723.074618999999,1102.7790370000005,81566.35105870002,0.5782112654320988,74936.17999999998,2497.8726666666657,3491.9320000000007,904.9620000000004,0.3683428365944445,6630.171058699999,221.00570195666663,247.437566,175.622557
1462053600000,2016,5,0.6618326555009176,3256.2166650645154,4224.6575,2348.4635,100942.71661699998,0.7030929659498208,94158.21000000002,3037.3616129032266,3994.91,2147.46,0.36475842026881716,6784.506616999999,218.8550521612903,232.90009999999998,209.87499999999997
1464732000000,2016,6,0.6275706517615177,3087.647606666667,4300.156540000001,2073.38206,92629.42820000001,0.667700385802469,86533.97000000002,2884.4656666666674,4132.407,1865.517,0.33863656666666664,6095.458200000002,203.18194000000005,213.17326000000003,188.70328
1467324000000,2016,7,0.5605960215053762,2758.1324258064524,4264.179899999999,1185.2305,85502.10520000002,0.5903696983273596,79062.31000000001,2550.397096774194,4059.7999999999993,982.3999999999999,0.34622554838709685,6439.7952,207.73532903225805,223.93609999999998,192.818
1470002400000,2016,8,0.6073842955415683,2988.3307340645165,3960.3270899999993,1856.1132,92638.25275600002,0.6388099611708483,85549.43000000001,2759.6590322580646,3716.1199999999994,1627.44,0.3811195030107527,7088.8227560000005,228.67170180645164,244.20709,206.8172
1472680800000,2016,9,0.3922877044715447,1930.0555060000002,2637.5827760000006,1327.99276,57901.66518,0.39284645061728407,50912.89999999999,1697.0966666666661,2421.2640000000006,1078.4440000000004,0.3882647322222222,6988.76518,232.95883933333334,247.29682999999997,214.76582400000004
1475272800000,2016,10,0.38834937054287955,1910.6789030709674,3108.1212,1065.4602941,59231.04599519999,0.3878918010752688,51946.47000000001,1675.6925806451616,2860.02,825.2400000000001,0.3916438707096774,7284.5759952,234.98632242580643,264.06759999999997,174.05032500000002
1477951200000,2016,11,0.36310613197154473,1786.4821693000001,3142.7219719999994,844.47135,53594.465079,0.36757947530864205,47638.29999999999,1587.943333333333,2864.6419999999994,671.388,0.3308980599444445,5956.1650789999985,198.53883596666662,264.477998,119.794904
1480543200000,2016,12,0.20132676143456602,990.5276662580646,1960.67424,303.5208,30706.357654000003,0.1798070489844683,24079.76,776.7664516129032,1771.19,72.85000000000001,0.35626869107526876,6626.597653999999,213.76121464516126,271.6487,145.15237000000002
1483221600000,2017,1,0.10721838610674009,527.5144596451613,800.2196399999999,289.17429999999996,16352.948249,0.08316382915173237,11137.3,359.26774193548385,620.1899999999999,95.32999999999998,0.28041119618279575,5215.648249000002,168.24671770967748,229.4022,99.35089000000002
1485900000000,2017,2,0.11165291565766551,549.3323450357144,1003.9980570000001,254.269641,15381.305661000002,0.08253811177248675,9983.810000000001,356.5646428571429,812.5130000000003,89.46700000000001,0.3212795036309524,5397.495661000001,192.76770217857145,262.10302,137.5115815
1488319200000,2017,3,0.4370493350576974,2150.2827284838704,3860.58373,359.72323,66658.76458299998,0.45027516427718045,60300.85000000001,1945.1887096774199,3639.87,173.13000000000002,0.3418233646774193,6357.914583,205.0940188064516,258.95518,119.25232999999999
1490997600000,2017,4,0.5633506220799458,2771.685060633333,3654.4666499999994,1537.380414,83150.55181899999,0.5941327160493827,76999.59999999999,2566.653333333333,3472.33,1305.664,0.34171954550000005,6150.951819,205.0317273,253.96834599999997,133.7925
1493589600000,2017,5,0.5859624067086284,2882.9350410064517,4004.3857,1681.8901999999998,89370.9862712,0.6185843787335723,82840.81999999999,2672.284516129032,3795.7999999999997,1549.7599999999998,0.3510842081290322,6530.1662712,210.65052487741934,225.36929999999998,198.184
1496268000000,2017,6,0.6039904058265583,2971.6327966666663,3712.2774999999997,2152.0124499999997,89148.98389999999,0.6433087191358026,83372.81000000001,2779.093666666667,3528.4950000000003,1944.0059999999999,0.32089854999999995,5776.173900000001,192.53913000000003,212.74833999999998,165.39817
1498860000000,2017,7,0.623802172174141,3069.1066870967747,3862.6857,2269.6018,95142.30730000001,0.6621650238948625,88677.14,2860.5529032258064,3635.27,2069.96,0.34758963978494617,6465.167299999999,208.55378387096772,222.92050000000003,178.80679999999998
1501538400000,2017,8,0.6262385499934434,3081.093665967742,4188.776089999999,1802.3263,95513.903645,0.662192652329749,88680.84,2860.672258064516,3955.329999999999,1558.07,0.367369013172043,6833.063644999999,220.42140790322577,241.80846,200.2419
1504216800000,2017,9,0.5415393087398376,2664.3733990000005,3851.880570000001,1689.244348,79931.20197000001,0.5628217592592594,72941.70000000001,2431.3900000000003,3639.504000000001,1459.425,0.38830566499999997,6989.501969999999,232.983399,249.46699,211.873844
1506808800000,2017,10,0.4716361678206136,2320.4499456774192,4018.119399999999,1045.6574999999998,71933.948316,0.49097296893667847,65751.09999999999,2121.003225806451,3885.9699999999993,796.5799999999998,0.33241119978494627,6182.8483160000005,199.44671987096777,260.4874,121.4191
1509487200000,2017,11,0.4141036084688347,2037.3897536666668,3650.3927299999996,683.3687790000001,61121.692610000006,0.42008202160493824,54442.62999999999,1814.754333333333,3384.116,412.91400000000004,0.371059033888889,6679.062609999999,222.63542033333331,275.051371,149.16248299999998
1512079200000,2017,12,0.2544429665552058,1251.8593954516127,2989.3333199999993,368.81839,38807.641258999996,0.23997617980884112,32137.609999999993,1036.6970967741934,2816.9299999999994,163.22000000000003,0.3586038311290322,6670.031259000001,215.1622986774194,268.5491,158.47481000000002
1514757600000,2018,1,0.24324028986362448,1196.7422261290326,2438.7490000000003,350.8787,37099.00901000001,0.22460155316606933,30078.639999999996,970.2787096774192,2196.42,149.74999999999997,0.3774391940860215,7020.3690099999985,226.46351645161286,279.2389,173.76121
1517436000000,2018,2,0.1724780119359756,848.5918187249998,1486.575169,331.654842,23760.570924299995,0.15984821428571427,19335.239999999998,690.5442857142856,1266.4409999999998,251.115,0.26341255501785726,4425.3309243,158.0475330107143,233.685837,69.1128405
1519855200000,2018,3,0.1924175699449252,946.6944441290324,1955.3897399999998,266.16924000000006,29347.527768000004,0.17729405615292712,23743.22,765.9103225806452,1727.79,78.26000000000002,0.30130686924731187,5604.307768,180.78412154838708,235.31379,122.58689
1522533600000,2018,4,0.4376913481368564,2153.4414328333337,3469.4511880000005,894.1563045,64603.242985000004,0.4489129629629629,58179.119999999995,1939.3039999999999,3249.0870000000004,729.172,0.3568957213888889,6424.122985,214.13743283333332,243.675913,172.87830450000004
1525125600000,2018,5,0.47975283271702085,2360.3839369677426,3279.8057999999996,1671.814211,73171.90204600002,0.4991416517323777,66845.05,2156.291935483871,3063.6299999999997,1439.59,0.34015333580645174,6326.852045999999,204.09200148387094,230.27011600000003,176.92890000000003
1527804000000,2018,6,0.5699176924119241,2803.9950466666655,3591.35572,1381.30448,84119.85139999997,0.6028012345679012,78123.04,2604.101333333333,3392.0229999999997,1173.28,0.3331561888888889,5996.8114,199.89371333333332,220.71791,170.04978
1530396000000,2018,7,0.7206550555337007,3545.6228732258064,4445.718999999999,2359.6083999999996,109914.30907,0.777175477897252,104079.34,3357.398064516129,4295.98,2132.9399999999996,0.313708014516129,5834.969070000001,188.22480870967746,227.59749999999997,119.52740000000001
1533074400000,2018,8,0.4234061595921848,2083.158305193548,3027.3931000000007,1270.6792,64577.907460999995,0.4308828405017922,57703.83,1861.413870967742,2823.0900000000006,1060.52,0.3695740570430107,6874.077461,221.74443422580646,236.53730000000002,203.3951
1535752800000,2018,9,0.42780556726964775,2104.8033909666665,2999.0171899999996,1470.4053199999996,63144.101728999995,0.43311404320987645,56131.579999999994,1871.0526666666665,2745.5049999999997,1215.5429999999997,0.3895845404999999,7012.521729,233.7507243,254.42791,208.31249
1538344800000,2018,10,0.5824653863952268,2865.729701064516,4309.625590999999,1166.6334000000002,88837.620733,0.6079209976105135,81412.77999999998,2626.2187096774187,4077.999999999999,911.7500000000001,0.39918498564516125,7424.840732999999,239.51099138709674,268.39945,195.07828
1541023200000,2018,11,0.45543304976964766,2240.730604866667,4019.685044,905.3447799999999,67221.91814600001,0.4669834104938272,60521.04999999999,2017.3683333333329,3743.029,671.001,0.37227045255555546,6700.868145999999,223.36227153333328,278.528849,134.53048400000003
1543615200000,2018,12,0.17775716253606086,874.5652396774196,1521.9274,387.6857,27111.522430000008,0.1462688918757467,19588.329999999998,631.8816129032258,1248.15,148.32999999999998,0.40447271129032264,7523.192430000002,242.6836267741936,279.0857,196.69173000000004
1546293600000,2019,1,0.17603398987018096,866.0872301612902,1838.9505999999997,361.51617,26848.704134999996,0.14926314217443248,19989.320000000003,644.8167741935484,1564.8399999999997,128.87,0.36878409327956996,6859.384135000001,221.27045596774198,273.0584,164.14239999999998
1548972000000,2019,2,0.184421506170151,907.3538103571428,1442.7323500000002,359.63914570000003,25405.90669,0.1624015376984127,19644.089999999997,701.5746428571427,1190.5300000000002,215.13500000000005,0.34296527916666664,5761.8166900000015,205.77916750000006,272.21756999999997,101.09396380000001
1551391200000,2019,3,0.27581862372147914,1357.0276287096772,3058.76202,388.31579999999997,42067.85648999999,0.257821609916368,34527.469999999994,1113.7893548387094,2824.4500000000003,123.57000000000001,0.4053971231182795,7540.38649,243.23827387096773,261.90802,220.51274999999998
