month,hour,meanHourlyCapFactor,p90HourlyCapFactor,p10HourlyCapFactor,meanHourlyEnergyMWh,p90HourlyEnergyMWh,p10HourlyEnergyMWh,solar_meanHourlyCapFactor,solar_p90HourlyCapFactor,solar_p10HourlyCapFactor,solar_meanHourlyEnergyMWh,solar_p90HourlyEnergyMWh,solar_p10HourlyEnergyMWh,wind_meanHourlyCapFactor,wind_p90HourlyCapFactor,wind_p10HourlyCapFactor,wind_meanHourlyEnergyMWh,wind_p90HourlyEnergyMWh,wind_p10HourlyEnergyMWh
5,17,0.7123665679817175,0.8991048780487806,0.36234195121951224,146.03514643625186,184.31650000000002,74.2801,0.18847252411674342,0.242932,0.14512,4.711813102918586,6.073300000000001,3.628,0.7851296296296296,0.9981111111111111,0.39261111111111113,141.32333333333335,179.66,70.67
5,18,0.7229866996365812,0.8773170731707317,0.40858536585365857,148.2122734254993,179.85,83.76,0,0,0,0,0,0,0.8234015190305511,0.9991666666666666,0.4653333333333334,148.2122734254993,179.85,83.76
5,19,0.7367673747705209,0.8776585365853657,0.41297560975609754,151.03731182795713,179.92,84.66,0,0,0,0,0,0,0.8390961768219833,0.9995555555555555,0.4703333333333333,151.03731182795713,179.92,84.66
5,20,0.7381783372672426,0.8776585365853657,0.4093658536585366,151.32655913978488,179.92,83.92,0,0,0,0,0,0,0.8407031063321384,0.9995555555555555,0.4662222222222222,151.32655913978488,179.92,83.92
5,21,0.7306007268367622,0.8774146341463415,0.41692682926829266,149.7731490015361,179.87,85.47,0,0,0,0,0,0,0.8320730500085343,0.9992777777777778,0.47483333333333333,149.7731490015361,179.87,85.47
5,22,0.7201827582331121,0.8774146341463415,0.38278048780487806,147.63746543778817,179.87,78.47,0,0,0,0,0,0,0.8202081413210451,0.9992777777777778,0.4359444444444444,147.63746543778817,179.87,78.47
5,23,0.7049483346446358,0.8775609756097561,0.32082926829268293,144.51440860215055,179.9,65.77,0,0,0,0,0,0,0.8028578255675031,0.9994444444444445,0.3653888888888889,144.51440860215055,179.9,65.77
6,0,0.6927510646535036,0.8779512195121951,0.3345853658536585,142.01396825396827,179.98,68.58999999999999,0,0,0,0,0,0,0.7889664902998237,0.9998888888888888,0.38105555555555554,142.01396825396827,179.98,68.58999999999999
6,1,0.6712900503290745,0.877780487804878,0.2850146341463415,137.61446031746044,179.945,58.428000000000004,0,0,0,0,0,0,0.7645247795414463,0.9996944444444444,0.3246,137.61446031746044,179.945,58.428000000000004
6,2,0.6540473093302359,0.8779512195121951,0.2645268292682927,134.07969841269846,179.98,54.228,0,0,0,0,0,0,0.7448872134038806,0.9998888888888888,0.3012666666666667,134.07969841269846,179.98,54.228
6,3,0.6382195896244669,0.8779560975609756,0.226390243902439,130.8350158730161,179.981,46.410000000000004,0,0,0,0,0,0,0.7268611992945335,0.9998944444444444,0.25783333333333336,130.8350158730161,179.981,46.410000000000004
6,4,0.615320557491289,0.8779512195121951,0.1900536585365854,126.14071428571428,179.98,38.96100000000001,0,0,0,0,0,0,0.7007817460317456,0.9998888888888888,0.21645000000000006,126.14071428571428,179.98,38.96100000000001
6,5,0.5736219899341849,0.8766829268292683,0.17142439024390246,117.59250793650807,179.72,35.142,0,0,0,0,0,0,0.6532917107583772,0.9984444444444445,0.19523333333333334,117.59250793650807,179.72,35.142
6,6,0.44166837011227283,0.8725463414634146,0.07078048780487807,90.54201587301596,178.872,14.510000000000003,0,0,0,0,0,0,0.5030111992945326,0.9937333333333334,0.08061111111111113,90.54201587301596,178.872,14.510000000000003
6,7,0.4234574622531944,0.8914460487804878,0.06933112195121952,86.80877976190467,182.74644,14.21288,0.2602159523809528,0.32905360000000006,0.17456000000000002,6.505398809523814,8.22634,4.364000000000001,0.4461298941798945,0.9790166666666668,0.0449277777777778,80.30338095238093,176.223,8.087000000000005
6,8,0.4152531320170345,0.9026420975609757,0.10963463414634146,85.12689206349206,185.04163000000003,22.4751,0.7610706031746022,0.85726,0.6274240000000001,19.026765079365077,21.4315,15.6856,0.3672229276895943,0.9164777777777781,0.019122222222222228,66.10012698412699,164.96600000000007,3.4420000000000006
6,9,0.34710531165311614,0.8033746341463415,0.11362048780487805,71.15658888888886,164.69180000000003,23.2922,0.8670667301587297,0.93236,0.80696,21.676668253968234,23.309,20.174,0.27488844797178175,0.7918611111111115,0.0040833333333333355,49.4799206349206,142.53500000000005,0.7350000000000003
6,10,0.2936167224157955,0.6648170731707325,0.11239121951219513,60.191428095238045,136.28750000000014,23.040200000000002,0.8963796634920639,0.939128,0.870152,22.409491587301577,23.4782,21.7538,0.2098996472663138,0.6299111111111119,0.00043333333333333396,37.78193650793649,113.38400000000014,0.07800000000000011
6,11,0.2705559899341851,0.5840721951219512,0.11129658536585366,55.46397793650796,119.7348,22.8158,0.8989591174603179,0.935272,0.871232,22.473977936507943,23.381800000000002,21.7808,0.1832777777777778,0.5399833333333334,0,32.99,97.197,0
6,12,0.27995647077042185,0.617819024390244,0.11080146341463415,57.3910765079365,126.65290000000002,22.7143,0.8818881396825403,0.928924,0.822176,22.047203492063517,23.2231,20.5544,0.1963548500881835,0.5825666666666667,0.00005000000000000032,35.34387301587302,104.86200000000001,0.009000000000000057
6,13,0.3262988145567171,0.7048614634146342,0.11268243902439025,66.89125698412698,144.4966,23.0999,0.8741398031746037,0.9324,0.776056,21.85349507936507,23.31,19.4014,0.25020978835978813,0.6756055555555556,0.0022555555555555567,45.03776190476189,121.60900000000001,0.40600000000000014
6,14,0.42003023693379804,0.8619526829268295,0.1182658536585366,86.10619857142851,176.70030000000003,24.244500000000002,0.8566631809523805,0.92926,0.704448,21.416579523809553,23.2315,17.6112,0.3593867724867721,0.8656500000000001,0.014055555555555554,64.68961904761912,155.817,2.53
6,15,0.5595313031358883,0.9482785365853659,0.13698731707317072,114.70391714285712,194.39710000000002,28.0824,0.8174195428571435,0.9040640000000001,0.647984,20.435488571428586,22.6016,16.1996,0.5237134920634923,0.9736555555555556,0.044138888888888894,94.26842857142853,175.258,7.945
6,16,0.7057583685636852,0.9624360975609757,0.21527170731707318,144.68046555555566,197.29940000000002,44.130700000000004,0.698734812698413,0.796752,0.518652,17.468370317460316,19.9188,12.9663,0.7067338624338622,0.9975555555555555,0.14445000000000002,127.21209523809526,179.56,26.001
6,17,0.7201964929152146,0.8966090731707318,0.3520801951219512,147.64028104761906,183.80486000000002,72.17644,0.1535172736507937,0.18897799999999998,0.1145368,3.8379318412698438,4.724449999999999,2.8634199999999996,0.7989019400352729,0.9991111111111112,0.37940555555555555,143.8023492063494,179.84,68.29299999999999
6,18,0.7376425861401466,0.8779024390243902,0.411,151.21673015873014,179.97,84.255,0,0,0,0,0,0,0.8400929453262781,0.9998333333333334,0.4680833333333333,151.21673015873014,179.97,84.255
6,19,0.7540326751838952,0.8780975609756098,0.45594146341463415,154.57669841269862,180.01,93.468,0,0,0,0,0,0,0.858759435626102,1.0000555555555555,0.5192666666666668,154.57669841269862,180.01,93.468
6,20,0.7575897018970184,0.8778634146341463,0.4683658536585366,155.3058888888888,179.96200000000002,96.015,0,0,0,0,0,0,0.862810493827161,0.999788888888889,0.5334166666666668,155.3058888888888,179.96200000000002,96.015
6,21,0.7521807200929144,0.8776634146341462,0.4712780487804878,154.19704761904742,179.921,96.612,0,0,0,0,0,0,0.8566502645502644,0.9995611111111111,0.5367333333333334,154.19704761904742,179.921,96.612
6,22,0.7374534262485478,0.8777560975609756,0.4169414634146342,151.17795238095255,179.94,85.47300000000001,0,0,0,0,0,0,0.8398775132275125,0.9996666666666667,0.47485,151.17795238095255,179.94,85.47300000000001
6,23,0.7179436314363142,0.8777707317073171,0.3543121951219513,147.17844444444458,179.943,72.634,0,0,0,0,0,0,0.8176580246913582,0.9996833333333334,0.4035222222222222,147.17844444444458,179.943,72.634
7,0,0.7060223296242176,0.8782926829268293,0.30517073170731707,144.73457757296478,180.05,62.56,0,0,0,0,0,0,0.80408098651647,1.0002777777777778,0.34755555555555556,144.73457757296478,180.05,62.56
7,1,0.6898441422202233,0.8782926829268293,0.2629756097560975,141.41804915514587,180.05,53.91,0,0,0,0,0,0,0.7856558286396991,1.0002777777777778,0.2995,141.41804915514587,180.05,53.91
7,2,0.6754434828219238,0.8781951219512195,0.24702439024390244,138.46591397849454,180.03,50.64,0,0,0,0,0,0,0.769255077658303,1.0001666666666666,0.2813333333333333,138.46591397849454,180.03,50.64
7,3,0.6601812596006139,0.8782926829268293,0.2285853658536585,135.33715821812606,180.05,46.85999999999999,0,0,0,0,0,0,0.7518731012118102,1.0002777777777778,0.2603333333333333,135.33715821812606,180.05,46.85999999999999
7,4,0.640265857405118,0.8782926829268293,0.19058536585365854,131.25450076804918,180.05,39.07,0,0,0,0,0,0,0.7291916709336065,1.0002777777777778,0.21705555555555556,131.25450076804918,180.05,39.07
7,5,0.6009776329099693,0.8780487804878049,0.16873170731707318,123.20041474654379,180,34.59,0,0,0,0,0,0,0.6844467485919099,1,0.19216666666666668,123.20041474654379,180,34.59
7,6,0.4792109699898842,0.8773170731707317,0.07770731707317073,98.23824884792634,179.85,15.93,0,0,0,0,0,0,0.5457680491551462,0.9991666666666666,0.0885,98.23824884792634,179.85,15.93
7,7,0.4655934364392487,0.9013024390243902,0.0781,95.44665447004613,184.767,16.0105,0.24894267649769605,0.307276,0.17430400000000001,6.22356691244239,7.681900000000001,4.357600000000001,0.4956838197644651,0.9976111111111111,0.054000000000000006,89.2230875576037,179.57,9.72
7,8,0.4616916016634816,0.9466487804878049,0.1210829268292683,94.6467783410139,194.063,24.822000000000003,0.7842717480798767,0.88172,0.65596,19.606793701996928,22.043,16.399,0.41688880355009394,0.9774444444444444,0.028055555555555556,75.03998463901691,175.94,5.05
7,9,0.3919888456783185,0.8842878048780489,0.11920975609756099,80.35771336405531,181.27900000000002,24.438000000000002,0.8969002396313375,0.96568,0.81868,22.422505990783378,24.142,20.467,0.321862263184844,0.8797777777777779,0.005,57.9352073732719,158.36,0.9
7,10,0.3361249282529694,0.7548829268292682,0.11717073170731707,68.90561029185866,154.75099999999998,24.02,0.9308148878648227,0.98112,0.88628,23.270372196620574,24.528,22.157,0.2535291005291003,0.7307222222222223,0.001888888888888889,45.63523809523809,131.53,0.34
7,11,0.3130924461428945,0.7118097560975609,0.11713658536585367,64.1839514592933,145.921,24.013,0.9338453087557608,0.9836,0.89144,23.346132718894015,24.59,22.286,0.22687677077999663,0.6849999999999999,0.00044444444444444447,40.83781874039938,123.29999999999998,0.08
7,12,0.32377641976696236,0.7299268292682928,0.11555121951219512,66.3741660522273,149.63500000000002,23.688,0.9145574254992308,0.97188,0.86008,22.863935637480786,24.297,21.502,0.24172350230414755,0.699,0.0008888888888888889,43.51023041474655,125.82,0.16
7,13,0.37592938668465004,0.8092780487804877,0.11812195121951219,77.06552427035327,165.902,24.215,0.9077539969278035,0.97436,0.8426,22.693849923195103,24.359,21.065,0.30206485748421236,0.8051666666666667,0.0031111111111111114,54.37167434715822,144.93,0.56
7,14,0.47440692667940565,0.9141853658536585,0.12385853658536586,97.25341996927803,187.408,25.391000000000002,0.892083342549923,0.96756,0.782,22.30208356374811,24.189,19.55,0.41639631336405547,0.9145555555555556,0.012277777777777778,74.95133640553001,164.62,2.21
7,15,0.6026579386310005,0.9687560975609756,0.14061951219512195,123.54487741935489,198.595,28.826999999999998,0.8503044669738864,0.94196,0.71356,21.25761167434718,23.549,17.839,0.5682625874722651,0.9852777777777777,0.03733333333333333,102.28726574500767,177.35,6.719999999999999
7,16,0.7346141425948822,0.9729024390243902,0.1833609756097561,150.59589923195074,199.445,37.589,0.7414335115207377,0.85248,0.59836,18.535837788018437,21.312,14.959,0.7336670080218469,0.9986111111111111,0.10066666666666667,132.06006144393234,179.75,18.12
7,17,0.7484679994754779,0.9078287804878049,0.33535609756097556,153.4359398924731,186.10490000000001,68.74799999999999,0.22571962334869422,0.29066400000000003,0.157616,5.642990583717358,7.2665999999999995,3.9404000000000003,0.821071940604199,1.0000555555555555,0.34988888888888886,147.79294930875585,180.01,62.98
7,18,0.7532181505054133,0.8781951219512195,0.4239024390243903,154.40972085360994,180.03,86.9,0.00005273583410138249,0,0,0.0013183958525345622,0,0,0.8578244580986516,1.0001666666666666,0.4827777777777778,154.40840245775743,180.03,86.9
7,19,0.7626736353077798,0.8781951219512195,0.4477073170731708,156.34809523809545,180.03,91.78000000000002,0,0,0,0,0,0,0.8686005291005285,1.0001666666666666,0.509888888888889,156.34809523809545,180.03,91.78000000000002
7,20,0.7616544153459959,0.8782439024390244,0.43487804878048786,156.13915514592946,180.04,89.15,0,0,0,0,0,0,0.8674397508107179,1.0002222222222221,0.4952777777777778,156.13915514592946,180.04,89.15
7,21,0.7571645873140754,0.8781951219512195,0.41497560975609754,155.21874039938575,180.03,85.07,0,0,0,0,0,0,0.8623263355521423,1.0001666666666666,0.4726111111111111,155.21874039938575,180.03,85.07
7,22,0.7451671349893209,0.8782439024390244,0.3721951219512195,152.75926267281122,180.04,76.3,0,0,0,0,0,0,0.8486625704045065,1.0002222222222221,0.42388888888888887,152.75926267281122,180.04,76.3
7,23,0.7272766850249139,0.8782926829268293,0.3247317073170731,149.09172043010787,180.05,66.57,0,0,0,0,0,0,0.828287335722821,1.0002777777777778,0.3698333333333333,149.09172043010787,180.05,66.57
8,0,0.652488704057547,0.8781951219512195,0.3177560975609756,133.76018433179712,180.03,65.14,0,0,0,0,0,0,0.7431121351766512,1.0001666666666666,0.36188888888888887,133.76018433179712,180.03,65.14
8,1,0.6347903787793633,0.8781463414634146,0.2959512195121951,130.1320276497695,180.02,60.67,0,0,0,0,0,0,0.7229557091653869,1.0001111111111112,0.33705555555555555,130.1320276497695,180.02,60.67
8,2,0.6210810385523212,0.8781463414634146,0.27541463414634143,127.32161290322591,180.02,56.459999999999994,0,0,0,0,0,0,0.7073422939068096,1.0001111111111112,0.31366666666666665,127.32161290322591,180.02,56.459999999999994
8,3,0.6082815181147212,0.8781463414634146,0.2527804878048781,124.69771121351772,180.02,51.82000000000001,0,0,0,0,0,0,0.6927650622973204,1.0001111111111112,0.2878888888888889,124.69771121351772,180.02,51.82000000000001
8,4,0.581117080663894,0.8780975609756098,0.22082926829268293,119.12900153609834,180.01,45.27,0,0,0,0,0,0,0.6618277863116575,1.0000555555555555,0.2515,119.12900153609834,180.01,45.27
8,5,0.5198847551609161,0.8763414634146341,0.1908292682926829,106.57637480798776,179.65,39.12,0,0,0,0,0,0,0.5920909711554873,0.9980555555555556,0.21733333333333332,106.57637480798776,179.65,39.12
8,6,0.3911474000651904,0.8663414634146341,0.08014634146341464,80.18521701336411,177.6,16.43,0.0023438571858678974,0.0087884,0,0.05859642964669738,0.21971000000000004,0,0.4451478921317627,0.9854999999999999,0.09127777777777778,80.12662058371743,177.39,16.43
8,7,0.39262086051478023,0.8789365853658537,0.10055804878048781,80.48727640552997,180.18200000000002,20.6144,0.3432243895545315,0.46752,0.21790400000000001,8.580609738863288,11.688,5.4476,0.3994814814814814,0.9513888888888888,0.071,71.90666666666672,171.25,12.78
8,8,0.37406740616687295,0.8674146341463415,0.1254390243902439,76.68381826420892,177.82,25.715,0.8076919010752687,0.93824,0.65,20.192297526881724,23.456,16.25,0.3138417818740401,0.8748888888888888,0.03688888888888889,56.49152073732717,157.48,6.64
8,9,0.31797834925630375,0.7143024390243903,0.12396585365853659,65.18556159754216,146.43200000000002,25.413,0.9394961966205845,1,0.85748,23.48740491551458,25,21.437,0.23165642601126463,0.6826666666666666,0.006388888888888888,41.69815668202769,122.88,1.15
8,10,0.2811602607620548,0.5812390243902439,0.12365853658536587,57.63785345622116,119.154,25.35,0.9756548448540705,1,0.94504,24.391371121351753,25,23.626,0.18470267963816353,0.5237222222222222,0.0037222222222222223,33.24648233486946,94.27,0.67
8,11,0.27198384324304087,0.566780487804878,0.12214634146341463,55.756687864823355,116.19,25.04,0.981146777265745,1,0.965,24.52866943164362,25,24.125,0.1734889912954429,0.5066111111111111,0.0010555555555555557,31.228018433179717,91.19,0.19000000000000003
8,12,0.2907504214903903,0.6323268292682928,0.12195121951219512,59.60383640552996,129.627,25,0.9758591397849461,1,0.95288,24.39647849462366,25,23.822,0.19559643283836828,0.5923333333333334,0.0003888888888888889,35.20735791090628,106.62,0.07
8,13,0.3383675898242851,0.7426146341463414,0.12266341463414633,69.36535591397849,152.236,25.145999999999997,0.97049196313364,1,0.93508,24.262299078341012,25,23.377,0.2505725379757637,0.7148888888888889,0.0015555555555555557,45.103056835637425,128.68,0.28
8,14,0.40846102131804746,0.8656585365853657,0.1261951219512195,83.73450937019977,177.45999999999998,25.87,0.9512200061443931,1,0.89844,23.78050015360985,25,22.461,0.3330778289810552,0.8557777777777777,0.01172222222222222,59.95400921658992,154.04,2.11
8,15,0.5211967551609149,0.966580487804878,0.14261951219512195,106.84533480798777,198.149,29.237000000000002,0.9051614721966218,0.99656,0.80728,22.629036804915504,24.914,20.182,0.46786832223929,0.9754444444444446,0.035444444444444445,84.21629800307225,175.58,6.38
8,16,0.6675506560263758,0.9725560975609756,0.21225365853658537,136.84788448540712,199.374,43.512,0.7681119999999997,0.88828,0.61456,19.202800000000007,22.207,15.363999999999999,0.653583802696706,0.9983333333333333,0.1335,117.64508448540695,179.7,24.03
8,17,0.7123430698737414,0.916150243902439,0.38397073170731705,146.03032932411682,187.8108,78.714,0.29317446328725016,0.36332,0.216252,7.329361582181251,9.083,5.4063,0.7705609318996415,1.0000555555555555,0.4058888888888889,138.70096774193559,180.01,73.06
8,18,0.7124524230602073,0.8782439024390244,0.410983847804878,146.05274672734262,180.04,84.2516888,0.00010065250384024577,0.000119552,0,0.002516312596006145,0.0029888,0,0.8113901689708151,1.0002222222222221,0.46805555555555556,146.0502304147466,180.04,84.25
8,19,0.7204706455359472,0.8782926829268293,0.37985365853658537,147.69648233486964,180.05,77.87,0,0,0,0,0,0,0.8205360129714973,1.0002777777777778,0.4326111111111111,147.69648233486964,180.05,77.87
8,20,0.7181235622494477,0.8781951219512195,0.38253658536585367,147.21533026113667,180.03,78.42,0,0,0,0,0,0,0.8178629458952033,1.0001666666666666,0.4356666666666667,147.21533026113667,180.03,78.42
8,21,0.7061129219587121,0.8781463414634146,0.36878048780487804,144.75314900153597,180.02,75.6,0,0,0,0,0,0,0.8041841611196455,1.0001111111111112,0.42,144.75314900153597,180.02,75.6
8,22,0.6904220898430178,0.8780975609756098,0.35160975609756095,141.5365284178189,180.01,72.08,0,0,0,0,0,0,0.78631404676566,1.0000555555555555,0.40044444444444444,141.5365284178189,180.01,72.08
8,23,0.6715121951219504,0.8781463414634146,0.32721951219512196,137.66000000000008,180.02,67.08,0,0,0,0,0,0,0.764777777777777,1.0001111111111112,0.37266666666666665,137.66000000000008,180.02,67.08
9,0,0.6243794812233833,0.8782926829268293,0.30579512195121944,127.99779365079374,180.05,62.687999999999995,0,0,0,0,0,0,0.7110988536155199,1.0002777777777778,0.3482666666666666,127.99779365079374,180.05,62.687999999999995
9,1,0.6079362756484709,0.8782926829268293,0.2916390243902439,124.62693650793656,180.05,59.786,0,0,0,0,0,0,0.6923718694885357,1.0002777777777778,0.33214444444444446,124.62693650793656,180.05,59.786
9,2,0.5915790166473094,0.8782926829268293,0.26199024390243897,121.27369841269854,180.05,53.70799999999999,0,0,0,0,0,0,0.673742768959435,1.0002777777777778,0.29837777777777774,121.27369841269854,180.05,53.70799999999999
9,3,0.5699268292682926,0.8782439024390244,0.2352,116.8350000000002,180.04,48.216,0,0,0,0,0,0,0.6490833333333337,1.0002222222222221,0.2678666666666667,116.8350000000002,180.04,48.216
9,4,0.5595934185056131,0.8781024390243902,0.2194341463414634,114.7166507936509,180.011,44.984,0,0,0,0,0,0,0.6373147266313938,1.000061111111111,0.24991111111111114,114.7166507936509,180.011,44.984
9,5,0.46874564459930224,0.8766878048780488,0.15152682926829267,96.09285714285721,179.721,31.063000000000002,0,0,0,0,0,0,0.5338492063492063,0.9984500000000001,0.1725722222222222,96.09285714285721,179.721,31.063000000000002
9,6,0.38916437285327127,0.8744310292682927,0.09895565853658536,79.77869643492058,179.25836100000004,20.285909999999998,0.0471364288253968,0.0998504,0.00984592,1.1784107206349217,2.49626,0.24614800000000003,0.43666825396825404,0.9880055555555556,0.1037888888888889,78.60028571428566,177.841,18.682000000000002
9,7,0.3968207598141697,0.8895681951219514,0.12981073170731708,81.34825576190477,182.36148000000003,26.611200000000004,0.5172261034920642,0.753224,0.28717040000000005,12.930652587301577,18.830599999999997,7.179260000000001,0.3800977954144618,0.9410000000000002,0.08302777777777777,68.4176031746032,169.38000000000002,14.945
9,8,0.36049822307394497,0.7968512195121953,0.13660448780487805,73.90213573015872,163.35450000000006,28.00392,0.8341425720634918,1,0.5987680000000001,20.853564301587287,25,14.9692,0.2947142857142851,0.7956111111111112,0.04605000000000001,53.0485714285714,143.21,8.289000000000001
9,9,0.3144869521486641,0.6955741463414635,0.13145512195121953,64.46982519047621,142.5927,26.9483,0.9486164996825388,1,0.8418599999999999,23.715412492063503,25,21.0465,0.22641340388007056,0.6594777777777778,0.01986666666666667,40.75441269841267,118.706,3.576000000000001
9,10,0.28613906697638414,0.6145658536585366,0.1259951219512195,58.658508730158665,125.986,25.828999999999997,0.978265428571429,1,0.968276,24.456635714285724,25,24.2069,0.1900104056437391,0.5669500000000001,0.005161111111111111,34.20187301587296,102.05100000000002,0.929
9,11,0.2832862245451025,0.6399658536585365,0.12297560975609756,58.07367603174605,131.193,25.21,0.9856359301587302,1,1,24.640898253968253,25,25,0.18573765432098754,0.5899611111111112,0.0017666666666666673,33.432777777777794,106.19300000000001,0.3180000000000001
9,12,0.30304144405729816,0.6711707317073173,0.12272682926829268,62.123496031745994,137.59000000000006,25.159,0.9843925396825401,1,0.9949199999999999,24.60981349206349,25,24.872999999999998,0.20840934744268103,0.6358222222222226,0.001388888888888889,37.513682539682534,114.44800000000008,0.25
9,13,0.34382793418505636,0.7471439024390247,0.1223219512195122,70.48472650793649,153.16450000000006,25.075999999999997,0.9730836634920635,1,0.952576,24.327091587301577,25,23.814400000000003,0.2564313051146384,0.7132388888888894,0.0018166666666666678,46.15763492063489,128.3830000000001,0.3270000000000002
9,14,0.3978541300813008,0.888229268292683,0.12229512195121951,81.56009666666665,182.08700000000002,25.0705,0.9505276761904763,1,0.8597640000000001,23.7631919047619,25,21.494100000000003,0.32109391534391524,0.8772000000000001,0.003544444444444445,57.796904761904756,157.89600000000002,0.6380000000000001
9,15,0.5009152698412702,0.9636263414634146,0.12617951219512197,102.68763031746019,197.5434,25.8668,0.8821172761904759,1,0.6804640000000001,22.052931904761916,25,17.0116,0.4479705467372135,0.9808777777777777,0.03106666666666667,80.6346984126983,176.558,5.5920000000000005
9,16,0.6242255102593881,0.972469268292683,0.15447609756097563,127.96622960317444,199.3562,31.667600000000004,0.7161621999999993,0.924728,0.435724,17.904054999999996,23.1182,10.8931,0.6114565255731923,0.9990055555555556,0.07958888888888889,110.06217460317464,179.821,14.325999999999999
9,17,0.6812761328517228,0.920858975609756,0.3234786829268293,139.66160723460303,188.77608999999998,66.31313,0.28658365446349215,0.41311200000000003,0.13821080000000002,7.164591361587302,10.3278,3.4552700000000005,0.7360945326278668,1.0000555555555555,0.3298166666666667,132.49701587301578,180.01,59.367000000000004
9,18,0.6751465707967476,0.8782926829268293,0.3458439024390244,138.4050470133335,180.05,70.89800000000001,0.000275531326984127,0.0010690240000000002,0,0.006888283174603178,0.02672560000000001,0,0.7688786596119931,1.0002222222222221,0.39387777777777777,138.39815873015894,180.04,70.89800000000001
9,19,0.6794474641889267,0.8782926829268293,0.35185365853658535,139.28673015873028,180.05,72.13,0,0,0,0,0,0,0.7738151675485012,1.0002777777777778,0.40072222222222226,139.28673015873028,180.05,72.13
9,20,0.6697861401471149,0.8782439024390244,0.33744878048780486,137.3061587301587,180.04,69.17699999999999,0,0,0,0,0,0,0.7628119929453254,1.0002222222222221,0.38431666666666664,137.3061587301587,180.04,69.17699999999999
9,21,0.6631903987611305,0.8781951219512195,0.3438780487804879,135.95403174603183,180.03,70.49500000000002,0,0,0,0,0,0,0.7553001763668429,1.0001666666666666,0.391638888888889,135.95403174603183,180.03,70.49500000000002
9,22,0.6556100658149442,0.8782439024390244,0.33593170731707317,134.40006349206345,180.04,68.866,0,0,0,0,0,0,0.7466670194003524,1.0002222222222221,0.3825888888888889,134.40006349206345,180.04,68.866
9,23,0.6433332559039879,0.8782439024390244,0.32726829268292684,131.88331746031756,180.04,67.09,0,0,0,0,0,0,0.7326850970017637,1.0002222222222221,0.37272222222222223,131.88331746031756,180.04,67.09
10,0,0.5937975347495407,0.8781463414634146,0.2477560975609756,121.72849462365598,180.02,50.79,0,0,0,0,0,0,0.6762694145758658,1.0001111111111112,0.2821666666666667,121.72849462365598,180.02,50.79
10,1,0.5798516353827129,0.8780975609756098,0.21965853658536583,118.86958525345628,180.01,45.029999999999994,0,0,0,0,0,0,0.6603865847414235,1.0000555555555555,0.25016666666666665,118.86958525345628,180.01,45.029999999999994
10,2,0.5680203814019702,0.8778048780487804,0.20682926829268292,116.44417818740402,179.95,42.4,0,0,0,0,0,0,0.6469121010411337,0.9997222222222222,0.23555555555555555,116.44417818740402,179.95,42.4
10,3,0.5538553070323325,0.8775121951219511,0.18292682926829268,113.54033794162828,179.89,37.5,0,0,0,0,0,0,0.6307796552312684,0.9993888888888888,0.20833333333333334,113.54033794162828,179.89,37.5
10,4,0.5408164549848258,0.8765853658536584,0.1926829268292683,110.86737327188936,179.7,39.5,0,0,0,0,0,0,0.615929851510497,0.9983333333333333,0.21944444444444444,110.86737327188936,179.7,39.5
10,5,0.4221532351729048,0.8664390243902439,0.10658536585365855,86.54141321044554,177.62,21.85,0,0,0,0,0,0,0.48078562894691906,0.9867777777777778,0.1213888888888889,86.54141321044554,177.62,21.85
10,6,0.3928509090434976,0.8570287804878048,0.10933219512195122,80.53443635391717,175.6909,22.4131,0.16889757704454672,0.301716,0.0330468,4.222439426113665,7.5429,0.82617,0.42395553848779627,0.9496111111111112,0.10372222222222223,76.31199692780339,170.93,18.67
10,7,0.36822257719830664,0.8017121951219512,0.12700292682926828,75.48562832565284,164.351,26.0356,0.6337778211981568,0.9148,0.163028,15.844445529953907,22.87,4.075699999999999,0.3313399044205496,0.8156666666666667,0.06999999999999999,59.641182795698995,146.82,12.599999999999998
10,8,0.31419674931624886,0.6589268292682926,0.12864390243902438,64.41033360983104,135.07999999999998,26.372,0.8388385364055302,1,0.44852,20.970963410138257,25,11.213,0.24132983444273765,0.6335555555555555,0.034444444444444444,43.43937019969276,114.03999999999999,6.2
10,9,0.27540351204525826,0.5462439024390244,0.12473170731707317,56.45771996927806,111.98,25.57,0.9194344516129036,1,0.71524,22.985861290322585,25,17.881,0.18595477043864153,0.4907222222222222,0.008222222222222223,33.471858678955435,88.33,1.4800000000000002
10,10,0.2589849379940804,0.5204878048780488,0.12195121951219512,53.09191228878651,106.7,25,0.9410128970814133,1,0.81544,23.52532242703533,25,20.386,0.16425883256528415,0.4542777777777778,0.003,29.566589861751183,81.77,0.54
10,11,0.26651864373758977,0.5340487804878049,0.12195121951219512,54.63632196620582,109.48,25,0.9491604055299538,1,0.87176,23.72901013824885,25,21.794,0.17170728793309442,0.48155555555555557,0.0009444444444444445,30.907311827956978,86.68,0.17
10,12,0.298948829193361,0.6058097560975609,0.12195121951219512,61.28450998463899,124.19099999999999,25,0.9486572043010753,1,0.84764,23.71643010752688,25,21.191,0.2087115548728453,0.5705555555555556,0.0009444444444444445,37.568079877112126,102.7,0.17
10,13,0.35929213892323264,0.7611707317073171,0.12195121951219512,73.65488847926268,156.04,25,0.9310065990783412,1,0.73192,23.27516497695853,25,18.298,0.27988735279057864,0.7497777777777779,0.003,50.37972350230411,134.96,0.54
